model_name, participant, is_model, is_high, quantile_idx, rt, theta
PVM, 1, true, true, 0.1, 0.29059, -3.1416
PVM, 1, true, true, 0.1, 0.29084, -3.0159
PVM, 1, true, true, 0.1, 0.29161, -2.8903
PVM, 1, true, true, 0.1, 0.29286, -2.7646
PVM, 1, true, true, 0.1, 0.29454, -2.6389
PVM, 1, true, true, 0.1, 0.29656, -2.5133
PVM, 1, true, true, 0.1, 0.29882, -2.3876
PVM, 1, true, true, 0.1, 0.30117, -2.2619
PVM, 1, true, true, 0.1, 0.30344, -2.1363
PVM, 1, true, true, 0.1, 0.30528, -2.0106
PVM, 1, true, true, 0.1, 0.30664, -1.885
PVM, 1, true, true, 0.1, 0.30741, -1.7593
PVM, 1, true, true, 0.1, 0.30749, -1.6336
PVM, 1, true, true, 0.1, 0.30684, -1.508
PVM, 1, true, true, 0.1, 0.30549, -1.3823
PVM, 1, true, true, 0.1, 0.30352, -1.2566
PVM, 1, true, true, 0.1, 0.30089, -1.131
PVM, 1, true, true, 0.1, 0.29799, -1.0053
PVM, 1, true, true, 0.1, 0.29502, -0.87965
PVM, 1, true, true, 0.1, 0.29214, -0.75398
PVM, 1, true, true, 0.1, 0.28952, -0.62832
PVM, 1, true, true, 0.1, 0.28725, -0.50265
PVM, 1, true, true, 0.1, 0.28526, -0.37699
PVM, 1, true, true, 0.1, 0.28377, -0.25133
PVM, 1, true, true, 0.1, 0.28287, -0.12566
PVM, 1, true, true, 0.1, 0.28257, 1.1102e-15
PVM, 1, true, true, 0.1, 0.28287, 0.12566
PVM, 1, true, true, 0.1, 0.28377, 0.25133
PVM, 1, true, true, 0.1, 0.28526, 0.37699
PVM, 1, true, true, 0.1, 0.28725, 0.50265
PVM, 1, true, true, 0.1, 0.28952, 0.62832
PVM, 1, true, true, 0.1, 0.29214, 0.75398
PVM, 1, true, true, 0.1, 0.29502, 0.87965
PVM, 1, true, true, 0.1, 0.29799, 1.0053
PVM, 1, true, true, 0.1, 0.30089, 1.131
PVM, 1, true, true, 0.1, 0.30352, 1.2566
PVM, 1, true, true, 0.1, 0.30549, 1.3823
PVM, 1, true, true, 0.1, 0.30684, 1.508
PVM, 1, true, true, 0.1, 0.30749, 1.6336
PVM, 1, true, true, 0.1, 0.30741, 1.7593
PVM, 1, true, true, 0.1, 0.30664, 1.885
PVM, 1, true, true, 0.1, 0.30528, 2.0106
PVM, 1, true, true, 0.1, 0.30344, 2.1363
PVM, 1, true, true, 0.1, 0.30117, 2.2619
PVM, 1, true, true, 0.1, 0.29882, 2.3876
PVM, 1, true, true, 0.1, 0.29656, 2.5133
PVM, 1, true, true, 0.1, 0.29454, 2.6389
PVM, 1, true, true, 0.1, 0.29286, 2.7646
PVM, 1, true, true, 0.1, 0.29161, 2.8903
PVM, 1, true, true, 0.1, 0.29084, 3.0159
PVM, 1, true, true, 0.5, 0.47151, -3.1416
PVM, 1, true, true, 0.5, 0.47231, -3.0159
PVM, 1, true, true, 0.5, 0.47471, -2.8903
PVM, 1, true, true, 0.5, 0.47867, -2.7646
PVM, 1, true, true, 0.5, 0.48383, -2.6389
PVM, 1, true, true, 0.5, 0.48985, -2.5133
PVM, 1, true, true, 0.5, 0.49661, -2.3876
PVM, 1, true, true, 0.5, 0.50339, -2.2619
PVM, 1, true, true, 0.5, 0.50976, -2.1363
PVM, 1, true, true, 0.5, 0.51531, -2.0106
PVM, 1, true, true, 0.5, 0.51939, -1.885
PVM, 1, true, true, 0.5, 0.52166, -1.7593
PVM, 1, true, true, 0.5, 0.52189, -1.6336
PVM, 1, true, true, 0.5, 0.51998, -1.508
PVM, 1, true, true, 0.5, 0.51595, -1.3823
PVM, 1, true, true, 0.5, 0.50997, -1.2566
PVM, 1, true, true, 0.5, 0.50261, -1.131
PVM, 1, true, true, 0.5, 0.49416, -1.0053
PVM, 1, true, true, 0.5, 0.48529, -0.87965
PVM, 1, true, true, 0.5, 0.47641, -0.75398
PVM, 1, true, true, 0.5, 0.46818, -0.62832
PVM, 1, true, true, 0.5, 0.46086, -0.50265
PVM, 1, true, true, 0.5, 0.45483, -0.37699
PVM, 1, true, true, 0.5, 0.45046, -0.25133
PVM, 1, true, true, 0.5, 0.44774, -0.12566
PVM, 1, true, true, 0.5, 0.44682, 1.1102e-15
PVM, 1, true, true, 0.5, 0.44774, 0.12566
PVM, 1, true, true, 0.5, 0.45046, 0.25133
PVM, 1, true, true, 0.5, 0.45483, 0.37699
PVM, 1, true, true, 0.5, 0.46086, 0.50265
PVM, 1, true, true, 0.5, 0.46818, 0.62832
PVM, 1, true, true, 0.5, 0.47641, 0.75398
PVM, 1, true, true, 0.5, 0.48529, 0.87965
PVM, 1, true, true, 0.5, 0.49416, 1.0053
PVM, 1, true, true, 0.5, 0.50261, 1.131
PVM, 1, true, true, 0.5, 0.50997, 1.2566
PVM, 1, true, true, 0.5, 0.51595, 1.3823
PVM, 1, true, true, 0.5, 0.51998, 1.508
PVM, 1, true, true, 0.5, 0.52189, 1.6336
PVM, 1, true, true, 0.5, 0.52166, 1.7593
PVM, 1, true, true, 0.5, 0.51939, 1.885
PVM, 1, true, true, 0.5, 0.51531, 2.0106
PVM, 1, true, true, 0.5, 0.50976, 2.1363
PVM, 1, true, true, 0.5, 0.50339, 2.2619
PVM, 1, true, true, 0.5, 0.49661, 2.3876
PVM, 1, true, true, 0.5, 0.48985, 2.5133
PVM, 1, true, true, 0.5, 0.48383, 2.6389
PVM, 1, true, true, 0.5, 0.47867, 2.7646
PVM, 1, true, true, 0.5, 0.47471, 2.8903
PVM, 1, true, true, 0.5, 0.47231, 3.0159
PVM, 1, true, true, 0.9, 0.94094, -3.1416
PVM, 1, true, true, 0.9, 0.94286, -3.0159
PVM, 1, true, true, 0.9, 0.9484, -2.8903
PVM, 1, true, true, 0.9, 0.95746, -2.7646
PVM, 1, true, true, 0.9, 0.96916, -2.6389
PVM, 1, true, true, 0.9, 0.98289, -2.5133
PVM, 1, true, true, 0.9, 0.99774, -2.3876
PVM, 1, true, true, 0.9, 1.0126, -2.2619
PVM, 1, true, true, 0.9, 1.0263, -2.1363
PVM, 1, true, true, 0.9, 1.0379, -2.0106
PVM, 1, true, true, 0.9, 1.0465, -1.885
PVM, 1, true, true, 0.9, 1.0512, -1.7593
PVM, 1, true, true, 0.9, 1.0517, -1.6336
PVM, 1, true, true, 0.9, 1.0477, -1.508
PVM, 1, true, true, 0.9, 1.0393, -1.3823
PVM, 1, true, true, 0.9, 1.0268, -1.2566
PVM, 1, true, true, 0.9, 1.0109, -1.131
PVM, 1, true, true, 0.9, 0.99246, -1.0053
PVM, 1, true, true, 0.9, 0.97255, -0.87965
PVM, 1, true, true, 0.9, 0.9523, -0.75398
PVM, 1, true, true, 0.9, 0.93287, -0.62832
PVM, 1, true, true, 0.9, 0.91545, -0.50265
PVM, 1, true, true, 0.9, 0.90092, -0.37699
PVM, 1, true, true, 0.9, 0.89005, -0.25133
PVM, 1, true, true, 0.9, 0.88317, -0.12566
