"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.60837363957,4331.21674727915,4.17542303298106,1.1139257738707,0.599625656263102,NA,NA,0.235967729915542,0.325607985318426,NA,0.218611307443582,NA,NA,0.664918443570424,0.150914752483368,NA,0.0120332993083671,NA,NA,0.502188606939782,NA,NA,1.68780616500294,1.89141061546669,NA,NA,NA,NA,1.42932061963475,NA,NA,1.81077154366371,NA,NA,0.331814947244952,NA,NA
"result.2",2,1380.34137267459,2790.68274534918,19.9986149882501,14.9799262139223,0.200011756659985,NA,NA,0.340985319807317,0.175557857478342,NA,0.00166337654877347,NA,NA,0.507194989886218,0.111878643627278,NA,0.00211863519712662,NA,NA,0.620319764874876,NA,NA,0.00176407674245303,0.928050879918086,NA,NA,NA,NA,3.79373663026174,NA,NA,3.84745069661624,NA,NA,0.384039259949313,NA,NA
"result.3",3,1974.30274616564,3978.60549233128,10.1403600898076,11.7496917561287,0.50327371022168,NA,NA,0.335576887719061,0.376385479345945,NA,0.045010561445671,NA,NA,0.151601547387877,0.000243295021702062,NA,0.28778362610248,NA,NA,0.501473695785021,NA,NA,0.010625884229105,1.98980007153153,NA,NA,NA,NA,0.369784529835077,NA,NA,5.94247567858949,NA,NA,3.84258578628584,NA,NA
"result.4",4,939.89282367209,1909.78564734418,19.9955401643998,14.9996643415635,0.200014612595208,NA,NA,0.309624751525538,0.373913170201885,NA,0.00496103160239293,NA,NA,0.473831502641602,0.697271965295467,NA,0.176939055542443,NA,NA,0.699887680892262,NA,NA,1.99044739222154,0.0550624630688796,NA,NA,NA,NA,0.0672777820250497,NA,NA,5.99387155217168,NA,NA,5.5655183612767,NA,NA
"result.5",5,1537.18711256184,3104.37422512368,19.9998152163182,14.9954022245888,0.331258353719007,NA,NA,0.39326457505637,0.320299555509227,NA,0.0462099357256358,NA,NA,0.468443486053238,0.597069213313792,NA,0.0429629964951202,NA,NA,0.500022988044645,NA,NA,1.95800920158634,0.128838376962389,NA,NA,NA,NA,4.6210800966752,NA,NA,5.19760712397099,NA,NA,4.40099924675173,NA,NA
"result.6",6,983.955031178288,1997.91006235658,12.0964609545185,14.999970069433,0.200000263478157,NA,NA,0.0724902498437031,0.26518435647996,NA,0.0144726569000587,NA,NA,0.699923611400161,0.699910946156655,NA,0.163592705667844,NA,NA,0.501214164460922,NA,NA,0.000229300344500006,1.80846469561002,NA,NA,NA,NA,0.00133091755747434,NA,NA,5.99992076940561,NA,NA,5.2418865314403,NA,NA
"result.7",7,1926.73334027709,3883.46668055418,7.82742002714755,7.86162227672533,0.420056999727481,NA,NA,0.348755216684174,0.312625838955624,NA,0.258177178576989,NA,NA,0.273488408333887,0.13146889891189,NA,0.00176609377073908,NA,NA,0.500028248016917,NA,NA,0.834304827314981,1.18558877333153,NA,NA,NA,NA,2.80242323805709,NA,NA,5.64023597641168,NA,NA,0.425110360662354,NA,NA
"result.8",8,2018.09404281128,4066.18808562256,9.54125962845285,5.88224757797912,0.599925573532875,NA,NA,0.327618288090453,0.272510372633728,NA,0.294395165313383,NA,NA,0.459442782057151,0.20828275040539,NA,0.0206742020556703,NA,NA,0.509457082040391,NA,NA,0.0547307809634016,0.250289950092271,NA,NA,NA,NA,1.22578328558241,NA,NA,2.99285025350377,NA,NA,0.725200668498599,NA,NA
"result.9",9,1922.93400105985,3875.8680021197,8.62897345916881,1.0002699015278,0.599915073705195,NA,NA,0.20971307680033,0.176626879854683,NA,0.149349513384535,NA,NA,0.044703079177998,0.663497866922113,NA,0.0531047475059814,NA,NA,0.51257476062851,NA,NA,0.736252270812514,1.02257992552055,NA,NA,NA,NA,4.48075488012523,NA,NA,0.132945702876896,NA,NA,0.0381129224938164,NA,NA
"result.10",10,1852.22111948612,3734.44223897224,14.736383943035,14.9956259053969,0.599997561434929,NA,NA,0.186858563570957,0.257324171801952,NA,0.102810079364365,NA,NA,0.00963786820904909,0.0173712229080524,NA,0.0674868710896417,NA,NA,0.515882677793338,NA,NA,0.277323278247554,1.284696406456,NA,NA,NA,NA,1.25500787330809,NA,NA,0.750660457173051,NA,NA,5.75645454882517,NA,NA
