"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.09272543852,4316.18545087705,4.95347737162844,3.63405976673907,0.792618346079909,0.73650943289845,NA,0.0774109893716036,0.499975776061285,NA,0.502216404433832,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.3556562750257,NA,NA,5.30871503308418,NA,NA,0,NA,NA
"result.2",2,1376.8193086895,2771.638617379,19.999909882176,14.9991168008993,0.1527562295902,0.10563466852739,NA,0.116763085601424,0.0986777068160741,NA,0.426586925445947,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00819869344588368,NA,NA,3.12165552364107,NA,NA,0,NA,NA
"result.3",3,1982.73803646934,3983.47607293868,10.8545161364513,10.8309233119487,0.502778210968361,0.560037552146758,NA,0.13400353459487,0.14118994995703,NA,0.575475933047607,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.298603667107749,NA,NA,2.73410884810359,NA,NA,0,NA,NA
"result.4",4,937.763150360584,1893.52630072117,19.999999823044,14.9999156883435,0.13481343547473,0.126015747902526,NA,0.158800419829831,0.0934989450247458,NA,0.905531790857219,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000161468111049553,NA,NA,4.11528630106689,NA,NA,0,NA,NA
"result.5",5,1537.71367742971,3093.42735485942,19.9998640007696,14.999406460616,0.29757522459843,0.400628424150891,NA,0.223302740719119,0.108623328555351,NA,0.829700681325737,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.01306711932217,NA,NA,3.44352142655135,NA,NA,0,NA,NA
"result.6",6,968.704561075792,1955.40912215158,11.4892343303254,11.4892223051811,0.108575395305775,0.123414084204152,NA,0.13809417482277,0.104245157212113,NA,0.721058637951649,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,5.07438517010162e-05,NA,NA,8.39784194744529,NA,NA,0,NA,NA
"result.7",7,1923.9161496752,3865.83229935041,7.4818724094549,3.72350050151899,0.424601418791359,0.174657884925739,NA,0.110129616247076,0.162506672331955,NA,0.603474068925805,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.27173955286799,NA,NA,1.75425750332096,NA,NA,0,NA,NA
"result.8",8,2017.43962104266,4052.87924208531,10.3597311294488,6.56865358864564,0.628496778775184,0.649983238362835,NA,0.293472601714557,0.250161770430033,NA,0.740930079664074,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.12872591897646,NA,NA,2.3658816089647,NA,NA,0,NA,NA
"result.9",9,1920.45886452041,3858.91772904082,8.86398496088715,8.86288894217283,0.760799589321634,0.783218740674561,NA,0.316708495501071,0.499978292417024,NA,0.464341772902065,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.38711632350876,NA,NA,6.59144781408381,NA,NA,0,NA,NA
"result.10",10,1851.63279264813,3721.26558529627,16.1176336424746,14.9996988347526,0.591977476260588,0.718692199121928,NA,0.0720770686362699,0.0795615005630003,NA,0.0723254622425884,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.308863851241767,NA,NA,0.00607836470058062,NA,NA,0,NA,NA
