"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373109045924,1644.74621809185,7.81527178036049,1.00000000026092,0.100000000007697,NA,NA,0.499999999993643,0.499999999959943,NA,9.899108903922e-12,NA,NA,0,NA,NA,1.05985539010941e-06,NA,NA,0,NA,NA,0.5,NA,NA,0.000595674744446459,NA,NA,NA,NA,NA,0,NA,NA,1.407288572029e-06,NA,NA,0,NA,NA
"result.2",2,733.291274649505,1484.58254929901,12.5800506243089,1.41612374730951,0.100001704593828,NA,NA,0.499998276413972,0.499993298770718,NA,1.3518558978336e-05,NA,NA,0,NA,NA,0.00174553230093068,NA,NA,0,NA,NA,0.5,NA,NA,0.154944648619609,NA,NA,NA,NA,NA,0,NA,NA,0.000180717605609258,NA,NA,0,NA,NA
"result.3",3,785.824079819534,1589.64815963907,16.6751752710268,1.00000000092218,0.100000000013754,NA,NA,0.49999999999958,0.499999999984926,NA,8.62912028037058e-12,NA,NA,0,NA,NA,1.89652296407094e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.00972178692364989,NA,NA,NA,NA,NA,0,NA,NA,2.81097249162393e-07,NA,NA,0,NA,NA
"result.4",4,937.790959890093,1893.58191978019,19.9999996058744,14.9998279920035,0.132123218752213,NA,NA,0.388972772495021,0.226147596130776,NA,0.385176211220648,NA,NA,0,NA,NA,0.409821428040429,NA,NA,0,NA,NA,0.5,NA,NA,0.000326354169780421,NA,NA,NA,NA,NA,0,NA,NA,9.07425614104866,NA,NA,0,NA,NA
"result.5",5,803.858702474506,1625.71740494901,17.0509425816126,1.00029571525965,0.100006766267779,NA,NA,0.49999996220821,0.499991480322583,NA,1.02205158039286e-05,NA,NA,0,NA,NA,7.56070601461412e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.0817039440016589,NA,NA,NA,NA,NA,0,NA,NA,0.00906437104781502,NA,NA,0,NA,NA
"result.6",6,968.772559075907,1955.54511815181,11.4745744703553,11.4742659390536,0.109998353510816,NA,NA,0.353638569184741,0.293451205523004,NA,0.0975270586978251,NA,NA,0,NA,NA,0.767773712085442,NA,NA,0,NA,NA,0.5,NA,NA,1.17309206445688e-05,NA,NA,NA,NA,NA,0,NA,NA,7.56560225030787,NA,NA,0,NA,NA
"result.7",7,777.252819178257,1572.50563835651,15.933161025587,1.00000000106714,0.100000000001171,NA,NA,0.499999999988958,0.499999999957373,NA,1.72966756704015e-11,NA,NA,0,NA,NA,2.82266935891357e-06,NA,NA,0,NA,NA,0.5,NA,NA,0.0492910711812342,NA,NA,NA,NA,NA,0,NA,NA,5.08750958009827e-07,NA,NA,0,NA,NA
"result.8",8,752.633369324934,1523.26673864987,1.1676402759755,1.00000000036206,0.100000000007236,NA,NA,0.499999999998852,0.499999999973369,NA,1.17815869360243e-12,NA,NA,0,NA,NA,3.39130249314349e-06,NA,NA,0,NA,NA,0.5,NA,NA,0.566815619319044,NA,NA,NA,NA,NA,0,NA,NA,3.10288935547039e-06,NA,NA,0,NA,NA
"result.9",9,735.753913080589,1489.50782616118,11.6219198404777,1.00000000017647,0.100000000036243,NA,NA,0.49999999999858,0.499999999984906,NA,2.71318869179465e-12,NA,NA,0,NA,NA,1.11535852385675e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.0176718881376372,NA,NA,NA,NA,NA,0,NA,NA,2.76555635756311e-07,NA,NA,0,NA,NA
"result.10",10,712.231271360991,1442.46254272198,8.88805484097936,1.00000000012691,0.100000000000342,NA,NA,0.499999999985176,0.499999999975391,NA,1.22854221475674e-11,NA,NA,0,NA,NA,3.64329543885204e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.0114339971806421,NA,NA,NA,NA,NA,0,NA,NA,2.58618650549649e-09,NA,NA,0,NA,NA
