"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373109972079,1648.74621994416,6.4279788661824,1.00000000951574,0.10000000022692,NA,NA,0.499999999883418,0.499999999840016,NA,0,NA,NA,0.000224120912091817,0.000257433490855905,NA,1.38285743896675e-05,4.34815271814026e-06,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.74960953919767e-08,NA,NA,4.69623518432136e-07,NA,NA,0,NA,NA
"result.2",2,733.270187356665,1488.54037471333,18.7764418414121,1.41296267324764,0.100000057477259,NA,NA,0.499999821998706,0.499999775870445,NA,0,NA,NA,0.00576314205321979,0.00562218141092346,NA,0.000870881773277774,0.0023679311033811,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.31655109215659e-05,NA,NA,7.10332316745344e-05,NA,NA,0,NA,NA
"result.3",3,785.824080257517,1593.64816051503,17.3165897445288,1.00000000123403,0.100000000086552,NA,NA,0.499999999864209,0.499999999886465,NA,0,NA,NA,0.000637370811437468,0.00114860649343261,NA,3.5052046287999e-06,5.02345687865655e-05,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.31856193064153e-07,NA,NA,3.34648941915528e-06,NA,NA,0,NA,NA
"result.4",4,932.733177441786,1887.46635488357,19.9999886599497,14.9989968325006,0.130791342367101,NA,NA,0.101185750638056,0.454062265731654,NA,0,NA,NA,0.000311066890403807,0.000547637367001257,NA,0.286031967028975,0.918238706204374,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.0523888757840668,NA,NA,7.45859433548003,NA,NA,0,NA,NA
"result.5",5,804.181597241592,1630.36319448318,10.03148953997,1.00265920191755,0.100127294758507,NA,NA,0.4999717034723,0.499955966570846,NA,0,NA,NA,0.0324764520382286,0.00304761900727359,NA,0.00114376241760611,0.0136605363100217,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00232457239465313,NA,NA,0.00965780329958195,NA,NA,0,NA,NA
"result.6",6,801.657983394961,1625.31596678992,12.0054294240874,1.06262828280819,0.100764129294548,NA,NA,0.249015064378592,0.499584830199,NA,0,NA,NA,0.999945431482047,0.0145362690983337,NA,0.703682508303293,0.0038515245589189,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00300320019758266,NA,NA,7.02881520087696,NA,NA,0,NA,NA
"result.7",7,777.252819938652,1576.5056398773,14.3744652074511,1.00000002864658,0.100000000131067,NA,NA,0.499999999921675,0.499999999943873,NA,0,NA,NA,0.000278578837962808,0.000155443995725347,NA,2.9748751637114e-07,4.04644298020038e-07,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.57760858860441e-08,NA,NA,1.53770910938348e-05,NA,NA,0,NA,NA
"result.8",8,752.633369552351,1527.2667391047,6.14191152821921,1.00000000134174,0.100000000048925,NA,NA,0.499999999994332,0.499999999827527,NA,0,NA,NA,0.000103932568574905,0.00017610219546804,NA,1.10383750399221e-06,8.85336741315383e-06,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,7.80866117581696e-07,NA,NA,2.86515639922213e-06,NA,NA,0,NA,NA
"result.9",9,735.753913954895,1493.50782790979,1.21357669367754,1.0000000005948,0.100000000651345,NA,NA,0.499999999985661,0.499999999617698,NA,0,NA,NA,2.45542829341524e-06,0.000581674284760947,NA,1.63062906857627e-05,4.66797225071305e-05,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,4.52798979731221e-07,NA,NA,2.68963456787769e-06,NA,NA,0,NA,NA
"result.10",10,712.231272208958,1446.46254441792,9.07331124861638,1.00000000568441,0.100000000163906,NA,NA,0.499999999983425,0.49999999926696,NA,0,NA,NA,0.000269538080418006,0.000507760224825675,NA,1.29135871005072e-05,0.000230950289194428,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.43149008970395e-07,NA,NA,8.98385253691327e-07,NA,NA,0,NA,NA
