"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.13772138621,4312.27544277242,4.52727048984126,4.52727027781337,0.75368331891388,NA,NA,0.0582215794271955,0.225701381319278,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.551975913731174,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.07738124982,2776.15476249965,19.9999999999952,14.9999999999809,0.136744649222384,NA,NA,0.119217095706645,0.163229138367915,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.406762266410201,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1981.95382059519,3975.90764119037,11.0100760530931,11.0100758431562,0.521888822205148,NA,NA,0.144692084706912,0.308642677446573,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.27876043831325,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634105673024,1915.26821134605,20,14.9999999999998,0.117276142421241,NA,NA,0.040761710559835,0.0828316058519695,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.36599716624481e-14,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1542.15422584282,3096.30845168565,19.9999999999997,14.9999999999999,0.325778257368821,NA,NA,0.132858208472381,0.223675230246592,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.05831997169358,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046308342041,1970.09261668408,11.4148142954423,11.2055111667416,0.1,NA,NA,0.0120729470567417,0.0741096053674516,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.24770794584855e-14,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1928.42864337992,3868.85728675984,6.94236053221077,6.39880584739654,0.392449390854468,NA,NA,0.142283174956745,0.247319549779359,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.24450446616031,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2018.93338926839,4049.86677853677,8.43001239656001,6.96512618233032,0.623971870054025,NA,NA,0.216016743831012,0.364646907761627,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.18698907016426,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.80079252635,3855.60158505271,8.67533279680697,8.67533278854205,0.790298805711772,NA,NA,2.52066071727652e-10,0.151318870244825,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.42962477089855e-09,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1852.73131071963,3717.46262143926,15.3815420161522,14.9999999999786,0.626643716526597,NA,NA,0.14001284519377,0.199245493119225,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.548746463491719,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
