"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.13772133409,4312.27544266818,4.52738015108231,4.52738014310028,0.753687440586525,NA,NA,0.0269034847105829,0.104298902379038,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.552205502127424,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.07738124978,2776.15476249956,20,15,0.136744743539643,NA,NA,0.0562434657718466,0.0770071979617485,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.406761867106882,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1981.9538205422,3975.90764108441,11.0103546554875,11.010354655442,0.521899769462335,NA,NA,0.0602661650901417,0.128555998017284,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.27883292226646,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634105673024,1915.26821134605,20,14.9999999999999,0.117276146608112,NA,NA,0.0203808548785856,0.0414158023685625,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,6.62924868447883e-16,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1542.15422584282,3096.30845168564,20,15,0.325778263911148,NA,NA,0.0495057920592342,0.0833461274468698,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.05832011271385,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046308342041,1970.09261668408,11.4148142412521,11.2055108001584,0.100000000000001,NA,NA,0.00603647331151015,0.0370548030080212,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.95546105603759e-14,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1928.42864337949,3868.85728675897,6.9423602430017,6.39885376427949,0.392449124939317,NA,NA,0.0595539990750004,0.103517993642086,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.24449713833535,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2018.93338926838,4049.86677853676,8.43000815586121,6.96512131185357,0.623971798726478,NA,NA,0.0911620721903271,0.153886101376364,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.18698980744381,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.80079252415,3855.6015850483,8.67528030872513,8.67528030850455,0.790298241069991,NA,NA,2.08836963988752e-12,0.0756595808545183,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.81139562872572e-11,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1852.73131071962,3717.46262143925,15.3815435508682,14.9999999999995,0.626643761194955,NA,NA,0.0647280708296807,0.0921113731603419,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.548748161770072,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
