"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.02891922059,4312.05783844118,4.37986650860116,4.37986597803091,0.742147332822178,NA,NA,0.067634397842901,0.120259153924419,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.35131468203089,NA,NA,0,NA,NA
"result.2",2,1377.49114788355,2766.98229576711,19.9999999999669,14.9999999986381,0.137279576697917,NA,NA,0.122364416977234,0.0970302013719849,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.37211412592586,NA,NA,0,NA,NA
"result.3",3,1983.0986317782,3978.19726355641,10.5462746138235,10.5462737541748,0.5147129839052,NA,NA,0.111609734864782,0.129336650681736,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.45986923354197,NA,NA,0,NA,NA
"result.4",4,937.786955837032,1887.57391167406,19.9999999998213,14.9999999989327,0.131601949394934,NA,NA,0.156271135654036,0.0918925401733597,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.66354152513597,NA,NA,0,NA,NA
"result.5",5,1539.80448619116,3091.60897238233,19.99999999995,14.9999999997662,0.336993911424728,NA,NA,0.185083361814654,0.105582943242431,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.12299516299261,NA,NA,0,NA,NA
"result.6",6,968.772299141856,1949.54459828371,11.4773643162126,11.4773643109233,0.110008352589517,NA,NA,0.126107576342365,0.104188271815118,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,5.82213038413577,NA,NA,0,NA,NA
"result.7",7,1928.62173448991,3869.24346897982,6.78898427361326,5.30219897860749,0.381725365586215,NA,NA,0.100892736233651,0.110062481792161,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.32161345826466,NA,NA,0,NA,NA
"result.8",8,2018.34674272652,4048.69348545305,8.74912799619016,7.18251843311818,0.633825422140447,NA,NA,0.184448641425013,0.171884921514313,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.6084663846266,NA,NA,0,NA,NA
"result.9",9,1921.76915682617,3855.53831365233,8.72867257201238,8.72867255903892,0.790560396353201,NA,NA,2.9697908636207e-09,0.0946394563583163,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0.895629783391531,NA,NA,0,NA,NA
"result.10",10,1853.1337206196,3718.26744123921,15.1768206723956,15,0.626078303496106,NA,NA,0.0556103579572542,0.0790855903395268,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.03514697948841e-13,NA,NA,0,NA,NA
