"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.0142641661,4324.0285283322,4.69562528516168,5.6031593253511,0.760387326950755,NA,NA,0.115132004105587,0.301973030731438,NA,0.213130222157952,NA,NA,0.304558990174287,NA,NA,0,NA,NA,0.61771481817136,NA,NA,0.984666631942262,0.00785529077183003,NA,NA,NA,NA,3.23786673265307,NA,NA,3.19485667974871,NA,NA,4.72634217457539,NA,NA
"result.2",2,1381.52985445531,2789.05970891062,19.999528537502,14.9998643028112,0.200020357078582,NA,NA,0.254271370722,0.192565969678122,NA,0.0123182044358776,NA,NA,0.497636210831012,NA,NA,0,NA,NA,0.632916624633206,NA,NA,0.00639957914668141,0.794672779172327,NA,NA,NA,NA,0.643232281015359,NA,NA,3.16450396982458,NA,NA,2.33980208517955,NA,NA
"result.3",3,1976.54935606164,3979.09871212328,10.0921271254484,11.9907633186043,0.511103569238213,NA,NA,0.206280515514567,0.297715908190492,NA,0.083130826890756,NA,NA,0.176142072046598,NA,NA,0,NA,NA,0.500545935671102,NA,NA,0.000353114916077913,1.97872952084321,NA,NA,NA,NA,0.699680733595441,NA,NA,4.80940020395842,NA,NA,3.76235782122239,NA,NA
"result.4",4,941.176581597211,1908.35316319442,19.9999791411684,14.9995747736449,0.200001679369795,NA,NA,0.503391989692791,0.286940946858893,NA,0.000958652233150431,NA,NA,0.799925746693084,NA,NA,0,NA,NA,0.699760414355479,NA,NA,1.99873343780875,1.72041735548762,NA,NA,NA,NA,0.00332822954296111,NA,NA,5.99888448709522,NA,NA,1.56183628924191,NA,NA
"result.5",5,1537.07055421015,3100.14110842031,19.9999550856967,14.9995965500609,0.336757860807451,NA,NA,0.583412454617708,0.330475972606421,NA,0.0558491119066704,NA,NA,0.535818513529415,NA,NA,0,NA,NA,0.500247264317732,NA,NA,1.9692184991073,0.0112957110393327,NA,NA,NA,NA,5.21850025815617,NA,NA,5.92545432524749,NA,NA,2.2938686599955,NA,NA
"result.6",6,983.190403089001,1992.380806178,12.1028336540153,14.9999995157127,0.200000000512017,NA,NA,0.0767955484141271,0.206962927126554,NA,0.00385715814767825,NA,NA,0.799999214936195,NA,NA,0,NA,NA,0.543041213312917,NA,NA,8.77807041768253e-06,1.34492987866376,NA,NA,NA,NA,0.000298485088336754,NA,NA,5.99999931251234,NA,NA,3.16783375340384,NA,NA
"result.7",7,1926.77473692411,3879.54947384822,7.91012076930724,7.54219629839479,0.413170216451383,NA,NA,0.305871824965505,0.357564864570741,NA,0.117031773356821,NA,NA,0.226313123052456,NA,NA,0,NA,NA,0.500056409397643,NA,NA,0.697759622383378,0.741380259900218,NA,NA,NA,NA,5.86847880617726,NA,NA,5.0538416886639,NA,NA,5.96883300886955,NA,NA
"result.8",8,2018.27125022918,4062.54250045836,8.58100179892853,7.04306804825244,0.629533019106968,NA,NA,0.231770946030624,0.244845552168781,NA,0.0727780195651815,NA,NA,0.62919193339257,NA,NA,0,NA,NA,0.505083050532267,NA,NA,0.0130072542481677,0.908865957154621,NA,NA,NA,NA,1.59228397856789,NA,NA,1.74143683672618,NA,NA,0.209776230622083,NA,NA
"result.9",9,1920.23901745556,3866.47803491112,8.03558686745661,14.9999919256749,0.781448348301416,NA,NA,0.0220343841630349,0.298167188217957,NA,0.211908163827105,NA,NA,0.447434771898948,NA,NA,0,NA,NA,0.502959799860504,NA,NA,0.00226854915264316,1.98596199881285,NA,NA,NA,NA,4.55107748584816,NA,NA,2.30334736487092,NA,NA,2.26575322153365,NA,NA
"result.10",10,1852.08521831003,3730.17043662005,15.8121051432629,14.9982441278424,0.628228890367778,NA,NA,0.1657595726753,0.236812740367684,NA,0.0624882217130407,NA,NA,0.00210472082653597,NA,NA,0,NA,NA,0.500223101565483,NA,NA,0.402243479607899,1.35123016433357,NA,NA,NA,NA,3.12176630650001,NA,NA,0.060285436977786,NA,NA,1.99912964235078,NA,NA
