"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.16177843969,4312.32355687939,4.58900142391351,4.13533839387477,0.796097103400034,0.729843333139515,NA,2.6835487650646e-11,0.210160933242643,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.43820397461445,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1381.95140526911,2777.90281053822,19.9999999999985,14.9999999999918,0.156059730788323,0.101200156793619,NA,0.049196617274275,0.0713719446989521,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00980479339976978,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1984.08863821007,3982.17727642014,11.0214778973672,11.0214768994782,0.511794133743631,0.544212958415288,NA,0.0501407225400365,0.10288020316306,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.192375830729514,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.445932644832,1916.89186528966,19.9999999999997,14.9999999999964,0.109421847045167,0.134678942221405,NA,0.0210966972118219,0.0400606577965289,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.30567440390546e-14,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1545.78112016104,3105.56224032208,19.9999999996732,14.9999999995056,0.293208915557841,0.419465752257023,NA,0.0427333682669917,0.0552999698646076,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.466687731422154,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.036679494051,1972.0733589881,11.426869391115,11.3397049521198,0.103297437323717,0.100000000000103,NA,0.00570490673061157,0.0370399103006037,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.1906018048976e-14,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1925.83712483187,3865.67424966373,7.57727486177228,4.00069948408166,0.440169035382335,0.189525758252953,NA,0.0536159735776469,0.125534452379711,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.539871109944257,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.2706506561,4054.5413013122,9.35597709346872,6.94433289259651,0.628719593372672,0.651172284256758,NA,0.0818159797386262,0.142204719511045,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.334355543219499,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.00853563416,3856.01707126832,9.05803707991173,9.0579898173143,0.76633609172628,0.788566193371248,NA,0.0360037232264921,0.155499848873262,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.33522445478316,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1851.61621837156,3717.23243674311,15.97693108773,14.9999999932998,0.587440632933887,0.718968375115627,NA,0.069752765006165,0.0768205194806856,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.225273776414588,NA,NA,0,NA,NA,0,NA,NA
