"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.09322404166,4316.18644808332,4.92413351596408,3.62097612606721,0.793036419726094,0.735575462279965,NA,0.0689984112324913,0.49980926857034,NA,0.487970857044382,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.25423042443306,NA,NA,5.47878555094417,NA,NA,0,NA,NA
"result.2",2,1376.8244061215,2771.648812243,19.9999690858188,14.9994732004096,0.152522651202049,0.107082793121421,NA,0.117922104974255,0.0977618928165512,NA,0.896598638999795,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.00215558344299352,NA,NA,1.48554181906522,NA,NA,0,NA,NA
"result.3",3,1982.7496462476,3983.49929249519,10.8232476750561,10.8199136945638,0.50697676386774,0.564250042864794,NA,0.128181640031764,0.137994279771972,NA,0.936082094768437,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.4891919975169,NA,NA,1.69170532642072,NA,NA,0,NA,NA
"result.4",4,937.762561944489,1893.52512388898,19.9999726026656,14.9999307419425,0.134614125445318,0.126345498634857,NA,0.15564545274861,0.0931841183573348,NA,0.950982800452039,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000305276114110004,NA,NA,3.88026686656055,NA,NA,0,NA,NA
"result.5",5,1537.71714595463,3093.43429190925,19.9999929904634,14.9997838521876,0.298679052108035,0.4009846932653,NA,0.223256965737302,0.108329204859844,NA,0.444214150819049,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.555282867820845,NA,NA,6.52708857030293,NA,NA,0,NA,NA
"result.6",6,968.704493279994,1955.40898655999,11.4901060917442,11.4899415606768,0.108467834667396,0.123096604152417,NA,0.137555709272244,0.104228908913752,NA,0.933247683913815,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000736501039186098,NA,NA,6.46928618494007,NA,NA,0,NA,NA
"result.7",7,1923.94080547164,3865.88161094327,7.42480304628871,3.60840402663715,0.428022025310472,0.167153365747874,NA,0.0999657465554334,0.152993038600266,NA,0.742962234204514,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.55019567055381,NA,NA,1.40867600683123,NA,NA,0,NA,NA
"result.8",8,2017.44032899162,4052.88065798324,10.0931337501409,6.68616448334,0.630891094566809,0.649872909121613,NA,0.275364830494806,0.242583082134823,NA,0.759858555955827,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.18888215857903,NA,NA,2.2508196737481,NA,NA,0,NA,NA
"result.9",9,1920.45863296951,3858.91726593902,8.90952712446429,8.90816977962805,0.760703605460757,0.783482661943029,NA,0.319611304159828,0.499985109876572,NA,0.504303793376461,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,3.68324919509584,NA,NA,6.02323409842165,NA,NA,0,NA,NA
"result.10",10,1851.62010807285,3721.24021614569,16.1867249719358,14.9992224862552,0.589308482547668,0.720554149611788,NA,0.0704453965259961,0.0769379447028733,NA,0.00335590588090055,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.235570996288775,NA,NA,0.0903968522261934,NA,NA,0,NA,NA
