"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373230241319,1652.74646048264,5.44270413762236,1.00000032898529,0.100000006061345,NA,NA,0.499999999324779,0.49999993421132,NA,5.13758561434759e-08,6.64127200913829e-08,NA,0,NA,NA,5.17457362234871e-05,1.12132437396789e-05,NA,0,NA,NA,0.5,NA,NA,0.00229443016816561,NA,0.00502793180234639,NA,NA,NA,0,NA,NA,1.64215490151423e-05,0.00105388959979463,NA,0,NA,NA
"result.2",2,743.941411068824,1513.88282213765,9.7080748175267,1.47808461304944,0.104196617279243,NA,NA,0.499057797831483,0.499472309027585,NA,0.0043023282483371,0.00217329917600444,NA,0,NA,NA,0.0272190198933708,0.00945863793385423,NA,0,NA,NA,0.5,NA,NA,0.340095711029419,NA,0.0813299515296998,NA,NA,NA,0,NA,NA,0.0880969247613841,0.0162323254797281,NA,0,NA,NA
"result.3",3,785.824258490399,1597.6485169808,14.250486106996,1.00000000817215,0.100000013114737,NA,NA,0.499999963692088,0.499999953514719,NA,6.5303333855982e-08,1.09435827383406e-07,NA,0,NA,NA,2.39056239817749e-05,3.49040355546825e-05,NA,0,NA,NA,0.5,NA,NA,0.0010715267049884,NA,0.0149289340467408,NA,NA,NA,0,NA,NA,2.05813687141131e-05,0.00201204991278497,NA,0,NA,NA
"result.4",4,825.645500710981,1677.29100142196,19.994712162236,1.02931379412947,0.101739768940673,NA,NA,0.213642695113101,0.498823982440821,NA,0.487008796306327,0.0144406159632189,NA,0,NA,NA,0.58226596572731,0.0316716477644939,NA,0,NA,NA,0.5,NA,NA,0.0460816824137945,NA,0.0358533198010962,NA,NA,NA,0,NA,NA,4.41851699661018,0.261192394886166,NA,0,NA,NA
"result.5",5,820.464330258137,1666.92866051627,6.68492361464792,1.02407621488764,0.101547067682259,NA,NA,0.495551018359664,0.498239622294555,NA,0.00277275522676024,0.0106514031067491,NA,0,NA,NA,0.042407638320055,0.0562225772982222,NA,0,NA,NA,0.5,NA,NA,1.19814996840432,NA,0.051199859008193,NA,NA,NA,0,NA,NA,0.00341900391504169,0.0391486219012087,NA,0,NA,NA
"result.6",6,798.985598664403,1623.97119732881,11.9814055672677,1.10537068289353,0.101132905937466,NA,NA,0.423192384757288,0.498243135072129,NA,0.132286475423419,0.000672165723517529,NA,0,NA,NA,0.728872494252162,0.00485247722826898,NA,0,NA,NA,0.5,NA,NA,0.352510373816125,NA,0.0283563217050989,NA,NA,NA,0,NA,NA,7.61060365046139,0.0200432078247923,NA,0,NA,NA
"result.7",7,777.253195840523,1580.50639168105,12.462124370072,1.00000313742386,0.100000094376445,NA,NA,0.499999980868465,0.499999932097814,NA,4.54047461771138e-08,3.6642931296967e-07,NA,0,NA,NA,0.00017486376021666,7.70236722176705e-05,NA,0,NA,NA,0.5,NA,NA,0.00644988672973265,NA,0.01531465729062,NA,NA,NA,0,NA,NA,0.000199601694206819,0.000192303422670514,NA,0,NA,NA
"result.8",8,752.63343309895,1531.2668661979,1.09579143906108,1.00000003289873,0.100000001035198,NA,NA,0.499999986961693,0.499999982620436,NA,4.13108050993107e-08,2.88472182555829e-08,NA,0,NA,NA,0.000398987729660692,6.47608701511153e-06,NA,0,NA,NA,0.5,NA,NA,0.0170125128446523,NA,0.0100606618828757,NA,NA,NA,0,NA,NA,6.06416545130446e-06,0.000118926769479646,NA,0,NA,NA
"result.9",9,735.75397712486,1497.50795424972,5.65666882973164,1.00000002185349,0.100000013319035,NA,NA,0.499999990450569,0.499999986299022,NA,2.29979055581621e-08,2.90182478837138e-08,NA,0,NA,NA,0.00226412771551343,1.81792072182372e-05,NA,0,NA,NA,0.5,NA,NA,0.00158067213411543,NA,0.00828549785103639,NA,NA,NA,0,NA,NA,8.62980575237637e-06,9.69721342474132e-05,NA,0,NA,NA
"result.10",10,712.231361904653,1450.46272380931,11.8475763591417,1.00000009327141,0.100000003736641,NA,NA,0.499999978909146,0.499999980115679,NA,3.23193252187379e-08,1.00201112880423e-07,NA,0,NA,NA,0.00127291889575796,8.98243994183295e-06,NA,0,NA,NA,0.5,NA,NA,0.00287899132611305,NA,0.00394531987377865,NA,NA,NA,0,NA,NA,1.62682137526474e-06,0.000740025021884332,NA,0,NA,NA
