"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373317187115,1654.74663437423,4.83483825184602,1.00000000566415,0.100000072928339,NA,NA,0.499999961640524,0.499999952968994,NA,8.03705048048426e-09,1.47140110193217e-07,NA,0.000400343888190348,0.00042746481691415,NA,2.65594770841525e-05,0.00015279052617637,NA,0,NA,NA,0.5,NA,NA,0.00589553172178661,NA,NA,NA,NA,NA,5.747191907198e-06,NA,NA,5.57730251306547e-05,NA,NA,0,NA,NA
"result.2",2,757.645046826134,1543.29009365227,15.8860046930333,1.45301692729037,0.104242912071945,NA,NA,0.494092023184116,0.496485734589736,NA,0.0033921588747889,0.00282703795035462,NA,0.197854424081309,0.00101143211193696,NA,0.00834841537289321,0.0143740903938836,NA,0,NA,NA,0.5,NA,NA,0.108784680195032,NA,NA,NA,NA,NA,0.0470622971209071,NA,NA,0.440076504449531,NA,NA,0,NA,NA
"result.3",3,785.824501497568,1599.64900299514,4.65871859947219,1.00000180791625,0.100000048936786,NA,NA,0.499999986457903,0.499999955264838,NA,3.7735056706243e-07,8.61006704599152e-08,NA,0.000206182385448014,0.000573578688125803,NA,5.87351219528682e-06,0.000110165668913033,NA,0,NA,NA,0.5,NA,NA,0.00501662882493596,NA,NA,NA,NA,NA,1.99713493542888e-05,NA,NA,0.00141585534345956,NA,NA,0,NA,NA
"result.4",4,830.455516075038,1688.91103215008,19.9995008792784,1.12633415971064,0.101009048498172,NA,NA,0.190164086067149,0.49309031390568,NA,0.835146567057713,0.00147159141488373,NA,0.685344986851901,0.0161904816439121,NA,0.805350655971991,0.00799953667446971,NA,0,NA,NA,0.5,NA,NA,1.23613934759005,NA,NA,NA,NA,NA,0.0441678930053266,NA,NA,1.48286947316824,NA,NA,0,NA,NA
"result.5",5,925.09083747272,1878.18167494544,19.8860005203519,1.24142901658043,0.108244826227612,NA,NA,0.48231986456085,0.488318999772052,NA,0.0387225661450093,0.0210803670414538,NA,0.0293384816087343,0.217647612839383,NA,0.177606254219977,0.0130369417103677,NA,0,NA,NA,0.5,NA,NA,0.00773255304292313,NA,NA,NA,NA,NA,0.104297796497121,NA,NA,0.308858987496097,NA,NA,0,NA,NA
"result.6",6,968.272401400637,1964.54480280127,11.5017553199154,11.4998430971774,0.110684059431855,NA,NA,0.491415812531314,0.22393585916888,NA,0.00031626523102158,0.0889479575997366,NA,0.135049030064101,0.0530573565319556,NA,0.710399845640434,0.521814537250409,NA,0,NA,NA,0.5,NA,NA,0.0105113612863107,NA,NA,NA,NA,NA,0.281589189044576,NA,NA,9.41760095069185,NA,NA,0,NA,NA
"result.7",7,777.254192349365,1582.50838469873,10.5194997741967,1.00001796695144,0.100000432814795,NA,NA,0.499999912376323,0.499999972290787,NA,9.26197185247661e-08,9.96070459671424e-07,NA,5.81383878505088e-06,0.00140926889495878,NA,7.47406627923862e-05,0.000256736135528916,NA,0,NA,NA,0.5,NA,NA,0.00817793260049143,NA,NA,NA,NA,NA,0.000469950559849525,NA,NA,0.000481358040512271,NA,NA,0,NA,NA
"result.8",8,752.633598106243,1533.26719621249,12.5410300958925,1.00000012208078,0.100000003237832,NA,NA,0.499999967167608,0.499999999030794,NA,2.28759348728826e-07,1.77452467287181e-07,NA,0.0003496906731025,0.00353699575075747,NA,1.17295443349057e-05,0.000206524848815587,NA,0,NA,NA,0.5,NA,NA,0.00536284987028174,NA,NA,NA,NA,NA,9.09028827071721e-06,NA,NA,0.000136374067850238,NA,NA,0,NA,NA
"result.9",9,735.75418236658,1499.50836473316,4.26043163883238,1.00000068722259,0.100000082629211,NA,NA,0.499999962575972,0.499999994070383,NA,1.39002222920748e-08,4.29655892315903e-07,NA,0.000926541005969875,0.000626353692179322,NA,3.34397687737387e-05,0.00312904147646519,NA,0,NA,NA,0.5,NA,NA,0.00974439568866621,NA,NA,NA,NA,NA,2.49584746763411e-08,NA,NA,8.33864194794302e-07,NA,NA,0,NA,NA
"result.10",10,712.231772560798,1452.4635451216,7.65629406012479,1.00000027571964,0.100000294346976,NA,NA,0.499999988911674,0.499999946912017,NA,3.49123821789322e-07,5.95288736584378e-08,NA,0.000410367307664365,0.000468036805078089,NA,7.88338548584008e-05,0.000534091753976192,NA,0,NA,NA,0.5,NA,NA,0.011594726930181,NA,NA,NA,NA,NA,3.42406447835571e-07,NA,NA,0.000156696683366593,NA,NA,0,NA,NA
