"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.8241122128,4317.6482244256,4.40369465288672,4.4026133791022,0.753032473687849,0.79994470260284,NA,0.403287366903955,0.266175507546641,NA,0.538011537685513,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.55245598556136,NA,NA,NA,NA,NA,0,NA,NA,7.65496609732509,NA,NA,0,NA,NA
"result.2",2,1376.07013398054,2770.14026796109,19.9998688579307,14.9998653416198,0.15118492980939,0.105603029252089,NA,0.133278620781245,0.109842238022872,NA,0.254097323472712,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.578140359511836,NA,NA,NA,NA,NA,0,NA,NA,5.28522142321207,NA,NA,0,NA,NA
"result.3",3,1980.47220719668,3978.94441439336,10.8644804440317,10.8465371340437,0.49988243356522,0.57657012176452,NA,0.172240931979036,0.17756992655087,NA,0.757218200178351,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,5.35462255334366,NA,NA,NA,NA,NA,0,NA,NA,2.05613597808363,NA,NA,0,NA,NA
"result.4",4,937.764100218037,1893.52820043607,19.9999894017798,14.9999640073303,0.135108407710693,0.125838454151145,NA,0.158910400443602,0.093492694585248,NA,0.34941583338109,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.000155897053067145,NA,NA,NA,NA,NA,0,NA,NA,10.6901053805532,NA,NA,0,NA,NA
"result.5",5,1530.36495438155,3078.72990876309,19.9994483374728,14.9999867140552,0.288909021559011,0.401677040043572,NA,0.281426562881267,0.142909539121592,NA,0.8437271942564,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,13.4654899486891,NA,NA,NA,NA,NA,0,NA,NA,3.1767872854867,NA,NA,0,NA,NA
"result.6",6,968.704722765223,1955.40944553045,11.4913147090694,11.4911431645794,0.108526849912475,0.123458776808799,NA,0.137783515661668,0.103991691124614,NA,0.472522648400412,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.14040196478595e-05,NA,NA,NA,NA,NA,0,NA,NA,12.79332960655,NA,NA,0,NA,NA
"result.7",7,1924.62806928905,3867.2561385781,6.82973392142062,3.92997176683127,0.412901544479707,0.20192748885149,NA,0.0980288106004699,0.137425662208143,NA,0.486860314669093,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.0020469843445,NA,NA,NA,NA,NA,0,NA,NA,2.27850481509857,NA,NA,0,NA,NA
"result.8",8,2016.62370732149,4051.24741464297,8.58098698339067,7.13196895819114,0.60481994552056,0.674928825081026,NA,0.22919309271596,0.213606700789802,NA,0.102762538939714,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.30754562332532,NA,NA,NA,NA,NA,0,NA,NA,13.3811190980551,NA,NA,0,NA,NA
"result.9",9,1921.84122444745,3861.6824488949,8.5475971784343,8.53043959859241,0.779245468657885,0.798545273776213,NA,0.0271518353608858,0.123564157943702,NA,0.93678053910844,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00317247088463643,NA,NA,NA,NA,NA,0,NA,NA,2.43895842934733,NA,NA,0,NA,NA
"result.10",10,1851.35040136729,3720.70080273457,15.720029533016,14.9968061591914,0.583944248490436,0.723195071165787,NA,0.0774323730854312,0.0782823381755434,NA,0.839879396043815,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.22769454426536,NA,NA,NA,NA,NA,0,NA,NA,0.0693401122911019,NA,NA,0,NA,NA
