"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.13772139339,4312.27544278678,4.52761107230912,4.52761103563362,0.753678620889913,NA,NA,0.0582362893534224,0.225722373493705,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.552192333881614,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.07738124981,2776.15476249961,19.9999999999952,14.9999999999946,0.136744733930788,NA,NA,0.119217000411959,0.163229050555553,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.406761101339143,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1981.95382064325,3975.90764128651,11.0101374122815,11.0101368493631,0.521904223446425,NA,NA,0.14469228307537,0.308651032267056,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.27889592774019,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634105673024,1915.26821134605,20,14.9999999999996,0.117276147168371,NA,NA,0.0407617097924661,0.0828316034431722,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.32880156682181e-16,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1542.15422584283,3096.30845168565,19.9999999999996,14.9999999999966,0.325778267168587,NA,NA,0.132858178957424,0.223675110473545,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.05831883218273,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046308342041,1970.09261668408,11.4148143804959,11.2055104145348,0.100000000000004,NA,NA,0.0120729464311758,0.074109602827792,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,8.56797610109763e-15,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1928.42864338091,3868.85728676181,6.94239651611443,6.39877517267573,0.392447619385755,NA,NA,0.142282651022438,0.247318051511683,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.24447894608013,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2018.93338926838,4049.86677853677,8.43000893942049,6.96512119576161,0.62397185376399,NA,NA,0.21601680534009,0.364647127108495,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.18699045773136,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.80079252535,3855.6015850507,8.67533570290477,8.67533570001872,0.790299222331781,NA,NA,3.8799255423828e-11,0.1513196847123,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.44794673436463e-09,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1852.73131071963,3717.46262143925,15.3815429269454,14.9999999999967,0.626643701869875,NA,NA,0.14001299210464,0.199245612883754,NA,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.548748686335592,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
