"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.02891954192,4312.05783908385,4.38050305007093,4.38050044894511,0.742250624784096,NA,NA,0.0845780606548464,0.150560543081052,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.35020036859973,NA,NA,0,NA,NA
"result.2",2,1377.49114788385,2766.9822957677,19.999999999635,14.9999999985628,0.137279271833631,NA,NA,0.153806637008313,0.121962162359393,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.37212210564616,NA,NA,0,NA,NA
"result.3",3,1983.09863169862,3978.19726339724,10.5466821562853,10.546681501695,0.514734320636547,NA,NA,0.14229786448476,0.164953991368451,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.45975047937895,NA,NA,0,NA,NA
"result.4",4,937.786955835442,1887.57391167088,19.9999999999635,14.9999999998834,0.131603203861642,NA,NA,0.287772852484798,0.169220544705494,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.66353349510536,NA,NA,0,NA,NA
"result.5",5,1539.80448619284,3091.60897238569,19.9999999992673,14.9999999990013,0.336994392908,NA,NA,0.31147194238182,0.177682198177188,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,3.12300620295542,NA,NA,0,NA,NA
"result.6",6,968.772299173815,1949.54459834763,11.4774551983798,11.4774551475361,0.110009792064653,NA,NA,0.332797814221164,0.27494992332415,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,5.82227265595919,NA,NA,0,NA,NA
"result.7",7,1928.62173448368,3869.24346896737,6.78897901562289,5.3018092643898,0.381718858173789,NA,NA,0.125757056441311,0.137184383514784,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.3216313475639,NA,NA,0,NA,NA
"result.8",8,2018.55101605471,4049.10203210942,8.51290363803321,7.37337013818932,0.631197255854851,NA,NA,0.175546363204044,0.1840905163047,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,1.2019346018787,NA,NA,0,NA,NA
"result.9",9,1921.76915681783,3855.53831363567,8.72872743130263,8.72872741805714,0.790561955342929,NA,NA,7.38216993254832e-10,0.109853784167493,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0.895201398007228,NA,NA,0,NA,NA
"result.10",10,1853.13372061961,3718.26744123921,15.1768223895409,14.9999999999963,0.62607830047124,NA,NA,0.0556103693168331,0.0790855918731046,NA,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,7.07656715074029e-13,NA,NA,0,NA,NA
