"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.4204001718,4320.84080034359,4.73308112746528,4.72776259952735,0.775318327074496,NA,NA,0.0639004835895765,0.375878351831936,NA,0.892020314466208,NA,NA,0.823072444153831,NA,NA,0.125258007719281,NA,NA,0,NA,NA,0.5,NA,NA,1.56480334656992,NA,NA,NA,NA,NA,1.87397904349138,NA,NA,4.3479099094662,NA,NA,0,NA,NA
"result.2",2,1376.77124914646,2775.54249829291,19.9996322871587,14.9983828858746,0.13694775323891,NA,NA,0.223316202474983,0.182690614787066,NA,0.31443674947372,NA,NA,0.201623634158559,NA,NA,0.276290582785003,NA,NA,0,NA,NA,0.5,NA,NA,0.913960707839578,NA,NA,NA,NA,NA,0.00104753040549287,NA,NA,4.28787622403581,NA,NA,0,NA,NA
"result.3",3,1980.91700217813,3983.83400435626,10.8265068559177,10.8204889909196,0.518893993742869,NA,NA,0.316930273241364,0.389991844033348,NA,0.512903046857629,NA,NA,0.305574039043481,NA,NA,0.194689515978098,NA,NA,0,NA,NA,0.5,NA,NA,2.36228414244895,NA,NA,NA,NA,NA,0.472118290329089,NA,NA,6.78708382090554,NA,NA,0,NA,NA
"result.4",4,937.791985261534,1897.58397052307,19.9999938615682,14.9991690949371,0.131739426918349,NA,NA,0.433631722249126,0.254155431578803,NA,0.852073127991205,NA,NA,0.0230506368460462,NA,NA,0.589078767736927,NA,NA,0,NA,NA,0.5,NA,NA,0.00183636168379132,NA,NA,NA,NA,NA,0.00202783446127657,NA,NA,7.3984675729666,NA,NA,0,NA,NA
"result.5",5,1532.59455846324,3087.18911692647,19.9998652666553,14.9993782961689,0.320217621799585,NA,NA,0.499857498182234,0.3787844122415,NA,0.459757339020419,NA,NA,0.464346073577242,NA,NA,0.381246522868619,NA,NA,0,NA,NA,0.5,NA,NA,4.85991750805284,NA,NA,NA,NA,NA,0.664007474310069,NA,NA,6.49279253672246,NA,NA,0,NA,NA
"result.6",6,968.774831654197,1959.54966330839,11.4957698715263,11.4918897067266,0.110087360947806,NA,NA,0.336876248153669,0.28053393686012,NA,0.0396844924645333,NA,NA,0.0679112548026042,NA,NA,0.863473733093365,NA,NA,0,NA,NA,0.5,NA,NA,0.00123774974830083,NA,NA,NA,NA,NA,4.97470965533289e-05,NA,NA,6.52756424213201,NA,NA,0,NA,NA
"result.7",7,1924.98002078127,3871.96004156253,7.97859178761234,7.54889486080409,0.416748336917984,NA,NA,0.360505375911012,0.412728199166084,NA,0.548347958820074,NA,NA,0.507518110382871,NA,NA,0.127788623562083,NA,NA,0,NA,NA,0.5,NA,NA,2.50541188404895,NA,NA,NA,NA,NA,1.60361577523872,NA,NA,9.36994764245052,NA,NA,0,NA,NA
"result.8",8,2017.38266485916,4056.76532971832,8.57590071702488,7.11525560155136,0.620945437384577,NA,NA,0.297074535907372,0.334940906411932,NA,0.0537307515070818,NA,NA,0.0254991450347006,NA,NA,0.0449932995252311,NA,NA,0,NA,NA,0.5,NA,NA,2.53827049257891,NA,NA,NA,NA,NA,1.25833154264523,NA,NA,9.8911338259764,NA,NA,0,NA,NA
"result.9",9,1921.00071504459,3864.00143008917,9.16394041370809,9.15406502479851,0.774119125918804,NA,NA,0.0468454769579694,0.198217283014702,NA,0.0128833207581116,NA,NA,0.470921416888284,NA,NA,0.665268890372643,NA,NA,0,NA,NA,0.5,NA,NA,0.0622390626797821,NA,NA,NA,NA,NA,2.84559420550242,NA,NA,1.08780999732941,NA,NA,0,NA,NA
"result.10",10,1852.57575830856,3727.15151661713,15.8074124381976,14.9999748980668,0.630256125100739,NA,NA,0.143598516151198,0.207532132853808,NA,0.323576595401391,NA,NA,0.0467769245819736,NA,NA,0.00397173010093292,NA,NA,0,NA,NA,0.5,NA,NA,0.656129170789576,NA,NA,NA,NA,NA,4.27088270314328,NA,NA,0.523900079740041,NA,NA,0,NA,NA
