"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.52338266994,4317.04676533989,4.52527907892702,4.51177055845199,0.777449082190001,NA,NA,0.0132986626783242,0.169874285788761,NA,0,NA,NA,0.571103383588781,NA,NA,0.00517852754124511,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.18097127569965,NA,NA,0.894608518006487,NA,NA,0,NA,NA
"result.2",2,1377.51777673872,2773.03555347745,19.9993330193009,14.9993805758353,0.137292802002829,NA,NA,0.144406041799208,0.118331540404461,NA,0,NA,NA,0.0211060200894726,NA,NA,0.438235189116609,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.0114479433822949,NA,NA,1.42227510597891,NA,NA,0,NA,NA
"result.3",3,1983.02710491773,3984.05420983546,10.7785875138624,10.7683156013353,0.520794502464974,NA,NA,0.15603153833256,0.182474101655299,NA,0,NA,NA,0.0860438065137714,NA,NA,0.527977831195662,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.954166323765601,NA,NA,1.91326871721895,NA,NA,0,NA,NA
"result.4",4,937.787740721064,1893.57548144213,19.9999989937871,14.9999558510888,0.131686826354865,NA,NA,0.284855822459623,0.168057138005227,NA,0,NA,NA,0.583106647435485,NA,NA,0.660072755094494,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,7.30274046207741e-06,NA,NA,6.23254785036745,NA,NA,0,NA,NA
"result.5",5,1539.42992897516,3096.85985795032,19.9999964448134,14.9999427524177,0.334689332730871,NA,NA,0.35177498110058,0.205158544044973,NA,0,NA,NA,0.583828412567344,NA,NA,0.878706869835709,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.708152165151125,NA,NA,4.4288984577874,NA,NA,0,NA,NA
"result.6",6,968.77305474145,1955.5461094829,11.4713566740113,11.4704951610146,0.109787516565588,NA,NA,0.327585968988099,0.271975725366468,NA,0,NA,NA,0.0644770457914412,NA,NA,0.983579569263384,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000770731389695077,NA,NA,6.1502730177606,NA,NA,0,NA,NA
"result.7",7,1927.24785069309,3872.49570138619,7.86098206801967,7.82665153161509,0.423622549890088,NA,NA,0.180829365621321,0.210674110684716,NA,0,NA,NA,0.318844753292928,NA,NA,0.378002911116964,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.71068006462778,NA,NA,2.88922843257704,NA,NA,0,NA,NA
"result.8",8,2018.39567345348,4054.79134690697,9.31421014070416,7.25381534390562,0.636701039260402,NA,NA,0.182404254587696,0.195473582779748,NA,0,NA,NA,0.455248416134227,NA,NA,0.894609100295328,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.655406620477419,NA,NA,1.46356431106421,NA,NA,0,NA,NA
"result.9",9,1920.99631026987,3859.99262053974,9.00591861998451,9.00440860643363,0.773186209679786,NA,NA,0.0494975129148732,0.206797240176772,NA,0,NA,NA,0.439772449160935,NA,NA,0.411875001036104,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.16693928409402,NA,NA,1.8583759127957,NA,NA,0,NA,NA
"result.10",10,1853.06426863541,3724.12853727083,15.5089812433846,14.999680148956,0.628357610893148,NA,NA,0.0636954999716833,0.0904580468736017,NA,0,NA,NA,0.337185766330897,NA,NA,0.145813020080859,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.281316963674455,NA,NA,0.121578483394175,NA,NA,0,NA,NA
