"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.16464346293,4318.32928692586,4.65184665309488,4.64372093734561,0.792412380285942,NA,NA,0.000732288434934557,0.323506877874024,NA,0.0635931878826169,NA,NA,0.442205168357113,NA,NA,0,NA,NA,0.5,NA,NA,1.66060863342985,NA,NA,NA,NA,NA,4.86565296091497,NA,NA,0.573170608392443,NA,NA,0,NA,NA
"result.2",2,1376.90808129684,2773.81616259367,19.9999671085454,14.9972206092732,0.139704321340087,NA,NA,0.153534048446209,0.111609209690237,NA,0.792492615273566,NA,NA,0.0464441750845277,NA,NA,0,NA,NA,0.5,NA,NA,2.03104694373906,NA,NA,NA,NA,NA,0.106825418770313,NA,NA,1.96585252738075,NA,NA,0,NA,NA
"result.3",3,1980.93097706211,3981.86195412422,11.0560488548738,11.0240689382373,0.521824310332511,NA,NA,0.158784887027365,0.191627305905509,NA,0.214966269615195,NA,NA,0.0738127755860929,NA,NA,0,NA,NA,0.5,NA,NA,1.58252864281948,NA,NA,NA,NA,NA,2.75248070552912,NA,NA,6.57084429636598,NA,NA,0,NA,NA
"result.4",4,937.789889463929,1895.57977892786,19.9999841274767,14.9997848706134,0.131659118936196,NA,NA,0.154038278177362,0.0918070784032545,NA,0.82594268400784,NA,NA,0.0279706154819532,NA,NA,0,NA,NA,0.5,NA,NA,0.0022564009929781,NA,NA,NA,NA,NA,0.0137275136128102,NA,NA,4.40263266635868,NA,NA,0,NA,NA
"result.5",5,1531.94192098922,3083.88384197843,19.9995912627523,14.9998967485179,0.324995627859594,NA,NA,0.346042484865333,0.208077600472806,NA,0.509503609278823,NA,NA,0.515256938271965,NA,NA,0,NA,NA,0.5,NA,NA,8.55718491414803,NA,NA,NA,NA,NA,1.59987757205682,NA,NA,5.52789179278612,NA,NA,0,NA,NA
"result.6",6,968.776003226935,1957.55200645387,11.4762135837341,11.4748627198428,0.110456214915651,NA,NA,0.130315560310779,0.10518224317347,NA,0.942842470837148,NA,NA,0.00950090420791277,NA,NA,0,NA,NA,0.5,NA,NA,0.00023133670082371,NA,NA,NA,NA,NA,0.101208127405526,NA,NA,6.2316269561446,NA,NA,0,NA,NA
"result.7",7,1924.97369300284,3869.94738600567,8.0541217128979,7.70062184936152,0.416687393281661,NA,NA,0.19098324374414,0.218782216968764,NA,0.366837159174317,NA,NA,0.67441642213354,NA,NA,0,NA,NA,0.5,NA,NA,5.91820563249638,NA,NA,NA,NA,NA,1.86512163185397,NA,NA,3.05313749986301,NA,NA,0,NA,NA
"result.8",8,2016.34447578595,4052.6889515719,9.50025129759357,6.24791342749678,0.624835149007628,NA,NA,0.334811234021569,0.304620185695032,NA,0.320024145534262,NA,NA,0.607510010080047,NA,NA,0,NA,NA,0.5,NA,NA,4.22653011411892,NA,NA,NA,NA,NA,0.804671581896112,NA,NA,5.41190208858464,NA,NA,0,NA,NA
"result.9",9,1920.52434879108,3861.04869758217,8.90009087482186,8.86618584819269,0.768155880488104,NA,NA,0.296846657647516,0.499472984646033,NA,0.290103102349793,NA,NA,0.35256106575269,NA,NA,0,NA,NA,0.5,NA,NA,0.00363829691285677,NA,NA,NA,NA,NA,7.14249542993674,NA,NA,10.5682791386496,NA,NA,0,NA,NA
"result.10",10,1852.62917040586,3725.25834081172,15.936665905955,14.9980107651779,0.634387187671517,NA,NA,0.0753715395503503,0.107476480610389,NA,0.463100421574301,NA,NA,0.102671486883807,NA,NA,0,NA,NA,0.5,NA,NA,0.95695222666961,NA,NA,NA,NA,NA,5.5529284344446,NA,NA,0.0309341417667032,NA,NA,0,NA,NA
