"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.15881995126,4322.31763990252,4.46245029622491,4.45528153099589,0.789697893936458,NA,NA,0.000796301722467424,0.306201679540219,NA,0.00239664179753986,NA,NA,0.912482184377356,NA,NA,0.245775476968712,NA,NA,0.5,NA,NA,9.47806423443494,NA,NA,NA,NA,NA,2.08705488126725,NA,NA,0.501418864737203,NA,NA,0.292029456653667,NA,NA
"result.2",2,1376.86179839936,2777.72359679872,19.9993207314625,14.9912563770564,0.135989214614429,NA,NA,0.132853113614964,0.107019028785118,NA,0.435690729070009,NA,NA,0.0159761209212028,NA,NA,0.104771723249631,NA,NA,0.5,NA,NA,0.534717417322099,NA,NA,NA,NA,NA,0.197345237160281,NA,NA,3.47597790519893,NA,NA,0.434666336896723,NA,NA
"result.3",3,1979.25482644053,3982.50965288105,10.9767209958294,10.9647815447331,0.519013244649212,NA,NA,0.24409080366426,0.367274705980878,NA,0.643891637247891,NA,NA,0.24994580491907,NA,NA,0.692757589643632,NA,NA,0.5,NA,NA,3.5574423886348,NA,NA,NA,NA,NA,1.31472079783565,NA,NA,4.94189526144648,NA,NA,3.72079211983092,NA,NA
"result.4",4,936.938418541597,1897.87683708319,19.99997078757,14.9990070461457,0.130300075809895,NA,NA,0.23534819492876,0.161455437121145,NA,0.976471900617453,NA,NA,0.955356730041153,NA,NA,0.266275578294145,NA,NA,0.5,NA,NA,0.00360731291181503,NA,NA,NA,NA,NA,0.00441905526873651,NA,NA,4.6208530638193,NA,NA,4.87677977663469,NA,NA
"result.5",5,1531.84345988702,3087.68691977405,19.9989540839895,14.9998007806431,0.322695822699003,NA,NA,0.382984534475353,0.244239387101961,NA,0.408142217930172,NA,NA,0.173326207615932,NA,NA,0.188093385470473,NA,NA,0.5,NA,NA,3.9838745241505,NA,NA,NA,NA,NA,3.59150782297123,NA,NA,8.30693287941383,NA,NA,4.89099808364175,NA,NA
"result.6",6,968.798299875776,1961.59659975155,11.4019566617448,11.3969478123706,0.109263413843424,NA,NA,0.116931123190819,0.102448728866875,NA,0.840443345019594,NA,NA,0.150876816584324,NA,NA,0.131688014112481,NA,NA,0.5,NA,NA,0.0150759585814359,NA,NA,NA,NA,NA,0.0552477375435958,NA,NA,7.72410680335639,NA,NA,0.0223438283088822,NA,NA
"result.7",7,1924.97413565188,3873.94827130377,7.94561782341266,7.74322350919996,0.414219778777,NA,NA,0.18179013976186,0.214640553740872,NA,0.312084200766244,NA,NA,0.780175728723407,NA,NA,0.0887436933272976,NA,NA,0.5,NA,NA,8.51099603638798,NA,NA,NA,NA,NA,1.39973186479905,NA,NA,3.7452186939443,NA,NA,0.0315470178823853,NA,NA
"result.8",8,2016.3407958358,4056.68159167161,9.74120024174041,6.31767308492983,0.622464769458646,NA,NA,0.304080208207848,0.286428743084228,NA,0.487795977359187,NA,NA,0.457923148238676,NA,NA,0.000908434896868123,NA,NA,0.5,NA,NA,3.49570076150677,NA,NA,NA,NA,NA,1.7105697102771,NA,NA,3.16046684535039,NA,NA,0.139617170323418,NA,NA
"result.9",9,1920.53074603883,3865.06149207767,9.06633666362878,9.05950748109112,0.766117529049077,NA,NA,0.312588486857762,0.498599217088383,NA,0.39409079931594,NA,NA,0.991066021484665,NA,NA,0.023428316069954,NA,NA,0.5,NA,NA,0.00799667109515667,NA,NA,NA,NA,NA,2.95381361311101,NA,NA,8.06393416133058,NA,NA,0.309578218346256,NA,NA
"result.10",10,1852.37575249259,3728.75150498518,16.2631066684962,14.9995447407302,0.636931644306099,NA,NA,0.0994043207386679,0.15161313664423,NA,0.515421416901565,NA,NA,0.785911815654555,NA,NA,0.984741953842309,NA,NA,0.5,NA,NA,5.84327263259802,NA,NA,NA,NA,NA,0.749623831053221,NA,NA,0.522346410409891,NA,NA,1.17626715873349,NA,NA
