"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2154.12974847382,4316.25949694765,3.69242996522481,3.6924287220496,0.731220044549785,NA,NA,0.0462392506552717,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1388.3394557369,2784.67891147381,19.9999999999826,14.9999999999867,0.136582297050197,NA,NA,0.0566912039718925,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1995.34418224822,3998.68836449644,10.557391036688,10.5573872449397,0.517207250662244,NA,NA,0.0594354703852267,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,960.944982695318,1929.88996539064,19.9999999999721,14.9999999993916,0.11731218425938,NA,NA,0.0272720993398822,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1553.85373400826,3115.70746801652,19.9999999998001,14.9999999994715,0.336845553148804,NA,NA,0.0354466685010801,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,1003.2595896156,2014.5191792312,11.1949490475576,10.3846418471961,0.100000000000002,NA,NA,0.016115377437422,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1937.75323315495,3883.50646630991,6.76580543973978,4.02590308605668,0.352222891621041,NA,NA,0.0591546830772913,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2027.46971145219,4062.93942290438,7.95599698062418,7.95599672927708,0.640763231628096,NA,NA,0.0795289947284704,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1926.65733026258,3861.31466052515,9.0246070969353,4.44984603437529,0.784541074325948,NA,NA,0.029426871648252,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1854.69729159306,3717.39458318613,15.0000016744549,14.9999996867896,0.626965562096671,NA,NA,0.0621687981911005,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
