"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2148.15258429807,4322.30516859613,4.55868198000513,4.55178115589925,0.754209652340034,NA,NA,0.429711293894798,0.285470729892606,NA,0.757149890664079,0.00486680673797065,NA,0.193405467944019,NA,NA,0,NA,NA,0.5,NA,NA,3.82046524424103,NA,1.02488373051943,NA,NA,NA,0.0242899564435855,8.32463850965723,NA,5.96799802376905,NA,NA,0,NA,NA
"result.2",2,1375.82757196887,2777.65514393774,19.9995683624397,14.9799969323489,0.126155571597665,NA,NA,0.222478340011277,0.0930973695781219,NA,0.782896272229031,0.377031070187559,NA,0.129316770669193,NA,NA,0,NA,NA,0.5,NA,NA,3.52721184111366,NA,0.328171885827751,NA,NA,NA,7.21695847343653,0.304384296759963,NA,2.1833168854937,NA,NA,0,NA,NA
"result.3",3,1978.15668943218,3982.31337886436,10.7100704380962,10.6713145768989,0.533426342147445,NA,NA,0.45160911406856,0.152459500542583,NA,0.537650168556255,0.000118318507137533,NA,0.111824818222963,NA,NA,0,NA,NA,0.5,NA,NA,4.93541269166966,NA,1.28490579592064,NA,NA,NA,0.0203876854031816,3.37105360526041,NA,5.39656994711608,NA,NA,0,NA,NA
"result.4",4,932.785387071385,1891.57077414277,19.9991348270843,14.9984087686787,0.131759803307484,NA,NA,0.0697510968241122,0.149734953369665,NA,0.225265351095759,0.725709681491104,NA,0.0162355147842022,NA,NA,0,NA,NA,0.5,NA,NA,0.0180724948436043,NA,0.365082528467511,NA,NA,NA,0.121617646286792,0.02298227701674,NA,9.41921764529635,NA,NA,0,NA,NA
"result.5",5,1530.86447864578,3087.72895729156,19.9999106573843,14.9953178053345,0.327798456320008,NA,NA,0.263442161272395,0.261842799502879,NA,0.244096021475723,0.533175786732486,NA,0.135976744131861,NA,NA,0,NA,NA,0.5,NA,NA,4.14442827092512,NA,4.66425136801525,NA,NA,NA,5.8728811185669,5.04986808888754,NA,8.06803171901622,NA,NA,0,NA,NA
"result.6",6,968.122968000094,1962.24593600019,11.5674988286266,11.5600298075123,0.116441189246129,NA,NA,0.270335493216789,0.0945140528753985,NA,0.856818488041383,0.547592330965494,NA,0.288255047374825,NA,NA,0,NA,NA,0.5,NA,NA,0.238096809937539,NA,0.0107936983745929,NA,NA,NA,8.26802599942312,0.154807584523958,NA,9.33085579870985,NA,NA,0,NA,NA
"result.7",7,1922.2176646121,3870.4353292242,8.30308416411089,8.05752870752525,0.409299210920065,NA,NA,0.341492972685955,0.138577127778495,NA,0.188323441437414,0.203600507896061,NA,0.227404047728041,NA,NA,0,NA,NA,0.5,NA,NA,4.48818424999586,NA,0.186030353874646,NA,NA,NA,4.89174851831573,2.66894776996167,NA,4.45282001513988,NA,NA,0,NA,NA
"result.8",8,2014.98826212162,4055.97652424325,9.13997867294764,7.46692454438319,0.629842059809634,NA,NA,0.369904550638728,0.241870286577875,NA,0.329572321102711,0.522070763646649,NA,0.164688246815322,NA,NA,0,NA,NA,0.5,NA,NA,4.80677356361412,NA,0.867880231235176,NA,NA,NA,2.97964856460198,5.32206860603765,NA,2.90948233555257,NA,NA,0,NA,NA
"result.9",9,1917.70684386174,3861.41368772348,12.0450258869355,12.0417234758729,0.769834647494186,NA,NA,0.439405074295772,0.153247296946583,NA,0.000888428162988137,0.27538176125833,NA,0.509093232023483,NA,NA,0,NA,NA,0.5,NA,NA,4.99921287050366,NA,0.00707921093777258,NA,NA,NA,9.98519639832884,2.1368399518542,NA,2.59938174541627,NA,NA,0,NA,NA
"result.10",10,1852.49069134741,3730.98138269482,15.4490883362729,14.9827397481825,0.631420608457744,NA,NA,0.0919430511114132,0.0765253055900018,NA,0.122985834255815,0.0388229538737254,NA,0.0739132348436487,NA,NA,0,NA,NA,0.5,NA,NA,0.897738474837603,NA,0.0358072641866204,NA,NA,NA,5.72800852446387,0.218147969972367,NA,0.217837578711521,NA,NA,0,NA,NA
