"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.43071512596,4316.86143025193,4.58644305201994,4.58488102365514,0.781781464344243,NA,NA,0.0254435364536123,0.303960267563299,NA,0.431818861690754,NA,NA,0.431606573510563,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.2929438663155,NA,NA,NA,NA,NA,2.46673616991018,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.07776833895,2782.15553667789,19.9999359653496,14.999966196902,0.136675214485494,NA,NA,0.116404973000761,0.159570535728777,NA,0.286084204154953,NA,NA,0.0134166797475839,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.424775726868008,NA,NA,NA,NA,NA,1.05223627742254,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1981.86716607131,3981.73433214263,11.2563868314519,11.2504199022092,0.525562180161809,NA,NA,0.143560195942413,0.310300659952755,NA,0.502785365064661,NA,NA,0.0698277053624109,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.45821251101773,NA,NA,NA,NA,NA,2.00753372308178,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634165389299,1921.2683307786,19.9999987219574,14.9999787300872,0.117193467811143,NA,NA,0.040782862759573,0.0828585141883967,NA,0.585369113682591,NA,NA,1.30775080700904e-05,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.86626283895818e-05,NA,NA,NA,NA,NA,0.0133789497600413,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1540.78316932628,3099.56633865257,19.9999921179037,14.9999575989302,0.327312402408423,NA,NA,0.166425047018138,0.280306898236088,NA,0.317053878903819,NA,NA,0.0779363712038376,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.72301219051309,NA,NA,NA,NA,NA,6.47602612359513,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046826847306,1976.09365369461,11.4135169909375,11.170300696794,0.100078287597954,NA,NA,0.0109797979769168,0.0672485707313652,NA,0.310198328472631,NA,NA,0.0510156091948493,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.09684103241404e-05,NA,NA,NA,NA,NA,0.00136547108736815,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1926.31763483673,3870.63526967345,8.13642087941806,8.1349682723993,0.424961396781665,NA,NA,0.20975388532807,0.37144340953494,NA,0.947421218967065,NA,NA,0.182883573888455,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.60952600883871,NA,NA,NA,NA,NA,4.77378308967308,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2018.83498075917,4055.66996151834,8.91140288416966,6.74351387998075,0.624499424342143,NA,NA,0.218713374477121,0.369138849390529,NA,0.54572700610773,NA,NA,0.0916390362537627,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,1.35216571727159,NA,NA,NA,NA,NA,1.95420845918615,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.04800595202,3860.09601190404,9.13060018428451,9.11108203270942,0.773416430100768,NA,NA,0.0444332634277648,0.24170064655843,NA,0.742525207927728,NA,NA,0.409402665716774,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.0470648193731904,NA,NA,NA,NA,NA,3.10588253099851,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1852.56700366727,3723.13400733454,15.8639231096686,14.9997237210179,0.628858214721118,NA,NA,0.151232996511986,0.217728118213923,NA,0.694217024602361,NA,NA,0.0972483514190534,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.702989347869374,NA,NA,NA,NA,NA,2.40236837788487,NA,NA,0,NA,NA,0,NA,NA
