"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.33062119987,4310.66124239975,4.57999994770254,4.57999963259305,0.792506840638044,NA,NA,4.70767153613249e-13,0.247151636020825,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.99695486215562,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.9035187558,2777.80703751161,19.9999999999998,14.9999999999993,0.137494833134489,NA,NA,0.0506951259078652,0.0698231365499517,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.0165693281377146,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1984.17084923188,3980.34169846376,10.9693374531701,10.9693371444282,0.521035007036778,NA,NA,0.0490958167645184,0.105411916984091,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.208770612602609,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634105673024,1915.26821134605,20,14.9999999999999,0.117276145629142,NA,NA,0.0203808553051905,0.0414158017981042,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,8.4020484674816e-16,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1548.01880019081,3108.03760038162,19.9999999999969,14.9999999999929,0.334811596256226,NA,NA,0.0365799675497364,0.0658531421271051,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.446431364204649,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,979.046308342041,1970.09261668408,11.4148144195039,11.205510720889,0.100000000000003,NA,NA,0.00603647343370127,0.0370548018353016,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,4.71021745002196e-15,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1928.77449930674,3869.54899861349,7.98513081356062,7.985130657474,0.427716113934361,NA,NA,0.0643522985099368,0.122256461075822,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.817859033205949,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.29459736553,4052.58919473107,9.42069539418241,6.77888696549895,0.634020051210481,NA,NA,0.0813842290265077,0.143627679680727,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.341077198043286,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1921.03750701,3854.07501402,8.93729345164975,8.9372927669018,0.773740505166392,NA,NA,0.02534215341779,0.150003866733014,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.17437724308823,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1853.04698668619,3718.09397337239,15.5126004987851,14.9999999999875,0.627293657783846,NA,NA,0.0615926171339344,0.0878677783563929,NA,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.174670520742119,NA,NA,0,NA,NA,0,NA,NA
