"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.42412223771,4324.84824447541,4.79748092213956,4.79017042336476,0.781418104402801,NA,NA,0.0398309380136873,0.323797308665995,NA,0.741565807022713,NA,NA,0.693343039696393,NA,NA,0.534314794780203,NA,NA,0.161622165187579,NA,NA,0.5,NA,NA,1.86101063096965,NA,NA,NA,NA,NA,2.82480143295932,NA,NA,1.08604112048244,NA,NA,0.00416312943057373,NA,NA
"result.2",2,1376.94767696068,2779.89535392136,19.99989943979,14.9975248479036,0.138144008642396,NA,NA,0.310346760891903,0.23663070214414,NA,0.764829988591373,NA,NA,0.322968050218707,NA,NA,0.213896970187978,NA,NA,0.0114760063795097,NA,NA,0.5,NA,NA,0.802454422228038,NA,NA,NA,NA,NA,0.142808736312298,NA,NA,7.53360371714026,NA,NA,1.36952908663786,NA,NA
"result.3",3,1978.94275934377,3983.88551868754,11.1246412838804,11.0716927196001,0.522690007810966,NA,NA,0.413406243683049,0.473491393132662,NA,0.456115816725121,NA,NA,0.366757619652007,NA,NA,0.906149656309025,NA,NA,0.949897385408281,NA,NA,0.5,NA,NA,6.08718864866509,NA,NA,NA,NA,NA,1.29263387450425,NA,NA,1.11703375033015,NA,NA,3.7126516381736,NA,NA
"result.4",4,936.681109864626,1899.36221972925,19.9999070906732,14.9957712843771,0.130080578239261,NA,NA,0.490869245156201,0.261872531437277,NA,0.161065140213468,NA,NA,0.319917612243444,NA,NA,0.638954160334874,NA,NA,0.977606197274138,NA,NA,0.5,NA,NA,0.00121664075411074,NA,NA,NA,NA,NA,0.0024089489104885,NA,NA,9.35835855496519,NA,NA,2.14465592987835,NA,NA
"result.5",5,1532.38978626191,3090.77957252381,19.999969200358,14.9999823677993,0.316023245292044,NA,NA,0.495722378399897,0.370826886603277,NA,0.210878381272778,NA,NA,0.0804820846881085,NA,NA,0.844196679374417,NA,NA,0.0447419982289239,NA,NA,0.5,NA,NA,9.78348191385266,NA,NA,NA,NA,NA,4.68171909382499,NA,NA,2.97988098541248,NA,NA,1.5710420495761,NA,NA
"result.6",6,968.783622974134,1963.56724594827,11.4795320980578,11.4755373837652,0.110565775362213,NA,NA,0.347937383889729,0.286119551226315,NA,0.00239977747822178,NA,NA,0.0389773939734472,NA,NA,0.606456122467562,NA,NA,0.00754005239776282,NA,NA,0.5,NA,NA,0.0234778230944274,NA,NA,NA,NA,NA,0.0217060548960944,NA,NA,6.64239265490323,NA,NA,0.850222107744702,NA,NA
"result.7",7,1924.98133501892,3875.96267003784,7.93755381335773,7.32220793789347,0.411901005847615,NA,NA,0.343010663175617,0.387218170586272,NA,0.91466031759046,NA,NA,0.973625298822299,NA,NA,0.566811591161877,NA,NA,0.0040678255417661,NA,NA,0.5,NA,NA,3.30282854381949,NA,NA,NA,NA,NA,1.35184505240341,NA,NA,2.87862371187657,NA,NA,0.0687569897363316,NA,NA
"result.8",8,2017.48166841059,4060.96333682117,8.62673610023861,6.92865788067177,0.621541346407676,NA,NA,0.255754013932035,0.299486254828631,NA,0.526094681816176,NA,NA,0.00446356340577417,NA,NA,0.882501446933081,NA,NA,0.166805838739848,NA,NA,0.5,NA,NA,3.08720069471747,NA,NA,NA,NA,NA,1.15379326432159,NA,NA,1.1887739202939,NA,NA,0.346408569860968,NA,NA
"result.9",9,1921.0038599198,3868.00771983961,8.94102869710495,8.93476380140377,0.774706685405477,NA,NA,0.0502071814043689,0.225533648463537,NA,0.0706172973089492,NA,NA,0.780271988855244,NA,NA,0.456936989577655,NA,NA,0.0254338441882282,NA,NA,0.5,NA,NA,0.167922461164927,NA,NA,NA,NA,NA,1.88751555482865,NA,NA,2.19367117354877,NA,NA,0.692352850455791,NA,NA
"result.10",10,1852.37718756161,3730.75437512321,15.8623185840718,14.9964082736673,0.626637000676875,NA,NA,0.160334475285647,0.227562908589413,NA,0.646226943275024,NA,NA,0.155772202735157,NA,NA,0.0220970499886117,NA,NA,0.366472265799753,NA,NA,0.5,NA,NA,0.835227283262463,NA,NA,NA,NA,NA,1.49626377949778,NA,NA,0.213238588559976,NA,NA,1.75146103444336,NA,NA
