"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373116252503,1648.74623250501,5.34502222808078,1.00000000919345,0.100000000368989,NA,NA,0.499999998026243,0.499999999238445,NA,1.49454569779571e-09,7.1600105925107e-09,NA,0,NA,NA,5.7857901300959e-05,0.000208167170042604,NA,0,NA,NA,0.5,NA,NA,0.0721869519349975,NA,NA,NA,NA,NA,0,NA,NA,3.66700040001435e-07,NA,NA,0,NA,NA
"result.2",2,734.940091677756,1491.88018335551,13.1143115420944,1.39935371948747,0.100287201667992,NA,NA,0.499793043937718,0.499859960212351,NA,0.000761456127425197,0.00166018800941958,NA,0,NA,NA,0.0206263472972158,0.00139019901949786,NA,0,NA,NA,0.5,NA,NA,0.0104151334493621,NA,NA,NA,NA,NA,0,NA,NA,0.00908112648203523,NA,NA,0,NA,NA
"result.3",3,785.82408988774,1593.64817977548,7.90023134563102,1.00000003146223,0.100000000904079,NA,NA,0.499999997998329,0.499999998799066,NA,7.16149075882892e-09,9.754327937503e-10,NA,0,NA,NA,0.000159136262772033,0.000500355747402757,NA,0,NA,NA,0.5,NA,NA,0.000271839662895243,NA,NA,NA,NA,NA,0,NA,NA,7.79082052702838e-07,NA,NA,0,NA,NA
"result.4",4,822.891301452502,1667.782602905,19.9973303618261,1.06770296507334,0.1000492447077,NA,NA,0.139862232994264,0.498886775923893,NA,0.425888853380457,0.00275943212700723,NA,0,NA,NA,0.810353449331484,0.00724665368463635,NA,0,NA,NA,0.5,NA,NA,0.0268654751743866,NA,NA,NA,NA,NA,0,NA,NA,2.33561664556575,NA,NA,0,NA,NA
"result.5",5,826.680917395767,1675.36183479153,11.1715511125823,1.05085109882544,0.10117066033045,NA,NA,0.498423848068342,0.492684813892717,NA,0.00246654381044209,0.0117210258802664,NA,0,NA,NA,0.0116291598243205,0.0304598289076239,NA,0,NA,NA,0.5,NA,NA,0.598419648595154,NA,NA,NA,NA,NA,0,NA,NA,0.438586652744561,NA,NA,0,NA,NA
"result.6",6,968.259015985191,1958.51803197038,11.4814213863565,11.4706832910758,0.110991351869253,NA,NA,0.495163311051503,0.295362542360381,NA,0.0467455661770559,0.522649805425834,NA,0,NA,NA,0.704420188907534,0.504699111164675,NA,0,NA,NA,0.5,NA,NA,3.10141861747453e-05,NA,NA,NA,NA,NA,0,NA,NA,9.57265536326047,NA,NA,0,NA,NA
"result.7",7,777.252849096028,1576.50569819206,4.72344661723478,1.00000020570039,0.100000003578244,NA,NA,0.499999996912974,0.499999997052025,NA,2.82315098307564e-09,5.21555520866126e-08,NA,0,NA,NA,0.000173710074228033,1.37599024102776e-06,NA,0,NA,NA,0.5,NA,NA,0.0102590303440547,NA,NA,NA,NA,NA,0,NA,NA,1.22958149200923e-06,NA,NA,0,NA,NA
"result.8",8,752.633376276948,1527.2667525539,5.06356168317299,1.00000000718863,0.10000000147823,NA,NA,0.499999998885226,0.499999996917787,NA,8.94066931563814e-10,4.35422010213943e-09,NA,0,NA,NA,3.09710546431654e-05,0.000123562568846625,NA,0,NA,NA,0.5,NA,NA,0.000109178934451131,NA,NA,NA,NA,NA,0,NA,NA,1.39198145944659e-06,NA,NA,0,NA,NA
"result.9",9,735.753918903741,1493.50783780748,17.5459286883711,1.0000000029715,0.100000000895525,NA,NA,0.499999999366771,0.499999999734416,NA,1.48848674688177e-09,1.30547000637853e-08,NA,0,NA,NA,0.0010658216469161,0.000798329557233253,NA,0,NA,NA,0.5,NA,NA,0.00664899162843017,NA,NA,NA,NA,NA,0,NA,NA,7.26251074995531e-08,NA,NA,0,NA,NA
"result.10",10,712.231283864804,1446.46256772961,12.6402747761519,1.00000000074242,0.100000001173436,NA,NA,0.499999996616066,0.499999994658517,NA,7.91817374338675e-10,1.01936238440777e-08,NA,0,NA,NA,0.00113433628659718,0.00149785636617173,NA,0,NA,NA,0.5,NA,NA,0.000386820034348043,NA,NA,NA,NA,NA,0,NA,NA,4.32957784234519e-07,NA,NA,0,NA,NA
