"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.49449114394,4312.98898228789,3.74307694183557,5.03530819573174,0.699999999999998,NA,NA,0.0756954417979047,0.179603455329305,0.0653086068635065,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1382.63496644812,2777.26993289625,20,15,0.137707186690918,NA,NA,0.105016405835863,0.138309055645706,0.0953036248536285,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1982.03235100503,3976.06470201005,10.8502104457277,11.7359463482616,0.52498233233018,NA,NA,0.0603416868201414,0.183946566738033,0.111988378095287,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,948.249595856739,1908.49919171348,20,15,0.118258748005153,NA,NA,0.0270853854468979,0.0826791197931723,0.0536368102431796,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1548.81048718505,3109.62097437009,19.9999999999999,15,0.335606688580893,NA,NA,0.055774174027917,0.101693590496617,0.0567331991837917,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,978.866313437881,1969.73262687576,11.4146395902317,11.4049102644402,0.100000000000003,NA,NA,0.0100000000000005,0.0740277152729658,0.0143548761547164,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1927.96444656661,3867.92889313322,7.02810438500975,4.34833978623223,0.368227599477172,NA,NA,0.118543254281587,0.159833422629225,0.068695636068398,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2020.29442818473,4052.58885636946,8.24107522948988,7.23916882738805,0.633284354490452,NA,NA,0.141362974820333,0.23100603962958,0.115830634231626,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1922.70740999602,3857.41481999203,8.14364710829545,1.19448460684785,0.699999999999999,NA,NA,0.102042673983817,0.185196433550115,0.0642461912842976,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1853.06283219476,3718.12566438951,15.2235421879136,15,0.626684880623796,NA,NA,0.105500842514977,0.158169980963943,0.116375520166283,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
