"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.11238515268,4324.22477030536,4.98402753059491,3.64430651530327,0.78569669438673,0.733218384657721,NA,0.144234547308476,0.498497892054729,NA,0.542814239831063,NA,NA,0.619538887869567,NA,NA,0.3603962067049,NA,NA,0.5,NA,NA,0.166951570433133,NA,NA,NA,NA,NA,5.54443248083294,NA,NA,7.98785930228268,NA,NA,0.00768257392682538,NA,NA
"result.2",2,1376.4932674908,2778.9865349816,19.9999243074488,14.9983726237965,0.157616538346021,0.101909074582647,NA,0.113716257608387,0.109823656501366,NA,0.917611111286901,NA,NA,0.282689834859923,NA,NA,0.0237456489051026,NA,NA,0.5,NA,NA,6.19358636371945,NA,NA,NA,NA,NA,0.389603437034418,NA,NA,1.27040590392426,NA,NA,0.971520034435846,NA,NA
"result.3",3,1978.69698176726,3983.39396353453,11.1182308835035,11.074630984963,0.502482444073227,0.584772269974023,NA,0.291580653505314,0.361101894099802,NA,0.833665911488826,NA,NA,0.16113658653537,NA,NA,0.678508858801797,NA,NA,0.5,NA,NA,8.70477629357107,NA,NA,NA,NA,NA,4.72301758435139,NA,NA,4.54761859389166,NA,NA,2.62094983970746,NA,NA
"result.4",4,936.921856297455,1899.84371259491,19.9996044592797,14.9956358064209,0.130051118957035,0.132205864640255,NA,0.220713495174702,0.146071698987505,NA,0.975374693363742,NA,NA,0.0334693713409177,NA,NA,0.216738177461668,NA,NA,0.5,NA,NA,0.00352417837980184,NA,NA,NA,NA,NA,0.0173042124530736,NA,NA,4.35933208981607,NA,NA,5.14175160386187,NA,NA
"result.5",5,1529.4703979908,3084.9407959816,19.9994383823192,14.9975295740787,0.284244507009527,0.400707394739275,NA,0.351641388335801,0.200654585159472,NA,0.302228980534424,NA,NA,0.129193589708151,NA,NA,0.149464248937992,NA,NA,0.5,NA,NA,3.42343892422891,NA,NA,NA,NA,NA,4.36351485909107,NA,NA,9.29525538127497,NA,NA,7.48586969522959,NA,NA
"result.6",6,968.718390085648,1963.4367801713,11.4866857004048,11.4844599516883,0.108217656869716,0.122621287244207,NA,0.137811015932076,0.106254972770065,NA,0.984751367782932,NA,NA,0.233601232736599,NA,NA,0.153669158563719,NA,NA,0.5,NA,NA,0.099891081013435,NA,NA,NA,NA,NA,0.932602986736112,NA,NA,7.31364650426149,NA,NA,0.0817477586679161,NA,NA
"result.7",7,1923.63902008637,3873.27804017274,8.04858753116261,5.94835140422984,0.438116543671202,0.298901040885691,NA,0.153120122786449,0.212389568734968,NA,0.486734820584625,NA,NA,0.228879006456956,NA,NA,0.117626436456004,NA,NA,0.5,NA,NA,2.09761939485286,NA,NA,NA,NA,NA,6.59327839734033,NA,NA,2.36598702380434,NA,NA,0.130404845861685,NA,NA
"result.8",8,2016.26398567633,4058.52797135266,9.5393720332594,7.12416971987869,0.617946123959592,0.672989292462083,NA,0.31836349133501,0.280893122715947,NA,0.45752583023653,NA,NA,0.188518565538982,NA,NA,0.0971645768346966,NA,NA,0.5,NA,NA,2.83013892825693,NA,NA,NA,NA,NA,3.51886253274554,NA,NA,3.73550644679394,NA,NA,0.289382818252576,NA,NA
"result.9",9,1920.00291889477,3866.00583778953,9.74497204615512,9.67827002055105,0.749025841669134,0.799975982274076,NA,0.272698437750757,0.472643506341518,NA,0.0220622680784324,NA,NA,0.244135378073338,NA,NA,0.391442015999928,NA,NA,0.5,NA,NA,9.90421396564233,NA,NA,NA,NA,NA,9.90747375646606,NA,NA,4.98507271721902,NA,NA,6.92322418511705,NA,NA
"result.10",10,1850.98066795058,3727.96133590116,16.7387789881077,14.9979784698013,0.595503388850916,0.727368543218114,NA,0.104940360862708,0.119916908167459,NA,0.428207584219934,NA,NA,0.360888980999346,NA,NA,0.686723036999829,NA,NA,0.5,NA,NA,1.84007526079497,NA,NA,NA,NA,NA,1.52638620649521,NA,NA,0.180965714267806,NA,NA,1.27365940822923,NA,NA
