"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.16902958724,4324.33805917448,4.62839366326862,4.59074670580642,0.790313233262637,NA,NA,0.00705888514663246,0.434138654394314,NA,0.883656060877104,NA,NA,0.998678814970693,NA,NA,0.567620205922601,NA,NA,0.0578719231346485,NA,NA,0.5,NA,NA,2.21809912956536,NA,NA,NA,NA,NA,3.75889702252587,NA,NA,0.0157938363877466,NA,NA,0.00201513208436881,NA,NA
"result.2",2,1376.82146552437,2779.64293104874,19.9771969273858,14.9999287000203,0.136996355361381,NA,NA,0.304361132483413,0.236392363198532,NA,0.774753079388171,NA,NA,0.0187580981344626,NA,NA,0.213005862943828,NA,NA,0.0139381423866413,NA,NA,0.5,NA,NA,0.45454294459128,NA,NA,NA,NA,NA,0.0264253578968452,NA,NA,6.49738525611672,NA,NA,0.0993273227648912,NA,NA
"result.3",3,1979.37272768569,3984.74545537137,11.0204485851373,10.968092659127,0.515224226700716,NA,NA,0.292352965551114,0.481306376435039,NA,0.220015221575644,NA,NA,0.0497312931409042,NA,NA,0.793381096085993,NA,NA,0.662546841518881,NA,NA,0.5,NA,NA,6.61309287184849,NA,NA,NA,NA,NA,3.44463532557989,NA,NA,1.33233680817461,NA,NA,2.7954857406644,NA,NA
"result.4",4,936.925896859196,1899.85179371839,19.9999712883132,14.9996327780297,0.131548099392775,NA,NA,0.473343945604631,0.314207064689819,NA,0.219765240644526,NA,NA,0.0184968796075292,NA,NA,0.830426558484859,NA,NA,0.628734577489786,NA,NA,0.5,NA,NA,0.00287404910438097,NA,NA,NA,NA,NA,0.0249120106440311,NA,NA,6.45323119922509,NA,NA,2.16348218537222,NA,NA
"result.5",5,1532.46677657718,3090.93355315435,19.9996944418103,14.9933045710193,0.321188120945715,NA,NA,0.490642810228122,0.383945326633438,NA,0.356293447668536,NA,NA,0.291878553713005,NA,NA,0.517367342229168,NA,NA,0.452280547172536,NA,NA,0.5,NA,NA,8.52370071829365,NA,NA,NA,NA,NA,1.82234004449212,NA,NA,5.69640663459709,NA,NA,0.138213611752176,NA,NA
"result.6",6,968.794856300707,1963.58971260141,11.5229093662093,11.505192050983,0.110545418252194,NA,NA,0.340057572903372,0.280228549922503,NA,0.0180950477319288,NA,NA,0.00416036267347618,NA,NA,0.904148998079411,NA,NA,0.00924838808022194,NA,NA,0.5,NA,NA,0.000158848596774847,NA,NA,NA,NA,NA,1.04560562862572,NA,NA,6.00176422109956,NA,NA,3.06486130054314,NA,NA
"result.7",7,1925.00070016518,3876.00140033036,7.80868958226131,7.67609161014386,0.412728830441237,NA,NA,0.316139768692665,0.364919565156718,NA,0.359845660394058,NA,NA,0.279520574337077,NA,NA,0.31777286529541,NA,NA,0.0196427558028779,NA,NA,0.5,NA,NA,2.98933758260932,NA,NA,NA,NA,NA,2.57552886148915,NA,NA,3.36485919071457,NA,NA,0.00194247013700532,NA,NA
"result.8",8,2016.38460785011,4058.76921570021,9.54507196597994,6.44850205494391,0.620333039182769,NA,NA,0.497589944184706,0.454094756352629,NA,0.198718715855735,NA,NA,0.518505982356146,NA,NA,0.619973945692725,NA,NA,0.293416172855865,NA,NA,0.5,NA,NA,7.55904713642985,NA,NA,NA,NA,NA,1.14626983003808,NA,NA,3.48643003175228,NA,NA,0.117968120624966,NA,NA
"result.9",9,1921.01471260551,3868.02942521102,9.23765228066992,9.19358648520131,0.772094868292909,NA,NA,0.0806021979678706,0.25467076292186,NA,0.0920399591369701,NA,NA,0.643053484756178,NA,NA,0.344258040841275,NA,NA,0.00227014487256118,NA,NA,0.5,NA,NA,0.0702750723590439,NA,NA,NA,NA,NA,1.97199019041118,NA,NA,3.4856441593729,NA,NA,0.302915484562211,NA,NA
"result.10",10,1852.37004858692,3730.74009717385,15.7772653572128,14.9927674003097,0.626895853174425,NA,NA,0.111953837163746,0.163953139678748,NA,0.0324322439264506,NA,NA,0.363661600520003,NA,NA,0.0230959507687963,NA,NA,0.232899438356981,NA,NA,0.5,NA,NA,9.86280028148426,NA,NA,NA,NA,NA,0.267192751554126,NA,NA,0.0702486749564344,NA,NA,2.2402078841767,NA,NA
