"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.83076097012,4317.66152194023,4.40712903857435,4.40314980913164,0.746121691740817,NA,NA,0.229007696236029,0.344530084675648,NA,0.604138349571664,NA,NA,0,NA,NA,0.695789216273755,NA,NA,0,NA,NA,0.5,NA,NA,1.74053266993724,NA,NA,NA,NA,NA,0,NA,NA,3.07187925385035,NA,NA,0,NA,NA
"result.2",2,1376.7557894499,2771.5115788998,19.9999765691999,14.9998806935047,0.135536118183064,NA,NA,0.260320204597703,0.208027410172262,NA,0.117957527982071,NA,NA,0,NA,NA,0.0908538587391376,NA,NA,0,NA,NA,0.5,NA,NA,0.698550329120733,NA,NA,NA,NA,NA,0,NA,NA,9.61094039613493,NA,NA,0,NA,NA
"result.3",3,1980.99111569756,3979.98223139512,10.812894806984,10.7971649475652,0.51893892971001,NA,NA,0.300554982472454,0.365026087377866,NA,0.427183576998086,NA,NA,0,NA,NA,0.346366701204387,NA,NA,0,NA,NA,0.5,NA,NA,2.15212091904359,NA,NA,NA,NA,NA,0,NA,NA,3.42356026973614,NA,NA,0,NA,NA
"result.4",4,937.788241551151,1893.5764831023,19.9999795952452,14.9999708070484,0.131656000746031,NA,NA,0.419512104501154,0.249513186541744,NA,0.977647516643628,NA,NA,0,NA,NA,0.733304322053071,NA,NA,0,NA,NA,0.5,NA,NA,0.000157309439527198,NA,NA,NA,NA,NA,0,NA,NA,6.47329556680038,NA,NA,0,NA,NA
"result.5",5,1533.01672767907,3084.03345535814,19.999887930787,14.9985957914623,0.320822267940569,NA,NA,0.498837404650274,0.355973916065728,NA,0.445970858193079,NA,NA,0,NA,NA,0.814392350884995,NA,NA,0,NA,NA,0.5,NA,NA,4.93265546458416,NA,NA,NA,NA,NA,0,NA,NA,3.43674447366394,NA,NA,0,NA,NA
"result.6",6,968.773907684424,1955.54781536885,11.4791808430119,11.4780395829111,0.109648990090857,NA,NA,0.380407054172619,0.316675714210402,NA,0.152854011288596,NA,NA,0,NA,NA,0.625458156310664,NA,NA,0,NA,NA,0.5,NA,NA,2.77780170999209e-05,NA,NA,NA,NA,NA,0,NA,NA,7.65091930559473,NA,NA,0,NA,NA
"result.7",7,1926.69248538098,3871.38497076195,6.95307630968317,5.69425189836959,0.381411551782715,NA,NA,0.304317653948381,0.331708500427977,NA,0.427810435690529,NA,NA,0,NA,NA,0.159129473802871,NA,NA,0,NA,NA,0.5,NA,NA,1.57349579561368,NA,NA,NA,NA,NA,0,NA,NA,6.57259695454288,NA,NA,0,NA,NA
"result.8",8,2017.40523028258,4052.81046056515,8.38085204393742,7.26469099091221,0.623671892076252,NA,NA,0.325994959702244,0.370193241574979,NA,0.301531994967823,NA,NA,0,NA,NA,0.163029018951914,NA,NA,0,NA,NA,0.5,NA,NA,1.5711980437316,NA,NA,NA,NA,NA,0,NA,NA,4.32786480997467,NA,NA,0,NA,NA
"result.9",9,1921.77143984807,3861.54287969614,8.75050522632924,8.74893637473636,0.790490192280298,NA,NA,0.00150881636761144,0.193554614924675,NA,0.564541406944266,NA,NA,0,NA,NA,0.19136822787132,NA,NA,0,NA,NA,0.5,NA,NA,0.00524075804709259,NA,NA,NA,NA,NA,0,NA,NA,4.93029397834499,NA,NA,0,NA,NA
"result.10",10,1852.73893991516,3723.47787983032,15.2989915426351,14.9963980125453,0.626694355976244,NA,NA,0.139508928508115,0.194601498883336,NA,0.726170975393944,NA,NA,0,NA,NA,0.00239674724165464,NA,NA,0,NA,NA,0.5,NA,NA,0.528626645293116,NA,NA,NA,NA,NA,0,NA,NA,1.2671597999356,NA,NA,0,NA,NA
