"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373111724694,1648.74622344939,9.52231833365359,1.00000000222179,0.100000000319878,NA,NA,0.499999999820213,0.499999998004003,NA,5.10749064823874e-10,NA,NA,3.18464702494671e-05,NA,NA,2.1699368540884e-07,NA,NA,0,NA,NA,0.5,NA,NA,0.00567464589148011,NA,NA,NA,NA,NA,7.15209839089044e-06,NA,NA,1.01542441311983e-05,NA,NA,0,NA,NA
"result.2",2,736.025854324492,1494.05170864898,11.4595746796158,1.43735873127873,0.100474835561583,NA,NA,0.499518422929318,0.499900911621373,NA,0.00115515084637079,NA,NA,0.00705368755275755,NA,NA,0.00142879958700112,NA,NA,0,NA,NA,0.5,NA,NA,0.61358721810393,NA,NA,NA,NA,NA,0.0429606370507007,NA,NA,0.0839078656668171,NA,NA,0,NA,NA
"result.3",3,785.824083847902,1593.6481676958,16.5669937719269,1.00000001381643,0.100000000392475,NA,NA,0.499999998530384,0.499999999563533,NA,7.93733062454433e-10,NA,NA,0.000122708755565907,NA,NA,1.68813686849354e-07,NA,NA,0,NA,NA,0.5,NA,NA,0.0116903410518102,NA,NA,NA,NA,NA,3.10673677766666e-07,NA,NA,3.46250842796908e-05,NA,NA,0,NA,NA
"result.4",4,937.793047485691,1897.58609497138,19.9994735321203,14.9991156317142,0.131858037261772,NA,NA,0.302473314140762,0.176340137831917,NA,0.0339046340766439,NA,NA,0.000546817869913783,NA,NA,0.749665962675247,NA,NA,0,NA,NA,0.5,NA,NA,0.00934768577687647,NA,NA,NA,NA,NA,0.021705232740136,NA,NA,4.93494360800833,NA,NA,0,NA,NA
"result.5",5,820.449216646671,1662.89843329334,19.8469945043554,1.11600953721407,0.110216189915261,NA,NA,0.499652684661971,0.498724272125401,NA,0.000897818289387464,NA,NA,0.00219558132812381,NA,NA,0.000690294801101055,NA,NA,0,NA,NA,0.5,NA,NA,0.0466616039258829,NA,NA,NA,NA,NA,0.0186855211093988,NA,NA,0.0485473302652531,NA,NA,0,NA,NA
"result.6",6,968.775476996382,1959.55095399276,11.4928185244307,11.4899339241363,0.109912031139415,NA,NA,0.390341679664803,0.320889643844701,NA,0.2036317357238,NA,NA,0.00232745435790081,NA,NA,0.735622912361405,NA,NA,0,NA,NA,0.5,NA,NA,0.00112429529308424,NA,NA,NA,NA,NA,0.0958964277275871,NA,NA,7.97724209491681,NA,NA,0,NA,NA
"result.7",7,777.252834049361,1576.50566809872,6.3147196939651,1.00000011954943,0.100000000897685,NA,NA,0.499999999872732,0.499999992442015,NA,6.32518088413728e-09,NA,NA,0.000208371430971624,NA,NA,2.01487864510957e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.0103718551089962,NA,NA,NA,NA,NA,4.18372449744508e-06,NA,NA,1.52176939595824e-05,NA,NA,0,NA,NA
"result.8",8,752.633371046519,1527.26674209304,2.29570733685978,1.00000002183421,0.100000000408398,NA,NA,0.499999999696504,0.499999999713536,NA,9.43720126879683e-11,NA,NA,0.000339018224335475,NA,NA,5.31768580467001e-06,NA,NA,0,NA,NA,0.5,NA,NA,0.00164758918533973,NA,NA,NA,NA,NA,3.44197863871263e-07,NA,NA,7.99428845674284e-07,NA,NA,0,NA,NA
"result.9",9,735.753919682614,1493.50783936523,12.7144388869352,1.00000000307417,0.100000000660828,NA,NA,0.49999999897337,0.49999999708717,NA,3.41564562253077e-09,NA,NA,1.52667144954589e-05,NA,NA,1.03227660172853e-05,NA,NA,0,NA,NA,0.5,NA,NA,0.00951362588655656,NA,NA,NA,NA,NA,1.97841513157389e-07,NA,NA,3.00199969002995e-06,NA,NA,0,NA,NA
"result.10",10,712.231276297163,1446.46255259433,14.4747217446456,1.00000003352641,0.100000002075104,NA,NA,0.499999999591552,0.499999998138947,NA,4.96177909574427e-10,NA,NA,0.000171177943070198,NA,NA,6.37282439239282e-06,NA,NA,0,NA,NA,0.5,NA,NA,0.00163763931896243,NA,NA,NA,NA,NA,7.32149805544764e-07,NA,NA,6.13900814935842e-07,NA,NA,0,NA,NA
