"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373109036235,1644.74621807247,7.61412546432782,1.00000000001587,0.100000000013597,NA,NA,0.499999999987186,0.499999999998125,NA,3.01260874350894e-11,NA,NA,1.70799235245637e-06,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00555371398804598,NA,NA,NA,NA,NA,1.78076697067592e-06,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,733.269589472154,1484.53917894431,16.6211774917617,1.41316484896803,0.100000000249002,NA,NA,0.499999999665311,0.499999999955849,NA,3.49117419701649e-11,NA,NA,6.73266801159468e-07,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00725498209578926,NA,NA,NA,NA,NA,1.49743343754696e-05,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,785.824079794384,1589.64815958877,14.5637420052564,1.00000000011366,0.100000000007123,NA,NA,0.499999999998125,0.499999999977543,NA,1.33545375046138e-11,NA,NA,1.18087467827788e-05,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00480687645932984,NA,NA,NA,NA,NA,4.04005336564472e-07,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,951.634294671116,1921.26858934223,19.9999971565411,14.9994946044302,0.117199811004147,NA,NA,0.0337158090933031,0.0685298633673987,NA,0.72542524065437,NA,NA,0.0268044952878398,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.000121810195312788,NA,NA,NA,NA,NA,2.34142670026316e-05,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,804.307859896645,1626.61571979329,12.883560933485,1.00084564531435,0.100110759763491,NA,NA,0.499917861919886,0.499937492791865,NA,0.000172179645503619,NA,NA,0.00541414592682007,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.286874771743826,NA,NA,NA,NA,NA,0.00399970770452841,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,799.846952835414,1617.69390567083,11.9924101998744,1.00015055750904,0.100219580517365,NA,NA,0.00772625536294401,0.499880409079194,NA,0.000460541922452263,NA,NA,0.00126845122112115,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.0346241879742593,NA,NA,NA,NA,NA,0.0262233859061324,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,777.252819111508,1572.50563822302,6.34397620558167,1.00000000018113,0.100000000003046,NA,NA,0.499999999999124,0.499999999985427,NA,1.90288647473401e-13,NA,NA,4.2412537295404e-05,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.0513386480795242,NA,NA,NA,NA,NA,6.72479495977106e-08,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,752.633369322828,1523.26673864566,7.05749128176149,1.00000000022799,0.100000000009463,NA,NA,0.499999999985679,0.499999999997499,NA,9.394862345906e-12,NA,NA,7.79483511711733e-07,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.0901628912103666,NA,NA,NA,NA,NA,1.76781243184169e-07,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,735.753913059466,1489.50782611893,5.4888832262109,1.00000000002943,0.100000000000452,NA,NA,0.499999999992314,0.499999999987427,NA,1.6928918854674e-11,NA,NA,1.05347530221764e-05,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.000478416636573442,NA,NA,NA,NA,NA,4.4913213781057e-08,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,712.231271392056,1442.46254278411,13.9809877000323,1.00000000030038,0.100000000016192,NA,NA,0.499999999974053,0.499999999985774,NA,7.56296800314071e-12,NA,NA,1.06160797271458e-05,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.296234083781932,NA,NA,NA,NA,NA,1.42494135986668e-06,NA,NA,0,NA,NA,0,NA,NA
