"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2147.29511436479,4360.59022872957,4.60885100603571,4.89316113389603,0.716624203309305,NA,NA,0.236394909925378,0.415691759820317,0.525382337645049,0.027236456299246,0.204595778297234,0.000374216522711024,0.209522668652506,0.103849307377823,0.359348260183894,0.100357947921684,0.00519775245338678,0.186969296814834,0.588371549476869,0.518492920743302,0.699865271608844,0.0206206664443016,0.155598573859201,1.36563658052725,1.68390881737552,1.99989678223423,0.00110390520829564,5.63157355969409,3.38724345213694,3.04248598736519,4.33568809073215,5.4160705762214,5.85547417993251,5.68593331583718,2.8240370975214,5.69884353736416
"result.2",2,1378.39927713798,2822.79855427595,19.9719630295341,14.879074551107,0.201257701431744,NA,NA,0.460318972403184,0.124224222384892,0.303307944553022,0.10407099664454,0.00456364313140512,0.0205987885117346,0.510636394024789,0.192499132028905,0.349898902199428,0.062271948089728,0.508531634497999,0.378640068902527,0.676447650048037,0.588268641840264,0.645204910897947,0.261389396736789,0.136744012590498,0.0683128216437535,1.08385187481851,0.677474061027169,0.197270719800144,1.32884676754475,0.74909678991868,4.21216156406855,4.44325929985987,3.8458190756697,4.47174881974628,1.45155323948711,0.0746545275450399,2.42150217862352
"result.3",3,1973.06398471363,4012.12796942727,10.980418834648,11.1486427182216,0.514959301017412,NA,NA,0.286032028270311,0.313251400225514,0.354049507197039,0.0296422310164102,0.131658926651489,0.144632382950526,0.223679985538188,0.0130231129401671,0.279877808109901,0.139319655802152,0.26879765195279,0.204620129838855,0.505428839634025,0.50646102073158,0.511729818557926,0.0125190815888345,1.96710485622211,0.0279299815695344,1.95872117613338,0.0259466858575927,1.95097482709658,0.088369158240845,1.40387842606809,4.8775254660286,5.19452612740352,0.388215342085323,3.58331807214764,5.29126402832064,2.658956034109,2.01800510919445
"result.4",4,936.333085527279,1938.66617105456,19.9951355414133,14.8505209678648,0.200009460887295,NA,NA,0.0345780220015134,0.252538888119289,0.343075270221152,0.029025755478538,0.0247392626802303,0.0362063378789793,0.0607552447598429,0.691363747394644,0.599346765555535,0.239318674035335,0.0494302878007605,0.0345884343688267,0.769643474957568,0.553545300588174,0.699498018250868,1.7885737682522,0.0712697986945684,1.91365335913433,1.59101886162534,1.9445986853257,0.0338233374556419,0.972724240344542,0.0573733728243082,0.421482249930925,5.60551373014305,5.90422853150265,5.34062916459516,5.69653102584553,2.5801133274215,5.68731438741088
"result.5",5,1533.39167195282,3132.78334390563,19.9935253816778,14.9947472241671,0.3258486211053,NA,NA,0.963690220349513,0.300032190706694,0.428175547067981,0.137077837357961,0.0843314232229678,0.0246721094529359,0.456626373344323,0.468954800622229,0.168311643850115,0.294237405352825,0.0220297461953899,0.708621539270448,0.736392048802444,0.521115708304569,0.500046488558544,1.81467712406308,0.0125549484438701,1.93991027120501,1.55352609558031,0.0017492564884844,1.97835458070018,5.5760461341151,4.81597025953193,1.08057201942487,5.04811278553251,5.12705164720138,5.75991317372177,4.79560355537411,1.74930437095463,5.19643089022532
"result.6",6,983.726582203761,2033.45316440752,12.0982161072576,14.9982495028581,0.200240273001116,NA,NA,0.0205735806236044,0.211305353018359,0.0849197730318391,0.145488384668877,0.0207842530399594,0.0275794208359014,0.464186087913362,0.6917071619042,0.64272154383155,0.358576263859868,0.197465312363991,0.258290528923541,0.764963060807811,0.507933024262434,0.684591990734615,1.98907412309294,1.92296772651951,0.0126281713945168,1.8790140861645,0.409802243378009,0.21556625902785,5.96339391822863,1.02315962471788,3.54690544822246,5.95547501783843,5.839594714641,5.86966558363944,5.52924420565971,2.95797974366539,2.47980745788664
"result.7",7,1921.96796222598,3909.93592445196,8.19559061538535,5.00112259867944,0.389319256058576,NA,NA,0.356979887748853,0.251599333048709,0.42430196935674,0.303522578207921,0.275626522591085,0.0718240543711247,0.310081074792264,0.330599993554357,0.118656514508154,0.0527184576552144,0.00154275185075248,0.799369155615835,0.506539235706441,0.512562755588442,0.502315367888911,1.9984694323289,1.10147455365982,0.811988735733286,1.88705662684515,0.166731432790021,0.506813937706882,3.49010774740394,1.92471633700577,5.59481888100338,2.66281933156479,2.52952002629623,5.50201574504687,2.48520147286482,1.74655075811594,4.46864840202034
"result.8",8,2015.85115258496,4097.70230516992,9.9067977660299,7.54094397549792,0.643901053878221,NA,NA,0.273328731048355,0.183507482630362,0.66635360988853,0.120349585396258,0.527906577765217,0.191858111830249,0.15914024849361,0.358288613008335,0.333111903543492,0.028361420666818,0.058304775133729,0.0660592817105788,0.517023540775297,0.514790269196717,0.51093822380681,0.0445798379071349,1.98569857464144,0.00928757358677904,0.495199505783569,1.84097887642977,1.66218720981851,0.209646667005053,0.190839266390064,4.15979171544313,3.43803553659418,2.23654425784992,4.72039754844835,3.85400562108287,0.599339541953272,4.74784088534921
"result.9",9,1918.52158225262,3903.04316450524,9.04324823331048,14.969913556379,0.76509697865749,NA,NA,0.390472514982907,0.347129828260368,0.287496592906566,0.481615492377189,0.174533197624227,0.515937040845456,0.0657257249811664,0.147836845133813,0.37453047075626,0.215742373792356,0.268778095150151,0.00223432798264779,0.744183533492138,0.507361669321462,0.678147308146816,1.72155102725816,0.657088808730513,0.00687601094973334,1.66903877115457,1.96179844245108,0.1131695562003,5.88334494069156,4.66926333960146,5.90648470764137,1.11590416119446,3.12080909963697,5.90509793674573,5.09101256808114,1.98226593481377,2.20436755787998
"result.10",10,1848.99566014011,3763.99132028023,15.037531706654,14.5768076084011,0.62532642201796,NA,NA,0.474907425909769,0.313689372655084,0.199996593522813,0.000143966780192533,0.243140698852121,0.0586413253956657,0.351246518772683,0.050271233250895,0.00123185074385199,0.0348619547439739,0.23643350712955,0.251933818263252,0.501474451555265,0.507921146729118,0.698748280475036,0.0077655458529507,1.93678372238177,0.187088247445458,1.56864815854933,0.133572337003923,1.50850167719779,0.0375573579221964,0.439526213423143,3.48912854722879,4.84350922218094,0.268296846672619,5.13188345823437,3.07033961795012,5.25155930424988,3.28724957138049
