"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.39540136742,4318.79080273484,4.59765746306919,4.59541772735085,0.75275266859656,NA,NA,0.480568944498913,0.124379384870416,NA,0.730480274248948,0.084316735836105,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.90266800429704,NA,0.87360352283429,NA,NA,NA,0,NA,NA,5.76740145782425,NA,NA,0,NA,NA
"result.2",2,1375.54857872066,2771.09715744132,19.9998094310781,14.9991399329882,0.137486451483819,NA,NA,0.175150129944086,0.0797069253762391,NA,0.746515087414858,0.258296078101299,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.13922501755401,NA,0.0705046203268679,NA,NA,NA,0,NA,NA,2.14778893101807,NA,NA,0,NA,NA
"result.3",3,1978.96236498022,3977.92472996045,10.8514811157135,10.8269504241344,0.516839165905078,NA,NA,0.329730938396477,0.122583177632708,NA,0.595626599763541,0.018422147811974,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.64124030893615,NA,1.06766816060158,NA,NA,NA,0,NA,NA,4.12486637364028,NA,NA,0,NA,NA
"result.4",4,932.718239717161,1885.43647943432,19.9999942427976,14.9998774522141,0.128749052646645,NA,NA,0.0660090465857009,0.144077369886571,NA,0.289037334864673,0.979073965325833,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.00206360106281541,NA,0.836049033353775,NA,NA,NA,0,NA,NA,6.85085765056522,NA,NA,0,NA,NA
"result.5",5,1531.65534637209,3083.31069274419,19.9999953998511,14.9998981183466,0.326555424050206,NA,NA,0.208399898843338,0.211272390233622,NA,0.306991881325926,0.580839097218285,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,3.58923506969111,NA,4.31732554887533,NA,NA,NA,0,NA,NA,7.15119979330932,NA,NA,0,NA,NA
"result.6",6,968.152073745558,1956.30414749112,11.5021357037444,11.5010741764499,0.11469058237236,NA,NA,0.203056492905746,0.091308555076938,NA,0.98261353943926,0.617608807221317,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0.209584742941404,NA,0.00028623775526677,NA,NA,NA,0,NA,NA,7.86824256759179,NA,NA,0,NA,NA
"result.7",7,1923.41883645055,3866.83767290111,6.91163083049384,5.58352330329024,0.371386785519215,NA,NA,0.242261428646306,0.106190467882658,NA,0.329067821666986,0.39263706942201,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.66978224037419,NA,0.0445372628013525,NA,NA,NA,0,NA,NA,2.75632812442022,NA,NA,0,NA,NA
"result.8",8,2015.42924559803,4050.85849119606,8.36232309973731,8.14888206504741,0.637533698819956,NA,NA,0.273602878674159,0.191282985504659,NA,0.294647564019369,0.745240786437692,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.87338321399875,NA,1.36455191985107,NA,NA,NA,0,NA,NA,2.22184380508595,NA,NA,0,NA,NA
"result.9",9,1921.63146861597,3863.26293723194,8.70738289971688,8.69754763317702,0.774977237390532,NA,NA,0.0467226210501269,0.100390217131083,NA,0.0234682959234587,0.957765834173188,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,4.87155304582311,NA,0.318505105432685,NA,NA,NA,0,NA,NA,0.967722921027656,NA,NA,0,NA,NA
"result.10",10,1852.73834131277,3725.47668262555,15.3308825631272,14.9956431159062,0.628259379730294,NA,NA,0.0821365403738097,0.0845277319137387,NA,0.613224486049239,0.174541495317406,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,2.03593146240875,NA,0.253110199275907,NA,NA,NA,0,NA,NA,0.203880502493069,NA,NA,0,NA,NA
