"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","phi1","phi2","phi3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,813.373130541588,1652.74626108318,3.36415801792773,1.00000011964133,0.100000005106964,NA,NA,0.499999998227673,0.499999990538673,NA,0,NA,NA,6.06540700669581e-06,4.2259437497205e-05,NA,5.86778573729263e-06,4.65760658443342e-07,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000121264417345681,5.99255739270525e-07,NA,0.000125837998707604,0.00274053106674367,NA,0,NA,NA
"result.2",2,733.310643149106,1492.62128629821,18.8606586401512,1.40729010858587,0.100000570015383,NA,NA,0.499993489565508,0.499999069755645,NA,0,NA,NA,0.00417047469615125,0.00183403641095203,NA,0.00187110948383049,0.00105007587891517,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.01144429332309,0.043585955229922,NA,0.00368283179985589,0.000378986581021332,NA,0,NA,NA
"result.3",3,785.824095103933,1597.64819020787,14.0803696549618,1.00000000796452,0.100000000378134,NA,NA,0.499999997350635,0.499999989229972,NA,0,NA,NA,8.67211694985932e-05,3.82171369144682e-05,NA,2.07967283377897e-05,5.59880051074528e-06,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,5.13979699408766e-05,1.43541816519145e-05,NA,4.59734290961966e-06,0.00088744587622727,NA,0,NA,NA
"result.4",4,820.626761638077,1667.25352327615,19.9804696551187,1.01668791122595,0.100441245743905,NA,NA,0.12399475818456,0.499182353389659,NA,0,NA,NA,0.0344228295092991,0.000152016684085258,NA,0.244297784202324,0.0513849123008549,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.157717234454339,0.00717088375415704,NA,8.84545943890803,0.173205279224379,NA,0,NA,NA
"result.5",5,804.223099921815,1634.44619984363,7.67054015967558,1.0041376096858,0.100056544776907,NA,NA,0.499978510671799,0.499872799664097,NA,0,NA,NA,0.0113838868813817,0.00377155109048513,NA,0.00178185889064197,0.0103046136507071,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,0.000881788257155278,0.00012103347244502,NA,0.00653834487843079,0.0186748794655513,NA,0,NA,NA
"result.6",6,796.78700221696,1619.57400443392,12.0523020749092,1.00207729755832,0.100042762647653,NA,NA,0.317547227476679,0.499503195169382,NA,0,NA,NA,0.420484778563267,0.00431002858823257,NA,0.668545640451929,0.000941023929044604,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.19408457367286,0.0475623016685297,NA,7.08317511481696,0.0775239854412632,NA,0,NA,NA
"result.7",7,777.252844311561,1580.50568862312,10.3410979880503,1.00000013196277,0.100000002931286,NA,NA,0.499999996186683,0.49999999859524,NA,0,NA,NA,0.000251490230984172,3.27777639603878e-05,NA,1.87750373085716e-05,7.2664743532281e-05,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,2.31626439370235e-05,0.00104843142879703,NA,0.000414402803770135,3.59898882653874e-05,NA,0,NA,NA
"result.8",8,752.633388313081,1531.26677662616,14.6793640332852,1.000000102249,0.100000004545901,NA,NA,0.499999996700109,0.499999994618251,NA,0,NA,NA,0.000638277723100147,3.08385798912874e-05,NA,3.14276401937253e-07,0.000130281493784606,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.68697241657181e-06,0.00031330175104073,NA,0.00017647483451351,6.17373432018275e-05,NA,0,NA,NA
"result.9",9,735.753934077181,1497.50786815436,11.4928295764981,1.00000013626024,0.100000001556234,NA,NA,0.499999999690002,0.499999985825791,NA,0,NA,NA,0.000133034435164726,6.32184080971588e-05,NA,2.06119957434121e-05,2.45929110581031e-05,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,6.21351045854374e-06,3.78890864349736e-05,NA,0.000120015762140016,0.000151721924143771,NA,0,NA,NA
"result.10",10,712.231285946428,1450.46257189286,10.0157813268459,1.00000006055358,0.100000000359095,NA,NA,0.499999997242947,0.499999991808201,NA,0,NA,NA,0.00021399316695718,8.18899562377883e-05,NA,2.99066612670861e-05,3.89894953405144e-05,NA,0,NA,NA,0.5,NA,NA,0,NA,NA,NA,NA,NA,1.91569523961023e-05,7.35146146579817e-05,NA,3.48580553642397e-05,2.33432103021682e-05,NA,0,NA,NA
