"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2150.90821916705,4325.8164383341,4.25246859683824,1.00307348718999,0.599997841244828,NA,NA,0.229500534860291,0.306853781007252,NA,0.202302225024065,NA,NA,0.10580081635724,NA,NA,0,NA,NA,0.605390160219744,NA,NA,0.559796655499102,1.02323588774745,NA,NA,NA,NA,1.14379342561789,NA,NA,4.98366851990708,NA,NA,0,NA,NA
"result.2",2,1381.52388695456,2787.04777390911,19.9997656359861,14.9999068030037,0.200004695339364,NA,NA,0.219821828831665,0.17610547908951,NA,0.00171335116051979,NA,NA,0.542083404304912,NA,NA,0,NA,NA,0.620032630756652,NA,NA,0.00089245857360531,0.532519817352295,NA,NA,NA,NA,4.04113589417554,NA,NA,2.69248012257369,NA,NA,0,NA,NA
"result.3",3,1976.54384894254,3977.08769788508,10.0696194562147,11.8915342186358,0.512217093323434,NA,NA,0.224461329805032,0.314365205988654,NA,0.0272393528932547,NA,NA,0.188481292070271,NA,NA,0,NA,NA,0.504281122299439,NA,NA,0.00408194924002731,1.94897334941198,NA,NA,NA,NA,1.2517484355359,NA,NA,4.89482415662886,NA,NA,0,NA,NA
"result.4",4,942.70296944488,1909.40593888976,19.9999910717622,14.9999854501921,0.200000068616157,NA,NA,0.309195850248618,0.236584389270635,NA,0.000286643488842757,NA,NA,0.59999176847277,NA,NA,0,NA,NA,0.699844001603063,NA,NA,1.09170457737239,1.99927092466094,NA,NA,NA,NA,0.00709914596193067,NA,NA,5.99995727974965,NA,NA,0,NA,NA
"result.5",5,1537.35775240922,3098.71550481844,19.9997028661111,14.99828804644,0.333373872550654,NA,NA,0.398676465954342,0.260657879596591,NA,0.103341013634892,NA,NA,0.56392122316997,NA,NA,0,NA,NA,0.500048842191055,NA,NA,1.99070348318763,0.000850875950256671,NA,NA,NA,NA,2.37461127212715,NA,NA,4.90049860365154,NA,NA,0,NA,NA
"result.6",6,984.972153666674,1993.94430733335,12.1034670336173,14.9999606512089,0.200000005478145,NA,NA,0.0261844360003945,0.170869649086945,NA,0.0116955843132157,NA,NA,0.599999275315338,NA,NA,0,NA,NA,0.568166999673823,NA,NA,5.94609493090176e-07,1.45262668989369,NA,NA,NA,NA,8.92162214160268e-05,NA,NA,5.99999500933834,NA,NA,0,NA,NA
"result.7",7,1926.81432506043,3877.62865012086,7.88970710800172,8.43547460572407,0.429545211872878,NA,NA,0.280530856529083,0.350998065993647,NA,0.183236321290221,NA,NA,0.191292679912952,NA,NA,0,NA,NA,0.500441548582927,NA,NA,0.785773553734906,0.95300707662765,NA,NA,NA,NA,3.85477269422484,NA,NA,5.81177208619192,NA,NA,0,NA,NA
"result.8",8,2018.41333507616,4060.82667015232,8.89627471109462,6.41136867874001,0.599794664532154,NA,NA,0.307649279479221,0.335588843401986,NA,0.0386278318249197,NA,NA,0.232267962489277,NA,NA,0,NA,NA,0.502139786392071,NA,NA,0.142485429280293,0.439150743171092,NA,NA,NA,NA,4.70312621661887,NA,NA,3.89681708208676,NA,NA,0,NA,NA
"result.9",9,1922.94728793418,3869.89457586835,8.69975994731897,1.0052646997206,0.599914851800056,NA,NA,0.146401611783879,0.222697658212219,NA,0.464424941156744,NA,NA,0.000548999547150576,NA,NA,0,NA,NA,0.589390884233998,NA,NA,0.00334599552766469,0.782559983618753,NA,NA,NA,NA,1.19199039836055,NA,NA,0.259190427605063,NA,NA,0,NA,NA
"result.10",10,1852.33688745112,3728.67377490224,14.8575995549042,14.9976983771973,0.599988304003399,NA,NA,0.162949666119243,0.226406088334716,NA,0.0369305421522008,NA,NA,0.0314131256192923,NA,NA,0,NA,NA,0.500706196483127,NA,NA,0.332162379071359,1.15933224605551,NA,NA,NA,NA,3.66526255651704,NA,NA,0.0415100029693954,NA,NA,0,NA,NA
