"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","chi1","chi2","chi3","phi1","phi2","phi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2154.12974744247,4316.25949488494,3.69314611040434,3.69314569107158,0.731299921836604,NA,NA,0.046234913721588,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.2",2,1388.33945573696,2784.67891147392,19.9999999999922,14.9999999999836,0.136582032541379,NA,NA,0.0566912233010263,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.3",3,1995.34418151762,3998.68836303524,10.5569860389104,10.5569857257337,0.517184188232295,NA,NA,0.0594393313274636,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.4",4,960.944982695332,1929.88996539066,19.9999999999692,14.9999999996927,0.11731171988811,NA,NA,0.0272721215001398,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.5",5,1553.85373400817,3115.70746801633,19.9999999999437,14.9999999998708,0.336846620381883,NA,NA,0.0354466288114728,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.6",6,1003.2595896156,2014.5191792312,11.1949492532903,10.3846425293994,0.100000000000003,NA,NA,0.0161153777388526,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.7",7,1937.75323315471,3883.50646630943,6.76580185374274,4.02586464930313,0.352221864845654,NA,NA,0.059154941918803,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.8",8,2027.46971145873,4062.93942291747,7.95590524630764,7.95590323728608,0.640762253433842,NA,NA,0.079528841605057,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.9",9,1926.65733026263,3861.31466052527,9.02458922713478,4.44985280719504,0.784540590473281,NA,NA,0.0294270212193798,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
"result.10",10,1854.6972917242,3717.3945834484,14.9999977360326,14.9999974205188,0.626947800521434,NA,NA,0.0621709928294979,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
