"","participant","nLL","aic","kappa1","kappa2","beta1","beta2","beta3","gamma1","gamma2","gamma3","rho1","rho2","rho3","chi1","chi2","chi3","psi1","psi2","psi3","tau1","tau2","tau3","lambda_b1","lambda_f1","lambda_b2","lambda_f2","lambda_b3","lambda_f3","zeta1","zeta2","zeta3","iota1","iota2","iota3","upsilon1","upsilon2","upsilon3"
"result.1",1,2149.45415442492,4314.90830884985,4.62682010714592,6.12609118820808,0.781846631688548,NA,NA,0.0169965174903836,0.168055173573653,NA,0.534799465315582,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,2.15967031252425,NA,NA,0.00917558729436091,NA,NA,NA,NA,NA
"result.2",2,1381.98010579447,2779.96021158894,19.9999891985966,14.9999683980018,0.200000009906863,NA,NA,0.165418099589201,0.125299185420892,NA,0.219489827184043,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.0324617494622857,NA,NA,2.00697260121125,NA,NA,NA,NA,NA
"result.3",3,1982.93872352364,3981.87744704729,10.3207819591078,12.0857935817664,0.521753108853209,NA,NA,0.160490171182073,0.181342677675298,NA,0.360594178950725,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.309902803771668,NA,NA,2.45660045707126,NA,NA,NA,NA,NA
"result.4",4,942.435150303413,1900.87030060683,19.9999999357342,14.9999989306048,0.200000005835615,NA,NA,0.399998382986647,0.232721631975003,NA,0.0123148077810897,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,6.51373058553019e-05,NA,NA,5.01578944779228,NA,NA,NA,NA,NA
"result.5",5,1539.42820283195,3094.8564056639,19.9999906455137,14.9999897762102,0.335189058897552,NA,NA,0.349359703379743,0.205493867317679,NA,0.568098137602524,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.515049736729731,NA,NA,7.02269116345622,NA,NA,NA,NA,NA
"result.6",6,979.888431326973,1975.77686265395,11.9806075707025,14.9999997751813,0.200000000129195,NA,NA,0.399999893041154,0.399999983490703,NA,0.0084539328075078,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,2.35922813658835e-07,NA,NA,8.07631301191937,NA,NA,NA,NA,NA
"result.7",7,1927.23366028638,3870.46732057277,7.76953681477343,7.47021279563845,0.415365900819669,NA,NA,0.160299468683798,0.192350420983588,NA,0.545583645631282,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,1.28708135290135,NA,NA,2.57588561195916,NA,NA,NA,NA,NA
"result.8",8,2018.38566287465,4052.77132574931,8.91276633674025,6.97601051407434,0.629001588744073,NA,NA,0.185806108109023,0.196789781663016,NA,0.479820170415501,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.454979843875095,NA,NA,2.09449381494699,NA,NA,NA,NA,NA
"result.9",9,1920.39851404194,3856.79702808389,8.03485442490953,14.9999907635172,0.779112259509283,NA,NA,0.0314873994452933,0.241770603505495,NA,0.478631330426855,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,2.26499351745684,NA,NA,2.52650207374245,NA,NA,NA,NA,NA
"result.10",10,1853.05292805719,3722.10585611439,15.684040156809,14.9996960306371,0.628915178709095,NA,NA,0.0623008121641293,0.0895716751935429,NA,0.31786506750457,NA,NA,0,NA,NA,0,NA,NA,0.5,NA,NA,0,0,NA,NA,NA,NA,0.62075205783459,NA,NA,0.00790597379578553,NA,NA,NA,NA,NA
