participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
17, Thresh, 2120.2683, 4.5252, 0, 0, 4.5292, 1.5138, 0.043956, -0.1234, 0.093215, 0
17, Hybrid, 2143.002, 5.1763, 0, 0.33634, 4.9656, 1.47, 0.036914, -0.092607, 0.14672, 0
18, Cont, 2117.1093, 1.3554, 0, 0.73843, 1.9093, 0, 0, 0.052177, 0.22877, 0
18, Thresh, 1835.596, 2.9026, 0, 0, 3.21, 1.5353, 0.65116, 0.04668, 0.0068729, 0
18, Hybrid, 1833.7439, 3.4185, 0, 0.56532, 3.6353, 1.5019, 0.65138, 0.02098, 0.10386, 0
19, Cont, 1753.0637, 0.82299, 0, 2.7129, 2.2067, 0, 0, -0.22093, 0.011814, 0
19, Thresh, 1718.0201, 3.2842, 0, 0, 2.3999, 1.1425, 0.2795, -0.21778, 0.033247, 0
19, Hybrid, 1724.6232, 3.4004, 0, 0.16131, 2.4787, 1.1449, 0.27435, -0.21878, 0.0097142, 0
20, Cont, 1722.6587, 0.76254, 0, 2.9892, 2.1037, 0, 0, -0.25439, 0.0054752, 0
20, Thresh, 1745.094, 2.5466, 0, 0, 1.7779, 1.098, 0.27496, -0.2544, 0.01196, 0
20, Hybrid, 1770.8359, 2.6131, 0, 0.26595, 1.8734, 1.0531, 0.39592, -0.2544, 1.2789e-06, 0
