participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
13, Thresh, 1601.1576, 3.848, 0, 0, 3.9602, 0.93505, 3.5764e-05, -0.10215, 0.0093876, 0
13, Hybrid, 1596.771, 5.9958, 0, 0.087119, 1.4755, 0.94589, 0.053299, -0.10216, 0.016104, 0
15, Cont, 1896.6207, 0.15977, 0, 1.2108, 1.1544, 0, 0, -0.096542, 0.17791, 0
15, Thresh, 1923.8819, 3.7502, 0, 0, 2.1467, 1.0493, 0.088701, -0.086524, 0.076918, 0
15, Hybrid, 1929.694, 4.1189, 0, 0.092301, 3.7475, 0.95034, 0.02422, -0.12381, 0.33028, 0
16, Cont, 1966.2615, 0.99941, 0, 0.0055732, 1.4986, 0, 0, 0.092763, 0.069194, 0
16, Thresh, 1824.0944, 2.5518, 0, 0, 2.6828, 1.4898, 0.6171, -0.012463, 0.028433, 0
16, Hybrid, 1829.2535, 2.5773, 0, 0.17345, 2.7253, 1.487, 0.62048, -0.034573, 0.048746, 0
17, Cont, 2019.8038, 0.16402, 0, 1.1924, 1.9445, 0, 0, -0.092729, 0.046076, 0
17, Thresh, 2039.2506, 1.7351, 0, 0, 1.8888, 1.3886, 0.10427, -0.021428, 0.12709, 0
17, Hybrid, 2042.4271, 2.2068, 0, 0.18605, 2.3216, 1.4846, 0.10256, -0.090304, 0.076249, 0
18, Cont, 2063.4821, 1.139, 0, 0.0004394, 1.4991, 0, 0, 0.17293, 0.23739, 0
18, Thresh, 1832.0537, 2.8776, 0, 0, 2.9777, 1.4511, 0.64955, 0.12057, 0.027751, 0
18, Hybrid, 1834.184, 3.1853, 0, 0.41937, 3.2362, 1.4594, 0.65852, -0.00098715, 0.26255, 0
19, Cont, 1646.4225, 0.51557, 0, 0.0022184, 1.0075, 0, 0, -0.081786, 0.031362, 0
19, Thresh, 1574.6175, 4.2556, 0, 0, 2.7908, 0.94903, 0.20043, -0.081937, 0.0007866, 0
19, Hybrid, 1580.7711, 4.256, 0, 0.017559, 2.7896, 0.94912, 0.1999, -0.081862, 0.02611, 0
20, Cont, 1629.5256, 0.48813, 0, 0.30551, 0.95889, 0, 0, -0.13582, 0.042331, 0
20, Thresh, 1598.5192, 2.4211, 0, 0, 1.8483, 0.86872, 0.19267, -0.11885, 0.0073, 0
20, Hybrid, 1615.2317, 3.7778, 0, 2.7093e-07, 2.6249, 0.88639, 0.12087, -0.11885, 0.016247, 0
