participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
10, Continuous, 1869.7247, 1.4249, 0, 0.00064614, 3.2625, 0, 0, -0.087748, 0.07639, 0
10, Threshold, 1708.4034, 1.8826, 0, 0, 4.3519, 2.3492, 0.93721, -0.25588, 1.7719e-06, 0
11, Generating, NA, 4.3074, 0, 0, 2.4316, 1.0295, 0.35553, -0.081732, 0.080686, 0
11, Continuous, 2369.4958, 0.8183, 0, 0.26347, 1.1464, 0, 0, -0.030017, 0.054802, 0
11, Threshold, 1830.8709, 4.279, 0, 0, 2.8185, 1.2157, 0.40081, -0.18403, 0.10917, 0
12, Generating, NA, 4.9095, 0, 0, 4.1021, 1.3892, 0.68875, -0.045252, 0.064895, 0
12, Continuous, 1787.2367, 1.6155, 0, 0.65072, 1.8176, 0, 0, 0.01522, 0.093201, 0
12, Threshold, 1158.2503, 4.8215, 0, 0, 4.3145, 1.529, 0.69668, -0.069813, 0.034036, 0
13, Generating, NA, 3.0682, 0, 0, 5.1515, 0.87801, 0.014318, -0.084893, 0.038132, 0
13, Continuous, 1839.4816, 0.11248, 0, 0.15957, 1.0511, 0, 0, -0.10842, 0.010433, 0
13, Threshold, 1840.5733, 4.0414, 0, 0, 5.5003, 1.0339, 0.017914, -0.10668, 0.0057469, 0
15, Generating, NA, 3.6422, 0, 0, 2.0591, 1.0093, 0.085164, -0.045808, 0.05246, 0
15, Continuous, 2095.7116, 0.28018, 0, 0.74405, 1.1761, 0, 0, -0.053073, 0.074362, 0
15, Threshold, 2085.0407, 3.3139, 0, 0, 2.0496, 1.0892, 0.12849, -0.042945, 0.053766, 0
16, Generating, NA, 2.5608, 0, 0, 2.7041, 1.4952, 0.61718, -0.027743, 0.040851, 0
16, Continuous, 1979.4672, 1.1757, 0, 0.51762, 1.5589, 0, 0, 0.030262, 0.31377, 0
16, Threshold, 1819.844, 2.4326, 0, 0, 2.629, 1.5236, 0.65878, -0.051544, 0.07697, 0
17, Generating, NA, 2.136, 0, 0, 2.2432, 1.465, 0.10189, -0.057116, 0.051596, 0
17, Continuous, 2219.4367, 0.18595, 0, 0.96799, 1.92, 0, 0, -0.090802, 0.031243, 0
17, Threshold, 2223.7586, 2.3776, 0, 0, 1.9265, 1.5886, 0.087153, -0.056232, 0.028592, 0
18, Generating, NA, 2.8742, 0, 0, 3.0393, 1.4784, 0.64995, 0.089042, 0.03951, 0
18, Continuous, 2227.3412, 1.1196, 0, 0.39701, 1.8285, 0, 0, 0.076036, 0.088066, 0
18, Threshold, 1927.0328, 2.9213, 0, 0, 3.4139, 1.6189, 0.65075, -0.046387, 0.11709, 0
19, Generating, NA, 4.2419, 0, 0, 2.7022, 0.89634, 0.19898, -0.051654, 0.0083237, 0
19, Continuous, 1829.4481, 0.43685, 0, 0.0023829, 1.044, 0, 0, -0.07992, 0.11327, 0
19, Threshold, 1740.0168, 4.577, 0, 0, 2.927, 1.0156, 0.20898, -0.082896, 0.10451, 0
20, Generating, NA, 2.3063, 0, 0, 1.8208, 0.79765, 0.19457, -0.084962, 0.028082, 0
20, Continuous, 1784.984, 0.41109, 0, 0.41322, 1.0269, 0, 0, -0.11999, 0.054962, 0
20, Threshold, 1744.5134, 2.4271, 0, 0, 2.0305, 0.92597, 0.20563, -0.11275, 0.044556, 0
