word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
RISK, STIM, LOW, 6, 4.6597, -2.0270, -0.5333, -1.4937, 2.5519
PARE, STIM, LOW, 6, 1.3810, 0.2241, 2.2350, -2.0110, 0.6672
MISTER, FOIL, LOW, 1, 1.5579, NA, NA, NA, NA
ACHE, STIM, LOW, 1, 2.2199, 0.1479, -0.3540, 0.5019, 0.6171
WATT, STIM, LOW, 6, 1.4665, 2.6769, -2.2569, -1.3494, 0.4337
VANITY, FOIL, LOW, 1, 1.0880, NA, NA, NA, NA
FLEECE, FOIL, HIGH, 1, 2.0100, NA, NA, NA, NA
GRAFT, STIM, LOW, 6, 1.2147, -0.3900, 2.1436, -2.5336, 1.2509
FEET, FOIL, HIGH, 1, 3.1362, NA, NA, NA, NA
WILLOW, FOIL, HIGH, 1, 1.1898, NA, NA, NA, NA
BLEW, STIM, LOW, 1, 1.2972, 2.4062, 2.6128, -0.2066, 0.6171
ADVICE, STIM, LOW, 6, 1.4214, -1.0302, -0.0048, -1.0254, 0.4837
DEFEAT, FOIL, LOW, 1, 2.2089, NA, NA, NA, NA
EVENT, FOIL, LOW, 4, 4.3774, NA, NA, NA, NA
PAEAN, FOIL, LOW, 1, 1.2644, NA, NA, NA, NA
DRINK, FOIL, HIGH, 1, 1.8396, NA, NA, NA, NA
SUCH, STIM, LOW, 6, 1.0568, 0.4426, 0.3411, 0.1015, 0.9507
TAPE, STIM, HIGH, 6, 1.2564, -0.0885, 2.4301, -2.5187, 2.0182
SHOCK, FOIL, LOW, 1, 1.9012, NA, NA, NA, NA
ANCHOR, STIM, HIGH, 1, 1.0646, -1.4300, -0.5779, -0.8521, 0.5171
FACT, FOIL, LOW, 2, 4.9447, NA, NA, NA, NA
AUNT, STIM, HIGH, 6, 1.5757, -1.0075, -0.7028, -0.3047, 1.5178
CAMEL, STIM, HIGH, 6, 1.0870, -0.3123, 2.4834, -2.7957, 0.5337
GENTRY, STIM, LOW, 6, 0.9214, -2.1289, 0.6495, -2.7784, 0.5337
