word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
JAW, STIM, HIGH, 6, 2.4935, 2.4103, 2.2408, 0.1695, 0.8340
TUBE, STIM, HIGH, 6, 0.6906, 2.0759, 1.7343, 0.3416, 0.6338
OKAY, FOIL, LOW, 1, 0.6879, NA, NA, NA, NA
SNORT, STIM, LOW, 6, 0.5471, -0.7122, -1.3543, 0.6422, 0.6171
TREE, STIM, HIGH, 6, 0.5660, 0.2691, -0.1280, 0.3971, 0.6171
ABYSS, FOIL, LOW, 1, 0.6177, NA, NA, NA, NA
HARE, FOIL, HIGH, 1, 0.8930, NA, NA, NA, NA
MEADOW, FOIL, HIGH, 1, 0.5689, NA, NA, NA, NA
ZONE, STIM, LOW, 6, 1.0539, -3.1138, 3.0866, 0.0828, 0.9174
AIM, FOIL, LOW, 1, 0.6778, NA, NA, NA, NA
CARROT, STIM, HIGH, 6, 0.5438, -0.0970, 2.6595, -2.7565, 2.1350
LAMENT, STIM, LOW, 6, 0.6512, 2.3316, 0.1484, 2.1832, 0.5171
ANCHOR, FOIL, HIGH, 1, 1.0863, NA, NA, NA, NA
POMMEL, STIM, LOW, 6, 0.5957, 2.5890, 2.6826, -0.0935, 2.3018
HURDLE, FOIL, HIGH, 1, 0.6708, NA, NA, NA, NA
MAKER, FOIL, LOW, 1, 0.7068, NA, NA, NA, NA
ELBOW, STIM, HIGH, 4, 3.0439, -0.4069, -2.7433, 2.3364, 0.4503
SHRIMP, FOIL, HIGH, 1, 0.7995, NA, NA, NA, NA
BRUSH, FOIL, HIGH, 1, 0.7808, NA, NA, NA, NA
HEAD, STIM, HIGH, 1, 0.8498, 2.0514, 3.0259, -0.9745, 1.5845
WHIP, STIM, HIGH, 6, 1.9431, -2.5855, -1.8958, -0.6897, 1.4845
PLOT, FOIL, LOW, 1, 1.0184, NA, NA, NA, NA
APE, STIM, HIGH, 6, 0.5905, -0.0424, 1.7764, -1.8188, 0.9340
TASK, STIM, LOW, 6, 0.5354, -0.2673, -0.4029, 0.1356, 0.8340
UMPIRE, STIM, HIGH, 6, 0.5578, -0.3316, -0.4986, 0.1670, 1.1342
RIGHT, FOIL, LOW, 1, 1.2005, NA, NA, NA, NA
SOAP, FOIL, HIGH, 1, 0.7210, NA, NA, NA, NA
