word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
NICKEL, STIM, HIGH, 6, 1.4518, -2.8728, -0.7602, -2.1125, 2.0349
ZONE, STIM, LOW, 6, 0.7223, 0.6545, 0.8593, -0.2048, 0.8840
ONION, STIM, HIGH, 6, 1.3548, 1.2246, 2.2794, -1.0548, 0.9507
JIBE, STIM, LOW, 6, 0.6969, 3.1018, -0.8961, -2.2853, 2.0682
BOOK, FOIL, HIGH, 1, 0.7149, NA, NA, NA, NA
GUESS, STIM, LOW, 6, 0.6123, 1.2447, 1.2911, -0.0464, 0.9174
PERSON, FOIL, HIGH, 1, 0.6924, NA, NA, NA, NA
SPOON, FOIL, HIGH, 1, 1.2125, NA, NA, NA, NA
TEMPLE, STIM, HIGH, 6, 0.7304, -3.1127, -2.5985, -0.5142, 0.3836
SHRUB, STIM, HIGH, 6, 0.6514, 0.1692, 0.1822, -0.0130, 0.8173
HAUL, FOIL, LOW, 1, 2.0891, NA, NA, NA, NA
LONE, FOIL, LOW, 6, 0.6392, NA, NA, NA, NA
PILL, STIM, HIGH, 6, 0.6113, -1.0156, 0.3665, -1.3821, 4.3366
BOY, FOIL, HIGH, 1, 0.6385, NA, NA, NA, NA
THAT, FOIL, LOW, 1, 1.9682, NA, NA, NA, NA
FEET, FOIL, HIGH, 6, 1.3654, NA, NA, NA, NA
SAFE, FOIL, LOW, 1, 0.8543, NA, NA, NA, NA
SOFTLY, STIM, LOW, 1, 1.8281, 2.2858, 0.3186, 1.9673, 0.7839
PHRASE, STIM, LOW, 6, 0.7999, 1.1223, -2.6934, -2.4675, 0.8840
CLEVER, FOIL, LOW, 1, 0.9595, NA, NA, NA, NA
STAR, STIM, HIGH, 6, 2.6428, -0.4068, 0.1534, -0.5602, 0.8673
REGRET, STIM, LOW, 6, 0.5224, -1.3358, -1.1783, -0.1575, 1.3010
WHOM, FOIL, LOW, 1, 0.7460, NA, NA, NA, NA
HATRED, STIM, LOW, 6, 0.6225, -1.0138, 0.2915, -1.3052, 0.8340
GOLD, FOIL, HIGH, 1, 0.9834, NA, NA, NA, NA
HOOF, STIM, HIGH, 6, 0.6861, 0.5938, -2.6311, -3.0583, 0.6005
MUG, FOIL, HIGH, 1, 1.3047, NA, NA, NA, NA
CRANE, FOIL, HIGH, 1, 1.4448, NA, NA, NA, NA
THIS, FOIL, LOW, 1, 0.6432, NA, NA, NA, NA
VASE, STIM, HIGH, 6, 1.3043, -0.4161, -0.5094, 0.0932, 0.5004
FOX, FOIL, HIGH, 3, 3.3498, NA, NA, NA, NA
FIRM, FOIL, LOW, 1, 4.4059, NA, NA, NA, NA
CRAVEN, FOIL, LOW, 4, 2.0607, NA, NA, NA, NA
WALRUS, STIM, HIGH, 6, 0.9830, 0.0823, 0.0630, 0.0192, 1.0008
BROOM, STIM, HIGH, 6, 0.6878, -1.2925, -1.4768, 0.1843, 3.4193
FROM, FOIL, LOW, 3, 2.2954, NA, NA, NA, NA
RODE, FOIL, LOW, 6, 2.7789, NA, NA, NA, NA
SAME, STIM, LOW, 6, 0.9071, 2.9740, 3.0321, -0.0581, 2.3184
TOMB, STIM, HIGH, 6, 0.7761, 1.5281, 1.5862, -0.0581, 1.7013
IVY, STIM, HIGH, 6, 0.6006, 1.4123, 1.3804, 0.0319, 1.1342
BANNER, STIM, HIGH, 6, 1.7246, -0.2160, 2.7334, -2.9495, 1.7180
MOHUR, STIM, LOW, 6, 0.5402, -2.4845, -2.6320, 0.1475, 0.9007
FERRY, STIM, HIGH, 6, 0.5799, 3.0041, 3.0893, -0.0852, 0.9007
FOE, STIM, LOW, 6, 0.5667, -0.9007, -1.0682, 0.1675, 0.7839
SIN, STIM, LOW, 6, 0.5419, -0.8250, -0.9698, 0.1448, 0.7673
FRONT, FOIL, LOW, 1, 0.8814, NA, NA, NA, NA
TERM, FOIL, LOW, 1, 0.5879, NA, NA, NA, NA
ITS, STIM, LOW, 6, 0.5582, -3.0756, 3.0518, 0.1557, 0.6338
SINCE, FOIL, LOW, 1, 0.9783, NA, NA, NA, NA
DOCK, FOIL, HIGH, 1, 0.6019, NA, NA, NA, NA
INHALE, FOIL, LOW, 1, 0.6470, NA, NA, NA, NA
MAN, STIM, HIGH, 1, 0.9565, -2.6595, 0.3475, -3.0071, 0.6839
CRAB, FOIL, HIGH, 1, 0.5375, NA, NA, NA, NA
BAY, STIM, HIGH, 6, 0.6027, 2.2437, -1.1348, -2.9047, 2.4185
CLIFF, FOIL, HIGH, 1, 1.3540, NA, NA, NA, NA
JET, STIM, HIGH, 6, 1.2720, -0.6289, -0.8038, 0.1750, 0.6505
BUBBLE, FOIL, HIGH, 1, 0.6902, NA, NA, NA, NA
TRIPOD, FOIL, HIGH, 1, 0.5265, NA, NA, NA, NA
VALOR, FOIL, LOW, 1, 0.4817, NA, NA, NA, NA
NARES, STIM, LOW, 6, 0.6708, 0.9557, -2.6038, -2.7237, 0.4837
GOBLET, STIM, HIGH, 6, 1.3081, 0.4613, 0.4172, 0.0441, 1.3343
AMPERE, FOIL, LOW, 1, 1.1141, NA, NA, NA, NA
STRAW, STIM, HIGH, 6, 0.5857, -1.9342, -2.2256, 0.2914, 1.0008
MAR, FOIL, LOW, 1, 1.6615, NA, NA, NA, NA
PEAR, STIM, HIGH, 6, 0.9632, 2.8501, 2.8118, 0.0383, 0.8506
EAR, STIM, HIGH, 6, 0.5617, 0.5919, 0.3709, 0.2210, 1.7347
AN, STIM, LOW, 6, 4.3630, 1.9777, 1.9927, -0.0150, 1.1676
OTHER, FOIL, LOW, 1, 0.6361, NA, NA, NA, NA
PART, FOIL, LOW, 1, 1.2839, NA, NA, NA, NA
DONE, FOIL, LOW, 1, 0.6682, NA, NA, NA, NA
SELL, STIM, LOW, 1, 0.7081, 1.8435, 2.0077, -0.1642, 1.3343
GRAVY, FOIL, HIGH, 1, 1.5111, NA, NA, NA, NA
MEET, STIM, LOW, 6, 1.0348, 0.8707, 0.3892, 0.4815, 1.0174
BEING, FOIL, LOW, 1, 1.6328, NA, NA, NA, NA
MALICE, FOIL, LOW, 1, 0.7602, NA, NA, NA, NA
BLOW, STIM, LOW, 6, 1.6094, 2.8373, -2.9507, -0.4952, 1.9515
BORN, FOIL, LOW, 1, 0.7762, NA, NA, NA, NA
WILLOW, STIM, HIGH, 6, 0.6678, -2.0291, -2.1025, 0.0734, 1.2009
SENT, FOIL, LOW, 1, 1.9135, NA, NA, NA, NA
ARE, STIM, LOW, 6, 3.5725, 2.8111, 2.8166, -0.0056, 0.9507
PERIOD, STIM, LOW, 6, 1.3724, -0.7813, -1.2278, 0.4465, 0.9174
RUMOUR, STIM, LOW, 6, 0.5882, -2.9559, -2.9524, -0.0035, 1.0508
RIVER, STIM, HIGH, 6, 0.9598, -0.6692, -0.8854, 0.2162, 0.4003
CATTLE, FOIL, HIGH, 1, 0.6723, NA, NA, NA, NA
NEST, FOIL, HIGH, 1, 0.8752, NA, NA, NA, NA
FIRST, FOIL, LOW, 1, 1.1738, NA, NA, NA, NA
BIBLE, FOIL, HIGH, 1, 0.6732, NA, NA, NA, NA
SCHEME, FOIL, LOW, 1, 0.9264, NA, NA, NA, NA
SWELL, STIM, LOW, 6, 1.2870, -1.1078, -0.6473, -0.4605, 1.2009
ZIPPER, FOIL, HIGH, 1, 2.3699, NA, NA, NA, NA
LEAF, FOIL, HIGH, 1, 3.4038, NA, NA, NA, NA
DOWRY, STIM, LOW, 6, 0.6360, 0.6720, 0.2535, 0.4185, 0.7673
TRUE, STIM, LOW, 6, 1.3967, -2.9079, -2.9320, 0.0241, 0.8673
STAIR, FOIL, HIGH, 1, 2.2272, NA, NA, NA, NA
RADIO, STIM, HIGH, 1, 0.6697, -1.6174, -2.3653, 0.7480, 0.6338
FACT, FOIL, LOW, 1, 0.6159, NA, NA, NA, NA
LISP, STIM, LOW, 6, 0.7095, -0.2005, -0.2636, 0.0630, 0.7839
STOOL, FOIL, HIGH, 1, 0.6970, NA, NA, NA, NA
HARM, STIM, LOW, 6, 0.7475, -1.9717, 2.6647, 1.6468, 0.3669
CHURCH, STIM, HIGH, 6, 0.7816, 0.5655, 0.2542, 0.3113, 1.7180
ATE, STIM, LOW, 6, 9.1085, -1.2602, -1.2077, -0.0524, 0.8006
UPSET, FOIL, LOW, 1, 0.9302, NA, NA, NA, NA
MOCKER, FOIL, LOW, 1, 0.5588, NA, NA, NA, NA
SLEEVE, FOIL, HIGH, 1, 0.5768, NA, NA, NA, NA
ELSE, STIM, LOW, 6, 0.6377, -2.7357, -2.5760, -0.1597, 2.6854
VINE, STIM, HIGH, 6, 0.9449, 1.3445, 1.2764, 0.0680, 0.9340
SAVE, FOIL, LOW, 1, 1.4156, NA, NA, NA, NA
POPE, FOIL, HIGH, 1, 0.6059, NA, NA, NA, NA
CAR, STIM, HIGH, 1, 0.6229, -2.9104, -0.1834, -2.7270, 0.2168
UNREST, STIM, LOW, 6, 1.2966, -1.5287, -0.5254, -1.0033, 1.1842
COST, FOIL, LOW, 1, 0.5813, NA, NA, NA, NA
ASSIST, STIM, LOW, 6, 0.7417, 2.4361, 2.7438, -0.3077, 1.3177
ONE, STIM, LOW, 6, 0.5754, 2.4633, 2.4709, -0.0076, 0.7506
APPLE, STIM, HIGH, 6, 0.6010, 1.3801, 1.4142, -0.0341, 2.5186
DRIVER, FOIL, HIGH, 1, 0.8566, NA, NA, NA, NA
RISE, STIM, LOW, 1, 0.7722, -3.1402, -1.0565, -2.0837, 0.4670
WAIVE, FOIL, LOW, 1, 1.4480, NA, NA, NA, NA
FAIR, FOIL, LOW, 1, 0.9605, NA, NA, NA, NA
CLAY, STIM, HIGH, 6, 0.7177, 0.5585, 0.2667, 0.2919, 0.7839
SWIFT, FOIL, LOW, 1, 2.5094, NA, NA, NA, NA
SHAPE, STIM, LOW, 6, 2.8164, -2.3740, -2.3562, -0.0178, 0.6839
WEB, FOIL, HIGH, 1, 1.1002, NA, NA, NA, NA
PEDAL, FOIL, HIGH, 1, 0.6086, NA, NA, NA, NA
PAIR, STIM, LOW, 6, 0.6573, 0.2104, 1.1837, -0.9734, 0.8340
FACE, STIM, HIGH, 6, 0.8972, -0.9867, -1.0446, 0.0579, 0.7506
FAR, STIM, LOW, 6, 0.7725, -0.3948, -0.2486, -0.1463, 0.7172
BOMB, STIM, HIGH, 6, 1.8212, -2.1906, -2.2287, 0.0381, 0.4837
JOIN, STIM, LOW, 6, 2.0283, 1.9492, 2.5150, -0.5658, 0.6338
SHIRT, FOIL, HIGH, 1, 0.8093, NA, NA, NA, NA
VULGAR, STIM, LOW, 6, 0.7273, 1.4245, 1.4706, -0.0461, 2.1850
WRACK, STIM, LOW, 6, 0.7405, 1.6615, 1.1489, 0.5126, 0.7172
NUN, FOIL, HIGH, 1, 1.4032, NA, NA, NA, NA
KING, FOIL, HIGH, 1, 0.6269, NA, NA, NA, NA
BEECH, FOIL, LOW, 1, 0.5183, NA, NA, NA, NA
AGE, STIM, LOW, 6, 0.7339, -0.9435, -0.9367, -0.0069, 1.7180
CAFE, FOIL, HIGH, 1, 1.3362, NA, NA, NA, NA
RUSH, STIM, LOW, 6, 0.7941, -2.4625, -2.2222, -0.2403, 2.7688
AXE, FOIL, HIGH, 1, 1.0991, NA, NA, NA, NA
TUBE, FOIL, HIGH, 1, 0.6319, NA, NA, NA, NA
LAW, FOIL, LOW, 1, 0.5341, NA, NA, NA, NA
HEDGE, FOIL, HIGH, 1, 1.8572, NA, NA, NA, NA
TRAWL, FOIL, LOW, 1, 0.6355, NA, NA, NA, NA
CROAK, FOIL, LOW, 1, 0.5457, NA, NA, NA, NA
INK, FOIL, HIGH, 1, 0.5513, NA, NA, NA, NA
GIVER, STIM, LOW, 6, 1.4913, 0.6318, 0.4130, 0.2189, 0.8840
GRACE, FOIL, LOW, 1, 1.8218, NA, NA, NA, NA
EMPTY, FOIL, LOW, 1, 0.5693, NA, NA, NA, NA
HALE, STIM, LOW, 6, 0.6387, 1.1339, 1.0406, 0.0934, 5.0205
TWIG, STIM, HIGH, 6, 0.5420, 2.6293, 2.9267, -0.2974, 0.7506
GORE, STIM, LOW, 6, 0.8448, -2.8724, 0.8734, 2.5374, 4.4200
CANDY, STIM, HIGH, 6, 0.8612, 2.3208, 2.1041, 0.2167, 0.9507
SHEEP, STIM, HIGH, 1, 0.9004, -0.2338, -0.4262, 0.1924, 4.1031
SUCH, FOIL, LOW, 1, 0.6507, NA, NA, NA, NA
PIPE, STIM, HIGH, 6, 0.7242, 0.7679, 1.5913, -0.8234, 2.5186
BAD, STIM, LOW, 6, 1.4142, -1.3342, -0.2802, -1.0540, 0.8673
TACK, STIM, HIGH, 6, 0.6511, 0.8001, 0.4372, 0.3628, 1.5845
BOAST, FOIL, LOW, 6, 0.5852, NA, NA, NA, NA
LION, STIM, HIGH, 6, 0.7699, -1.1535, -2.0705, 0.9171, 0.6839
BATTLE, FOIL, HIGH, 1, 0.6998, NA, NA, NA, NA
WHIP, FOIL, HIGH, 1, 0.7510, NA, NA, NA, NA
RECALL, STIM, LOW, 6, 1.1582, -0.2199, -0.2368, 0.0169, 0.6005
LUNG, FOIL, HIGH, 1, 0.5780, NA, NA, NA, NA
SCOUT, FOIL, HIGH, 1, 0.6171, NA, NA, NA, NA
TEA, FOIL, HIGH, 1, 0.6413, NA, NA, NA, NA
CHERRY, STIM, HIGH, 6, 0.5585, 2.6330, 0.8034, 1.8296, 1.9515
DAMAGE, FOIL, LOW, 1, 0.6018, NA, NA, NA, NA
EASE, STIM, LOW, 6, 0.6633, -2.3315, -2.3494, 0.0179, 0.5171
DOCILE, FOIL, LOW, 1, 0.5899, NA, NA, NA, NA
CLOVER, STIM, HIGH, 1, 2.8319, -2.9142, -2.4868, -0.4274, 0.7673
ANCHOR, FOIL, HIGH, 1, 1.1984, NA, NA, NA, NA
TICKET, STIM, HIGH, 6, 0.5414, 0.8294, 0.3664, 0.4630, 0.6005
DREARY, FOIL, LOW, 1, 0.7084, NA, NA, NA, NA
SPICE, STIM, HIGH, 6, 0.6669, 1.4419, 1.3201, 0.1218, 0.9007
WHIFF, STIM, LOW, 6, 0.5829, 1.8333, 1.8218, 0.0115, 0.6005
NABOB, STIM, LOW, 6, 0.6791, -2.1083, -2.1201, 0.0118, 0.6505
LEFT, FOIL, LOW, 3, 2.3293, NA, NA, NA, NA
TIMBER, STIM, HIGH, 6, 1.1443, 0.8072, 0.3853, 0.4219, 0.8006
PINE, FOIL, HIGH, 6, 1.5537, NA, NA, NA, NA
MOTHER, FOIL, HIGH, 1, 1.2691, NA, NA, NA, NA
KNIFE, STIM, HIGH, 6, 1.0933, 2.1073, 2.6864, -0.5791, 0.5838
FILM, FOIL, HIGH, 1, 2.5217, NA, NA, NA, NA
OUTSET, STIM, LOW, 6, 0.5421, 1.4130, 1.5292, -0.1161, 0.8840
FIND, FOIL, LOW, 1, 0.6680, NA, NA, NA, NA
VEST, FOIL, HIGH, 1, 1.6828, NA, NA, NA, NA
REIGN, FOIL, LOW, 1, 0.9592, NA, NA, NA, NA
FRAUD, STIM, LOW, 6, 1.3231, 1.9083, 1.5708, 0.3375, 2.4852
ROGUE, STIM, LOW, 6, 0.5641, 2.1892, 1.9859, 0.2033, 4.6369
SKULL, FOIL, HIGH, 1, 1.7426, NA, NA, NA, NA
PONY, STIM, HIGH, 6, 0.6744, -0.0584, 0.0259, -0.0843, 0.6505
LAND, FOIL, HIGH, 3, 1.9273, NA, NA, NA, NA
TEETH, STIM, HIGH, 6, 0.7865, -1.7562, -0.6557, -1.1005, 0.3836
SURE, FOIL, LOW, 3, 1.0427, NA, NA, NA, NA
JELLY, FOIL, HIGH, 1, 2.7255, NA, NA, NA, NA
PENCIL, STIM, HIGH, 6, 0.7408, 1.0692, 0.1837, 0.8854, 1.4511
SHOCK, STIM, LOW, 6, 5.8181, 3.0570, -2.1103, -1.1159, 0.4503
GROCER, FOIL, HIGH, 1, 0.8474, NA, NA, NA, NA
PRIEST, FOIL, HIGH, 1, 0.7166, NA, NA, NA, NA
BAR, STIM, HIGH, 1, 0.6356, 1.8467, -0.3449, 2.1915, 0.8340
RETAIN, STIM, LOW, 6, 1.1481, 2.4570, 2.2662, 0.1908, 1.1676
LEES, STIM, LOW, 6, 0.8498, -1.0044, -1.1845, 0.1801, 0.8340
VETO, FOIL, LOW, 1, 1.9782, NA, NA, NA, NA
EAGLE, STIM, HIGH, 6, 1.1889, 2.3148, -0.3292, 2.6439, 0.3669
SPOOL, STIM, HIGH, 1, 0.9313, 1.6151, -1.2254, 2.8405, 0.5504
BAWL, STIM, LOW, 6, 0.5439, -1.4349, -2.1575, 0.7226, 2.0349
ENVY, STIM, LOW, 6, 0.4877, -1.1405, -1.0220, -0.1185, 0.4003
BUTYL, STIM, LOW, 6, 0.5519, 0.8257, 0.3136, 0.5121, 0.7172
BOW, FOIL, HIGH, 6, 0.5386, NA, NA, NA, NA
OUT, FOIL, LOW, 1, 0.5791, NA, NA, NA, NA
MONK, FOIL, HIGH, 1, 0.4482, NA, NA, NA, NA
BOSS, STIM, HIGH, 6, 0.6119, 0.5475, 0.7354, -0.1880, 1.7680
SUN, FOIL, HIGH, 1, 0.6524, NA, NA, NA, NA
WRATH, FOIL, LOW, 1, 0.6990, NA, NA, NA, NA
SEARCH, STIM, LOW, 6, 0.6704, -2.2285, -2.5081, 0.2796, 0.5171
SOCK, FOIL, HIGH, 1, 0.6985, NA, NA, NA, NA
BLOUSE, STIM, HIGH, 6, 0.6162, 1.6354, 0.9914, 0.6440, 0.8840
GROWN, FOIL, LOW, 1, 0.6162, NA, NA, NA, NA
LAGAN, FOIL, LOW, 1, 0.7282, NA, NA, NA, NA
FISH, STIM, HIGH, 6, 0.6994, -2.9671, 1.8860, 1.4300, 0.6171
JAIL, STIM, HIGH, 6, 0.8645, 0.4399, -1.7729, 2.2127, 0.3002
MELT, FOIL, LOW, 1, 0.5892, NA, NA, NA, NA
