word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
THUS, STIM, LOW, 6, 5.1536, 1.4397, -0.5880, 2.0277, 1.3844
CARROT, FOIL, HIGH, 1, 6.5687, NA, NA, NA, NA
HALVE, STIM, LOW, 6, 1.8730, -0.8741, -0.5827, -0.2914, 1.5845
TAIL, FOIL, HIGH, 1, 3.1460, NA, NA, NA, NA
RUG, STIM, HIGH, 6, 2.4943, -1.2358, 0.8761, -2.1118, 1.8514
CAFE, STIM, HIGH, 6, 1.3755, -0.7872, 0.9541, -1.7414, 1.6346
CHIC, FOIL, LOW, 1, 1.4802, NA, NA, NA, NA
DRUM, FOIL, HIGH, 1, 2.9094, NA, NA, NA, NA
ITS, FOIL, LOW, 1, 4.2543, NA, NA, NA, NA
ANSWER, STIM, LOW, 6, 1.6226, -0.8458, -0.8772, 0.0314, 0.9340
TARN, STIM, LOW, 6, 1.2924, -0.8842, -1.7390, 0.8548, 2.5019
POCKET, STIM, HIGH, 2, 8.0174, -0.2318, -1.7199, 1.4882, 1.9181
SIGH, STIM, LOW, 6, 2.2036, 1.6191, 0.4172, 1.2019, 2.9189
NABOB, FOIL, LOW, 1, 1.4142, NA, NA, NA, NA
WARE, FOIL, LOW, 1, 2.8032, NA, NA, NA, NA
HELMET, STIM, HIGH, 3, 1.8185, 1.0501, -1.1049, 2.1550, 0.6839
AWL, FOIL, LOW, 1, 1.2964, NA, NA, NA, NA
IRON, STIM, HIGH, 6, 1.1961, -0.6858, 2.1138, -2.7996, 0.7005
CATTLE, FOIL, HIGH, 1, 1.4441, NA, NA, NA, NA
ON, FOIL, LOW, 1, 1.3935, NA, NA, NA, NA
CUTTLE, STIM, LOW, 6, 3.1589, -2.8887, -0.4885, -2.4002, 0.6505
BELLY, STIM, HIGH, 6, 2.0782, 0.2373, 0.3630, -0.1258, 0.3836
FORM, FOIL, LOW, 2, 9.2034, NA, NA, NA, NA
CANDLE, STIM, HIGH, 6, 2.3388, -0.1558, 0.1519, -0.3077, 0.4670
REAPER, FOIL, LOW, 1, 2.4786, NA, NA, NA, NA
BURY, STIM, LOW, 6, 1.5160, -1.9343, -2.8666, 0.9323, 0.5671
SINK, FOIL, HIGH, 1, 1.5304, NA, NA, NA, NA
CREAM, FOIL, HIGH, 1, 2.9927, NA, NA, NA, NA
FRUIT, FOIL, HIGH, 1, 1.2809, NA, NA, NA, NA
WHOLE, STIM, LOW, 6, 4.3446, -2.5466, -2.5714, 0.0249, 0.7673
ROOM, FOIL, HIGH, 1, 1.2350, NA, NA, NA, NA
SIZE, FOIL, LOW, 2, 2.3781, NA, NA, NA, NA
PLAIT, FOIL, LOW, 6, 3.2975, NA, NA, NA, NA
MEEK, STIM, LOW, 3, 4.7374, -2.8948, -2.9790, 0.0842, 0.9174
LIQUID, STIM, HIGH, 6, 1.7227, 3.0131, 1.8388, 1.1743, 0.5337
GOOD, FOIL, LOW, 6, 7.3667, NA, NA, NA, NA
TENSE, FOIL, LOW, 1, 8.1644, NA, NA, NA, NA
CASH, STIM, HIGH, 6, 2.0076, 2.7734, 2.7183, 0.0551, 0.3669
JELLY, STIM, HIGH, 6, 1.0714, -2.2816, -2.2970, 0.0154, 0.6338
MINER, STIM, HIGH, 6, 1.4426, 1.8550, -1.3307, -3.0974, 0.6839
BERRY, FOIL, HIGH, 6, 7.1208, NA, NA, NA, NA
DUTY, FOIL, LOW, 1, 1.7807, NA, NA, NA, NA
SPEAR, FOIL, HIGH, 1, 4.9280, NA, NA, NA, NA
CLINCH, FOIL, LOW, 1, 1.4223, NA, NA, NA, NA
SEVERE, FOIL, LOW, 1, 1.2992, NA, NA, NA, NA
BAWL, STIM, LOW, 6, 1.4632, -0.0940, -0.2693, 0.1754, 1.0174
LIAR, FOIL, LOW, 1, 1.9673, NA, NA, NA, NA
RURAL, STIM, LOW, 6, 2.0947, -0.0987, 0.0000, -0.0987, 0.8506
GLORY, STIM, LOW, 6, 3.0122, 0.6988, -1.1380, 1.8369, 0.7839
THEORY, FOIL, LOW, 1, 1.2104, NA, NA, NA, NA
