word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
WIFE, FOIL, HIGH, 1, 3.0752, NA, NA, NA, NA
HATE, FOIL, LOW, 1, 1.8125, NA, NA, NA, NA
UPON, STIM, LOW, 6, 1.1727, -2.5523, -2.2715, -0.2808, 3.7195
FOURTH, STIM, LOW, 6, 1.9753, -2.5479, -2.5607, 0.0128, 1.0341
HAVE, STIM, LOW, 6, 0.8707, 1.5207, 1.4510, 0.0697, 3.2525
FATHER, STIM, HIGH, 6, 0.9621, 0.9358, 0.8627, 0.0730, 1.2176
CITE, FOIL, LOW, 1, 0.8680, NA, NA, NA, NA
SPICE, FOIL, HIGH, 1, 0.7715, NA, NA, NA, NA
CALIX, FOIL, LOW, 1, 0.7168, NA, NA, NA, NA
CHALK, STIM, HIGH, 6, 1.0786, -1.8718, -1.8746, 0.0028, 1.2176
SCOTCH, FOIL, HIGH, 1, 0.7904, NA, NA, NA, NA
MOTH, STIM, HIGH, 2, 3.8475, -2.7637, -2.5675, -0.1962, 3.2024
HYBRID, FOIL, LOW, 1, 1.1939, NA, NA, NA, NA
COST, STIM, LOW, 6, 0.6709, -2.3207, -2.2839, -0.0369, 1.3510
BRED, STIM, LOW, 6, 0.7758, 1.4135, 1.1563, 0.2572, 0.9007
ABLE, FOIL, LOW, 1, 0.8576, NA, NA, NA, NA
TRIM, STIM, LOW, 6, 1.8769, 2.1629, 0.9488, 1.2141, 4.7703
PEEL, STIM, LOW, 6, 0.6442, 0.8262, 1.0497, -0.2235, 1.5345
STOIC, FOIL, LOW, 1, 0.7760, NA, NA, NA, NA
CLAIM, FOIL, LOW, 1, 1.9157, NA, NA, NA, NA
SHEEP, STIM, HIGH, 6, 2.0833, -2.2694, -2.3525, 0.0831, 7.6558
SLEAVE, FOIL, LOW, 1, 0.8417, NA, NA, NA, NA
STEAM, STIM, HIGH, 6, 0.7245, 1.7225, 2.4562, -0.7338, 3.4693
LOAD, FOIL, LOW, 1, 0.8843, NA, NA, NA, NA
PALACE, FOIL, HIGH, 1, 0.7646, NA, NA, NA, NA
SMART, STIM, LOW, 6, 1.0825, 2.2307, 2.3599, -0.1292, 6.8886
DOCTOR, FOIL, HIGH, 1, 2.7558, NA, NA, NA, NA
BOSOM, FOIL, HIGH, 1, 2.3081, NA, NA, NA, NA
STOLE, FOIL, LOW, 1, 1.0218, NA, NA, NA, NA
SCOUT, FOIL, HIGH, 1, 1.2657, NA, NA, NA, NA
BRUSH, STIM, HIGH, 6, 0.6587, 0.8414, 0.8721, -0.0307, 1.0842
SUDS, STIM, HIGH, 6, 0.6020, -1.1594, -0.9034, -0.2560, 0.9340
VANITY, STIM, LOW, 6, 0.7572, 1.6826, 1.6335, 0.0491, 1.1509
PERSE, FOIL, LOW, 1, 0.9314, NA, NA, NA, NA
MEMORY, STIM, LOW, 6, 7.3705, -0.3071, -0.1295, -0.1776, 0.8673
BRANCH, STIM, HIGH, 6, 0.6366, -1.9792, -2.0134, 0.0342, 3.7362
ALIEN, STIM, LOW, 6, 0.5707, 0.7272, 0.7448, -0.0176, 0.7839
INTO, FOIL, LOW, 1, 0.7067, NA, NA, NA, NA
ATE, STIM, LOW, 6, 0.6405, -0.7585, -0.4773, -0.2812, 4.4367
WHY, FOIL, LOW, 1, 0.7020, NA, NA, NA, NA
CROAK, STIM, LOW, 6, 2.1361, -1.6772, -1.7600, 0.0828, 1.0174
SALT, FOIL, HIGH, 1, 1.3525, NA, NA, NA, NA
CLASH, STIM, LOW, 6, 0.7291, 0.1329, -0.1135, 0.2464, 0.8673
GIRL, STIM, HIGH, 6, 0.6859, -1.0200, -0.7343, -0.2856, 0.9174
RIBBON, FOIL, HIGH, 1, 0.9526, NA, NA, NA, NA
COPPER, STIM, HIGH, 6, 1.5945, 2.0787, 1.6746, 0.4041, 4.5868
CHOW, STIM, LOW, 6, 0.9259, -0.4641, -0.3399, -0.1242, 1.2009
SPONGE, STIM, HIGH, 6, 0.5671, -1.0983, -0.8372, -0.2611, 0.9340
HEIR, FOIL, LOW, 1, 0.9744, NA, NA, NA, NA
WOOD, STIM, HIGH, 6, 0.5941, 2.9652, 2.9842, -0.0189, 1.7180
WON, FOIL, LOW, 1, 0.7704, NA, NA, NA, NA
SOFA, STIM, HIGH, 6, 0.7572, 0.1878, 0.1308, 0.0570, 0.9007
FROM, STIM, LOW, 6, 1.8551, 1.2262, 1.2309, -0.0048, 1.3010
FLUTE, FOIL, HIGH, 1, 0.9858, NA, NA, NA, NA
AS, STIM, LOW, 6, 0.5926, -0.3384, 0.1799, -0.5183, 3.9864
NEEDLE, FOIL, HIGH, 1, 0.5888, NA, NA, NA, NA
GUY, FOIL, HIGH, 1, 0.6594, NA, NA, NA, NA
MENU, FOIL, HIGH, 1, 0.6498, NA, NA, NA, NA
LIAR, FOIL, LOW, 1, 0.6114, NA, NA, NA, NA
REMEX, FOIL, LOW, 1, 0.5496, NA, NA, NA, NA
CUT, FOIL, LOW, 2, 5.5649, NA, NA, NA, NA
BROOK, FOIL, HIGH, 1, 1.1270, NA, NA, NA, NA
SKIN, FOIL, HIGH, 1, 0.7960, NA, NA, NA, NA
INFANT, STIM, HIGH, 6, 0.7048, -0.1319, -0.0254, -0.1066, 1.3510
