word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
BRUSH, FOIL, HIGH, 1, 1.2259, NA, NA, NA, NA
CEMENT, STIM, HIGH, 6, 1.5041, 2.5893, 2.2839, 0.3054, 0.4670
FINISH, FOIL, LOW, 1, 0.5599, NA, NA, NA, NA
FRUIT, STIM, HIGH, 6, 0.5355, -1.5738, -1.1961, -0.3777, 0.4337
SOAR, STIM, LOW, 6, 0.4507, -1.5265, -0.5010, -1.0255, 0.5171
FOR, STIM, LOW, 6, 0.4342, 2.8522, 2.6157, 0.2365, 0.3836
VETO, FOIL, LOW, 1, 0.5033, NA, NA, NA, NA
BELLY, FOIL, HIGH, 1, 0.4926, NA, NA, NA, NA
BENCH, STIM, HIGH, 6, 0.5690, -2.4701, -2.6289, 0.1588, 0.9340
NAVE, FOIL, LOW, 1, 0.6320, NA, NA, NA, NA
QUICK, STIM, LOW, 6, 0.4504, 0.1415, -0.2121, 0.3536, 2.0849
MORASS, FOIL, LOW, 1, 0.7104, NA, NA, NA, NA
LAST, STIM, LOW, 6, 0.5760, 0.7859, 0.7780, 0.0078, 0.3836
CAMEL, STIM, HIGH, 6, 0.5863, 0.0209, -0.0152, 0.0360, 0.3836
ADZE, FOIL, LOW, 1, 0.6204, NA, NA, NA, NA
DEW, STIM, HIGH, 6, 0.6285, -2.9612, -3.0955, 0.1343, 0.5504
MOTION, FOIL, LOW, 1, 0.5983, NA, NA, NA, NA
CHEESE, FOIL, HIGH, 1, 0.6067, NA, NA, NA, NA
ELBOW, STIM, HIGH, 6, 0.4912, 1.6885, 1.0875, 0.6011, 0.4170
TREAT, FOIL, LOW, 1, 0.5523, NA, NA, NA, NA
SCHEME, STIM, LOW, 6, 2.2900, -0.5454, -0.7136, 0.1682, 0.3669
MOSS, FOIL, HIGH, 1, 0.7211, NA, NA, NA, NA
ABOUT, STIM, LOW, 6, 0.6594, 0.7119, 0.5292, 0.1827, 0.3836
DOCK, STIM, HIGH, 6, 0.3790, 1.6238, 2.0654, -0.4416, 0.4670
TENNIS, STIM, HIGH, 6, 0.5829, 3.1388, -3.0404, -0.1039, 0.2669
SOCIAL, FOIL, LOW, 1, 0.6195, NA, NA, NA, NA
DITCH, STIM, HIGH, 6, 0.6677, -0.4894, -0.5691, 0.0797, 0.3836
