word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
WAIVE, FOIL, LOW, 1, 1.4235, NA, NA, NA, NA
AWAY, STIM, LOW, 6, 0.9452, 3.0802, -3.0950, -0.1080, 0.9174
CLOVER, FOIL, HIGH, 1, 0.9703, NA, NA, NA, NA
CAVE, FOIL, HIGH, 1, 1.0908, NA, NA, NA, NA
HUMBLE, STIM, LOW, 6, 0.8150, 0.5546, 0.7086, -0.1540, 1.4678
BATH, STIM, HIGH, 6, 0.8167, -2.0378, 0.2920, -2.3298, 0.9841
EACH, STIM, LOW, 6, 3.1529, -2.5241, -0.5880, -1.9361, 1.9181
BRIEF, FOIL, LOW, 1, 0.8157, NA, NA, NA, NA
PRISON, STIM, HIGH, 4, 6.2553, -0.4202, 2.3232, -2.7434, 0.8006
CANNON, STIM, HIGH, 6, 1.4766, 0.4955, 0.6372, -0.1417, 2.4852
VAULT, FOIL, HIGH, 1, 0.9825, NA, NA, NA, NA
STRAND, FOIL, LOW, 1, 2.2810, NA, NA, NA, NA
CHAIR, FOIL, HIGH, 1, 1.9066, NA, NA, NA, NA
DREAD, FOIL, LOW, 1, 2.1692, NA, NA, NA, NA
KEEN, STIM, LOW, 6, 1.7614, -0.3764, -0.7522, 0.3758, 0.7672
BOLT, FOIL, HIGH, 3, 5.5075, NA, NA, NA, NA
NAPKIN, FOIL, HIGH, 1, 2.5562, NA, NA, NA, NA
TACET, STIM, LOW, 6, 2.4938, 1.2103, 1.1563, 0.0540, 3.4693
BUCKLE, STIM, HIGH, 6, 0.8943, 1.8461, 1.7702, 0.0758, 0.6672
TRAY, STIM, HIGH, 6, 0.9228, -2.8554, -2.6275, -0.2279, 2.0015
UNJUST, FOIL, LOW, 1, 2.4331, NA, NA, NA, NA
KEPT, FOIL, LOW, 2, 3.4837, NA, NA, NA, NA
CHEEK, STIM, HIGH, 6, 0.8780, 0.1003, 0.9409, -0.8406, 3.4860
RIBBON, FOIL, HIGH, 1, 1.8728, NA, NA, NA, NA
ONLY, STIM, LOW, 6, 0.7602, -1.3129, -1.1210, -0.1919, 0.9507
THEIR, FOIL, LOW, 1, 0.9489, NA, NA, NA, NA
PAVIS, STIM, LOW, 6, 0.6606, 2.6958, 2.2609, 0.4350, 1.2176
NUN, STIM, HIGH, 6, 0.6775, -2.8710, -3.0841, 0.2131, 0.8506
HALT, FOIL, LOW, 3, 1.1962, NA, NA, NA, NA
LEG, STIM, HIGH, 6, 0.7635, -0.2069, -0.2450, 0.0380, 1.4177
CINQUE, FOIL, LOW, 1, 0.9894, NA, NA, NA, NA
NATION, STIM, LOW, 6, 0.7084, -0.4158, -0.8688, 0.4530, 1.1342
RAIN, FOIL, HIGH, 1, 0.8333, NA, NA, NA, NA
MILK, STIM, HIGH, 6, 0.7992, -2.6089, 2.7563, 0.9179, 2.4018
LAWYER, FOIL, HIGH, 1, 0.7624, NA, NA, NA, NA
DRUM, FOIL, HIGH, 1, 0.9862, NA, NA, NA, NA
MARKET, FOIL, HIGH, 1, 2.4839, NA, NA, NA, NA
PAIR, STIM, LOW, 6, 0.8160, -0.2022, -0.6821, 0.4798, 1.0174
MINER, STIM, HIGH, 6, 0.7207, 0.8050, 0.7638, 0.0411, 0.5504
PUPPY, STIM, HIGH, 6, 0.5860, 1.6257, 1.5708, 0.0549, 1.6012
SOP, FOIL, LOW, 1, 2.1886, NA, NA, NA, NA
SEAR, STIM, LOW, 6, 0.6625, 1.4699, 1.3346, 0.1352, 0.8173
SHIELD, STIM, HIGH, 6, 0.8425, 1.0787, 1.0322, 0.0465, 0.7005
CHEESE, FOIL, HIGH, 1, 2.1547, NA, NA, NA, NA
PULL, FOIL, LOW, 3, 2.1006, NA, NA, NA, NA
SADDLE, STIM, HIGH, 6, 0.6722, -2.1789, -2.4003, 0.2214, 0.6672
SKILL, STIM, LOW, 6, 2.0683, -2.8690, 2.9354, 0.4788, 2.5186
THAW, FOIL, LOW, 1, 1.1387, NA, NA, NA, NA
POCKET, STIM, HIGH, 6, 0.5505, -2.4989, -2.6295, 0.1306, 0.7005
APART, STIM, LOW, 6, 0.9127, 1.2222, 1.3714, -0.1491, 0.9007
CLIFF, FOIL, HIGH, 1, 1.6510, NA, NA, NA, NA
INK, FOIL, HIGH, 1, 0.8166, NA, NA, NA, NA
FRUGAL, FOIL, LOW, 1, 1.2639, NA, NA, NA, NA
DREARY, STIM, LOW, 6, 0.6233, 1.8031, 1.9620, -0.1588, 0.9174
SEAT, FOIL, HIGH, 1, 2.9655, NA, NA, NA, NA
CRAB, FOIL, HIGH, 1, 0.7628, NA, NA, NA, NA
SHEEP, FOIL, HIGH, 1, 0.7192, NA, NA, NA, NA
SEQUEL, STIM, LOW, 6, 0.6841, -1.7295, -1.7266, -0.0029, 0.8006
GOBLET, STIM, HIGH, 6, 0.7970, -0.4848, -0.7086, 0.2238, 0.7339
WEAK, STIM, LOW, 6, 0.6134, 0.8540, 0.9741, -0.1201, 0.7839
BOOT, FOIL, HIGH, 1, 1.4875, NA, NA, NA, NA
WALL, STIM, HIGH, 6, 0.7928, -2.1499, -2.4115, 0.2616, 2.0682
TAPIS, STIM, LOW, 6, 0.6600, 1.4977, 1.5657, -0.0680, 0.7339
DENIAL, STIM, LOW, 6, 1.0907, 1.9012, 2.0620, -0.1608, 0.7005
WISE, FOIL, LOW, 1, 1.3643, NA, NA, NA, NA
COIF, FOIL, LOW, 1, 0.9012, NA, NA, NA, NA
SEEK, FOIL, LOW, 3, 3.8434, NA, NA, NA, NA
BORDER, STIM, LOW, 6, 1.8649, 2.9136, 2.9432, -0.0295, 0.7339
NICKEL, FOIL, HIGH, 1, 1.2642, NA, NA, NA, NA
HARE, STIM, HIGH, 6, 0.7967, 0.2822, 0.6363, -0.3541, 1.4011
PEAR, STIM, HIGH, 6, 0.7899, 0.5917, 0.5333, 0.0584, 1.0174
MORAL, STIM, LOW, 6, 0.7415, 0.9955, 1.0465, -0.0510, 1.1008
CRY, FOIL, LOW, 1, 0.9615, NA, NA, NA, NA
DRUG, FOIL, HIGH, 1, 0.6498, NA, NA, NA, NA
BAR, STIM, HIGH, 6, 0.6535, -1.5832, -1.5452, -0.0381, 0.8173
NOR, STIM, LOW, 6, 0.9000, -0.9833, -1.0632, 0.0799, 0.7005
NOT, FOIL, LOW, 1, 0.9291, NA, NA, NA, NA
SPIDER, STIM, HIGH, 6, 0.6119, -0.8333, -0.8364, 0.0032, 0.8673
MOVIE, FOIL, HIGH, 1, 0.8215, NA, NA, NA, NA
PIG, FOIL, HIGH, 1, 0.7499, NA, NA, NA, NA
ADDER, STIM, HIGH, 6, 1.8913, 3.0094, 0.7301, 2.2793, 0.6005
VOLUME, FOIL, LOW, 1, 1.0974, NA, NA, NA, NA
STEW, FOIL, HIGH, 1, 0.8744, NA, NA, NA, NA
LUNCH, STIM, HIGH, 6, 3.5985, -1.4624, -1.3246, -0.1378, 0.7506
SAD, FOIL, LOW, 1, 1.3184, NA, NA, NA, NA
CYNIC, STIM, LOW, 2, 1.6073, 1.7318, 2.3562, -0.6244, 1.7013
LAMENT, FOIL, LOW, 2, 4.1945, NA, NA, NA, NA
THROE, STIM, LOW, 6, 1.3259, 3.1374, -3.1217, -0.0241, 0.5671
INSULT, STIM, LOW, 6, 1.0017, 3.0127, 2.9645, 0.0481, 1.6846
DAISY, STIM, HIGH, 6, 1.1769, 1.0206, 1.2329, -0.2123, 0.7005
MOUSER, FOIL, LOW, 2, 1.6032, NA, NA, NA, NA
DANCER, STIM, HIGH, 6, 0.8089, -2.8354, -2.6205, -0.2148, 0.5004
SEA, FOIL, HIGH, 1, 0.7683, NA, NA, NA, NA
PIT, FOIL, HIGH, 2, 1.2649, NA, NA, NA, NA
ATTEND, FOIL, LOW, 1, 3.2557, NA, NA, NA, NA
SCOTCH, FOIL, HIGH, 2, 1.2923, NA, NA, NA, NA
BEDEL, STIM, LOW, 6, 1.0995, 0.8633, 0.8465, 0.0168, 0.2835
HONEY, STIM, HIGH, 6, 1.0460, 0.1645, 0.2136, -0.0491, 1.1008
FLEE, STIM, LOW, 1, 2.2433, 1.2973, 2.9968, -1.6994, 2.5019
ANKLE, FOIL, HIGH, 3, 2.4428, NA, NA, NA, NA
ASTER, FOIL, LOW, 1, 2.1762, NA, NA, NA, NA
SUPPER, STIM, HIGH, 6, 1.1266, 2.6477, 2.6617, -0.0140, 1.0675
RUG, FOIL, HIGH, 1, 2.1937, NA, NA, NA, NA
DEED, STIM, LOW, 6, 0.9085, 0.4175, 0.8471, -0.4296, 1.0008
FERRY, STIM, HIGH, 6, 0.6871, -1.8413, -2.1815, 0.3402, 0.7672
EEL, FOIL, HIGH, 2, 1.6497, NA, NA, NA, NA
BEFORE, FOIL, LOW, 1, 6.9201, NA, NA, NA, NA
SOAP, STIM, HIGH, 6, 0.6068, -1.7371, -1.7957, 0.0585, 0.8840
JERID, STIM, LOW, 6, 0.5584, 0.5690, 0.5880, -0.0190, 0.5004
WITH, FOIL, LOW, 2, 1.7841, NA, NA, NA, NA
SOAR, FOIL, LOW, 1, 0.8753, NA, NA, NA, NA
PENCIL, FOIL, HIGH, 1, 0.7461, NA, NA, NA, NA
SPADE, STIM, HIGH, 6, 0.8490, -1.5207, -1.2688, -0.2519, 0.7672
PLEA, FOIL, LOW, 1, 2.0637, NA, NA, NA, NA
FEET, STIM, HIGH, 6, 0.7631, -3.0082, -3.0585, 0.0503, 0.6005
LONG, STIM, LOW, 6, 0.5889, -1.9652, -1.9302, -0.0350, 0.6171
FROG, STIM, HIGH, 6, 0.8329, 1.8411, 2.0555, -0.2144, 0.7339
COWL, FOIL, LOW, 1, 1.3088, NA, NA, NA, NA
IN, STIM, LOW, 6, 0.6171, -3.0404, -3.0893, 0.0488, 0.7005
COTTON, FOIL, HIGH, 1, 0.7719, NA, NA, NA, NA
SMUT, FOIL, LOW, 1, 2.9120, NA, NA, NA, NA
MAY, STIM, LOW, 6, 1.2683, -0.8490, -0.9170, 0.0680, 0.8340
SHOP, FOIL, HIGH, 1, 1.1604, NA, NA, NA, NA
GRACE, FOIL, LOW, 1, 0.8765, NA, NA, NA, NA
PSALM, STIM, LOW, 6, 0.6583, -2.1310, -2.0507, -0.0803, 0.8506
HURT, FOIL, LOW, 1, 0.8363, NA, NA, NA, NA
JAM, STIM, HIGH, 6, 0.6315, -1.6028, -1.5407, -0.0622, 0.9507
COAST, FOIL, HIGH, 1, 0.8849, NA, NA, NA, NA
EFFECT, STIM, LOW, 6, 0.6668, -1.7326, -1.8019, 0.0693, 0.9507
PILL, FOIL, HIGH, 1, 0.8641, NA, NA, NA, NA
LAMP, STIM, HIGH, 6, 0.6757, 0.2579, 0.5031, -0.2451, 0.8340
ROD, FOIL, HIGH, 1, 0.7263, NA, NA, NA, NA
VISION, FOIL, LOW, 6, 0.7321, NA, NA, NA, NA
PULPIT, STIM, HIGH, 6, 0.7281, 1.3011, 1.2408, 0.0603, 0.7506
MUSCLE, STIM, HIGH, 6, 0.6093, -2.9727, 3.1213, 0.1892, 0.9507
RULE, STIM, LOW, 6, 0.6842, 0.8622, 0.9446, -0.0824, 0.7839
BUTTON, STIM, HIGH, 6, 0.5455, -2.3238, -2.5351, 0.2113, 0.8173
TAPE, STIM, HIGH, 6, 0.5124, 0.0902, -0.0208, 0.1111, 0.9674
PEEL, FOIL, LOW, 1, 1.1163, NA, NA, NA, NA
PALM, FOIL, HIGH, 1, 1.1527, NA, NA, NA, NA
YARD, FOIL, HIGH, 1, 1.9287, NA, NA, NA, NA
SELL, STIM, LOW, 5, 2.7895, -1.5056, -1.4413, -0.0642, 0.7672
STAIR, FOIL, HIGH, 1, 1.4521, NA, NA, NA, NA
ROOF, STIM, HIGH, 5, 0.6343, 0.9359, 1.0510, -0.1151, 0.9507
ASPECT, STIM, LOW, 5, 0.8894, 1.6746, 1.8132, -0.1386, 0.9174
DOGMA, STIM, LOW, 5, 0.6407, -2.3239, -2.3525, 0.0286, 0.9841
SAME, FOIL, LOW, 1, 1.4645, NA, NA, NA, NA
CAGE, FOIL, HIGH, 2, 1.3244, NA, NA, NA, NA
IDLE, FOIL, LOW, 1, 1.4409, NA, NA, NA, NA
PAINT, FOIL, HIGH, 1, 1.7226, NA, NA, NA, NA
CORN, FOIL, HIGH, 1, 1.4155, NA, NA, NA, NA
BUT, FOIL, LOW, 1, 0.6450, NA, NA, NA, NA
RIFLE, STIM, HIGH, 6, 0.7476, -1.5245, -1.5708, 0.0463, 0.6171
FLESH, FOIL, HIGH, 2, 0.9743, NA, NA, NA, NA
SPIKE, STIM, HIGH, 6, 0.6642, 2.8594, 2.7448, 0.1146, 0.9007
FLEECE, STIM, HIGH, 6, 0.8553, 1.3873, 1.2589, 0.1284, 0.8840
