word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
BUCKET, FOIL, HIGH, 1, 2.5481, NA, NA, NA, NA
FULL, FOIL, LOW, 1, 1.0064, NA, NA, NA, NA
ALLEY, STIM, HIGH, 6, 1.4433, 2.9090, -0.9541, -2.4201, 0.9174
MONEY, STIM, HIGH, 5, 2.7679, 1.4013, 2.0693, -0.6680, 0.8006
SNAKE, FOIL, HIGH, 1, 1.7607, NA, NA, NA, NA
PIECE, FOIL, LOW, 1, 0.8272, NA, NA, NA, NA
IT, STIM, LOW, 6, 1.2157, 0.0829, -0.8611, 0.9440, 0.9174
MAIDEN, FOIL, HIGH, 1, 0.9275, NA, NA, NA, NA
FOG, FOIL, HIGH, 1, 0.8833, NA, NA, NA, NA
RAIN, FOIL, HIGH, 1, 0.8195, NA, NA, NA, NA
CHEST, STIM, HIGH, 6, 0.8223, -2.2033, -2.3525, 0.1492, 1.7180
GRAVEL, STIM, HIGH, 6, 0.7657, -1.4107, -2.3417, 0.9310, 2.0182
UNIQUE, STIM, LOW, 6, 0.7432, 3.0992, 3.1260, -0.0268, 1.0508
SHELL, FOIL, HIGH, 2, 2.8690, NA, NA, NA, NA
WREST, FOIL, LOW, 2, 6.6896, NA, NA, NA, NA
SKIN, STIM, HIGH, 6, 1.5747, 2.0265, 2.4257, -0.3992, 0.8340
CANDY, STIM, HIGH, 6, 2.0022, -0.1362, -0.5663, 0.4302, 1.5845
BRIEF, STIM, LOW, 4, 3.6256, -1.0302, 0.0102, -1.0404, 0.7339
DENSE, STIM, LOW, 6, 1.0142, -0.9425, -0.9800, 0.0375, 1.1842
DAMSEL, FOIL, HIGH, 1, 1.3822, NA, NA, NA, NA
PEEK, FOIL, LOW, 1, 1.3965, NA, NA, NA, NA
BYRE, FOIL, LOW, 1, 0.7120, NA, NA, NA, NA
EVENT, STIM, LOW, 6, 1.0833, 0.7241, 0.9871, -0.2630, 0.8506
TEETH, STIM, HIGH, 6, 0.6855, -2.4152, -0.6803, -1.7349, 9.1403
MANTLE, STIM, HIGH, 6, 1.1137, -1.1993, -0.9669, -0.2324, 0.9007
HURT, FOIL, LOW, 1, 0.7282, NA, NA, NA, NA
HINT, STIM, LOW, 6, 1.1130, -0.9749, 2.9179, 2.3904, 1.8514
SEVER, STIM, LOW, 6, 0.8102, -2.8072, -2.6873, -0.1199, 0.8840
LAKE, FOIL, HIGH, 1, 1.5430, NA, NA, NA, NA
FACTOR, STIM, LOW, 6, 0.7362, 2.4142, 2.4150, -0.0007, 1.6513
FORK, FOIL, HIGH, 1, 1.5154, NA, NA, NA, NA
TUNNEL, FOIL, HIGH, 1, 0.8576, NA, NA, NA, NA
TALENT, STIM, LOW, 6, 0.7035, 2.1640, 1.9040, 0.2600, 1.0842
POOL, FOIL, HIGH, 1, 1.3799, NA, NA, NA, NA
SAVE, FOIL, LOW, 1, 1.1401, NA, NA, NA, NA
GOOD, FOIL, LOW, 1, 0.8220, NA, NA, NA, NA
BEACH, STIM, HIGH, 6, 1.4844, 2.9540, 2.9909, -0.0369, 3.1357
MILK, STIM, HIGH, 6, 0.6516, -0.4135, -0.6967, 0.2832, 1.0675
DRUM, FOIL, HIGH, 1, 0.8949, NA, NA, NA, NA
SQUIB, STIM, LOW, 6, 1.0503, 1.1705, 0.7598, 0.4107, 7.5891
KINDLE, STIM, LOW, 6, 2.1574, -0.1613, -0.0155, -0.1459, 1.0174
LIAR, FOIL, LOW, 1, 1.3347, NA, NA, NA, NA
BANNER, STIM, HIGH, 6, 0.7998, -0.3181, -0.2811, -0.0370, 1.5845
HAZARD, STIM, LOW, 6, 0.6745, 1.4765, 1.4659, 0.0106, 1.3677
MINNOW, STIM, HIGH, 6, 1.4993, 2.3631, 2.2867, 0.0764, 0.9007
EAR, FOIL, HIGH, 2, 4.0717, NA, NA, NA, NA
THREW, STIM, LOW, 6, 1.0259, 2.5758, -0.6330, -3.0743, 10.7081
WERE, FOIL, LOW, 2, 2.0972, NA, NA, NA, NA
PUNISH, FOIL, LOW, 1, 1.6689, NA, NA, NA, NA
LEAF, FOIL, HIGH, 1, 1.0037, NA, NA, NA, NA
AGE, FOIL, LOW, 1, 0.8071, NA, NA, NA, NA
CAPE, STIM, HIGH, 6, 0.8107, 2.0844, 2.7544, -0.6700, 0.7839
THEORY, FOIL, LOW, 2, 4.3685, NA, NA, NA, NA
PIE, STIM, HIGH, 6, 0.8172, 2.6868, -2.9163, -0.6801, 3.1691
LAST, STIM, LOW, 2, 2.2047, 0.1328, -3.1314, -3.0189, 3.3359
WAY, FOIL, LOW, 1, 2.5717, NA, NA, NA, NA
PEDAL, FOIL, HIGH, 1, 2.3485, NA, NA, NA, NA
LUNCH, STIM, HIGH, 6, 1.2031, -1.4917, -1.4561, -0.0356, 1.2009
PAPER, FOIL, HIGH, 1, 1.1975, NA, NA, NA, NA
CREAM, STIM, HIGH, 6, 0.9861, 1.6566, 1.6809, -0.0242, 1.2343
SLIME, STIM, HIGH, 6, 1.7438, -2.6699, -2.5086, -0.1613, 1.0842
TOAD, STIM, HIGH, 6, 0.8739, 1.4616, 1.5190, -0.0574, 2.9856
SLEIGH, STIM, HIGH, 6, 5.2654, 0.9422, 0.6967, 0.2454, 1.0508
DESIGN, STIM, LOW, 6, 1.1201, 1.7596, 1.7120, 0.0477, 1.4845
GROCER, STIM, HIGH, 6, 1.2591, 0.7788, 0.7007, 0.0780, 1.1008
HARSH, FOIL, LOW, 1, 1.0251, NA, NA, NA, NA
CHILD, STIM, HIGH, 6, 2.7003, 2.6075, 2.5147, 0.0928, 1.1342
TRY, FOIL, LOW, 1, 1.9958, NA, NA, NA, NA
KITE, FOIL, HIGH, 1, 0.9011, NA, NA, NA, NA
BRAIN, FOIL, HIGH, 2, 2.5107, NA, NA, NA, NA
SLANG, STIM, LOW, 6, 0.9220, 1.5926, 1.5656, 0.0271, 0.9340
PRAISE, FOIL, LOW, 5, 2.9080, NA, NA, NA, NA
PIG, FOIL, HIGH, 1, 1.1207, NA, NA, NA, NA
SPELL, FOIL, LOW, 1, 1.2404, NA, NA, NA, NA
MONTH, FOIL, LOW, 1, 1.0244, NA, NA, NA, NA
SUFFIX, STIM, LOW, 6, 0.6788, 1.5616, 1.5760, -0.0144, 1.3343
SHOCK, STIM, LOW, 6, 0.8783, -2.6439, -2.5380, -0.1059, 1.6679
MOON, FOIL, HIGH, 1, 1.3517, NA, NA, NA, NA
AS, STIM, LOW, 6, 0.7637, -0.8947, -0.9034, 0.0087, 1.0341
PARK, FOIL, HIGH, 1, 1.0670, NA, NA, NA, NA
HABIT, FOIL, LOW, 2, 4.1457, NA, NA, NA, NA
DAISY, FOIL, HIGH, 1, 2.4505, NA, NA, NA, NA
GREED, FOIL, LOW, 1, 0.8196, NA, NA, NA, NA
RATION, FOIL, LOW, 1, 0.7687, NA, NA, NA, NA
FRAUD, FOIL, LOW, 1, 0.8074, NA, NA, NA, NA
MOUTH, STIM, HIGH, 6, 0.9140, 1.5353, 1.6855, -0.1501, 1.2843
SNOW, STIM, HIGH, 6, 0.7241, 0.8506, 0.7962, 0.0544, 0.7506
DOLT, STIM, LOW, 6, 1.2802, -1.0139, -0.6642, -0.3496, 0.9507
MINUTE, STIM, LOW, 6, 1.7293, -2.3358, -2.0459, -0.2899, 3.6695
MAP, STIM, HIGH, 6, 0.7165, -0.0451, 0.0258, -0.0708, 0.9174
CAMEL, FOIL, HIGH, 1, 0.8365, NA, NA, NA, NA
MEAN, FOIL, LOW, 1, 1.1718, NA, NA, NA, NA
TRANCE, STIM, LOW, 6, 0.8801, -1.0235, -0.6528, -0.3706, 0.7339
