word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
CURE, STIM, LOW, 6, 4.1956, 0.4567, 0.3701, 0.0866, 0.7172
TWO, FOIL, LOW, 1, 0.9554, NA, NA, NA, NA
DROVE, STIM, LOW, 6, 1.3456, 1.1341, -1.1412, 2.2753, 3.1691
ROBBER, FOIL, HIGH, 1, 0.7581, NA, NA, NA, NA
NAVE, FOIL, LOW, 1, 0.5731, NA, NA, NA, NA
CHILD, FOIL, HIGH, 1, 0.6332, NA, NA, NA, NA
LEMON, FOIL, HIGH, 1, 0.5519, NA, NA, NA, NA
COWL, STIM, LOW, 6, 1.0508, -1.0483, -1.1740, 0.1257, 0.4837
TAPE, FOIL, HIGH, 1, 5.5498, NA, NA, NA, NA
NOEL, FOIL, LOW, 1, 0.6996, NA, NA, NA, NA
PEACE, FOIL, LOW, 1, 0.6347, NA, NA, NA, NA
PIGEON, FOIL, HIGH, 1, 0.5743, NA, NA, NA, NA
ATTEND, STIM, LOW, 6, 0.9220, 0.8072, 0.9084, -0.1013, 0.8173
CHISEL, STIM, HIGH, 6, 1.1917, 0.6253, 0.3399, 0.2854, 0.6672
OUT, FOIL, LOW, 1, 0.6948, NA, NA, NA, NA
APE, STIM, HIGH, 1, 0.8153, 0.3512, 2.3875, -2.0364, 0.5337
BAG, STIM, HIGH, 1, 2.2958, 2.4018, 2.1688, 0.2330, 2.0349
CHINA, STIM, HIGH, 6, 0.6868, -2.8668, -2.8281, -0.0387, 0.5838
BAR, STIM, HIGH, 6, 1.4709, 0.1953, 1.0479, -0.8525, 0.7839
APART, STIM, LOW, 6, 0.7211, 2.1585, 0.6507, 1.5078, 0.7339
BRICK, FOIL, HIGH, 1, 1.0275, NA, NA, NA, NA
GROW, STIM, LOW, 6, 1.1924, 1.7571, -0.4213, 2.1784, 1.8014
JEWEL, STIM, HIGH, 6, 0.9051, -2.9426, -2.7951, -0.1475, 0.7172
FIORD, FOIL, HIGH, 1, 1.3525, NA, NA, NA, NA
BEER, FOIL, HIGH, 2, 2.5718, NA, NA, NA, NA
LADY, FOIL, HIGH, 1, 1.1709, NA, NA, NA, NA
NECK, STIM, HIGH, 6, 1.1614, 0.3332, 0.3720, -0.0388, 0.6171
RATION, FOIL, LOW, 1, 0.8707, NA, NA, NA, NA
BANNER, STIM, HIGH, 6, 1.1886, 1.2210, 0.8606, 0.3604, 0.3669
TAKE, STIM, LOW, 5, 1.9833, -2.1696, -1.2077, -0.9618, 0.7339
SPEECH, STIM, LOW, 6, 0.9268, 0.9534, 1.0383, -0.0849, 0.7339
MOTIVE, STIM, LOW, 6, 0.6869, -2.1549, -0.0717, -2.0833, 0.5004
UNREST, STIM, LOW, 6, 1.1038, -0.1048, 0.3234, -0.4282, 0.6839
