word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
TOMATO, FOIL, HIGH, 1, 3.1184, NA, NA, NA, NA
AVOWAL, STIM, LOW, 6, 0.7059, 2.2368, 2.9224, -0.6856, 0.2502
SNOW, STIM, HIGH, 6, 0.6765, 3.0035, 0.6802, 2.3233, 0.3669
BAR, STIM, HIGH, 6, 0.4024, -1.1875, -1.6056, 0.4181, 0.2835
TRAY, FOIL, HIGH, 3, 1.4242, NA, NA, NA, NA
PEN, STIM, HIGH, 3, 1.3510, 0.2587, 0.0611, 0.1975, 0.2168
DITCH, STIM, HIGH, 6, 0.6106, -1.5000, 3.0409, 1.7422, 0.3503
COCK, FOIL, HIGH, 3, 0.8661, NA, NA, NA, NA
DRINK, FOIL, HIGH, 3, 1.4802, NA, NA, NA, NA
RAW, STIM, LOW, 5, 1.0037, -1.0261, -1.5708, 0.5447, 0.3669
TOY, STIM, HIGH, 4, 1.2406, -0.1008, 1.5455, -1.6464, 0.4170
CHIC, FOIL, LOW, 3, 1.2175, NA, NA, NA, NA
MAR, STIM, LOW, 6, 0.7125, 1.6928, -0.8409, 2.5337, 0.3169
SILVER, FOIL, HIGH, 4, 0.8625, NA, NA, NA, NA
UNREST, FOIL, LOW, 3, 0.7873, NA, NA, NA, NA
RATTLE, FOIL, HIGH, 5, 1.1515, NA, NA, NA, NA
MOLE, STIM, HIGH, 6, 0.6377, -2.5330, -2.5642, 0.0312, 0.5171
AVID, STIM, LOW, 6, 0.5892, -0.2321, -0.4590, 0.2269, 0.3002
THEM, FOIL, LOW, 4, 0.7708, NA, NA, NA, NA
WHICH, FOIL, LOW, 4, 1.1646, NA, NA, NA, NA
EACH, FOIL, LOW, 4, 1.2386, NA, NA, NA, NA
AGILE, FOIL, LOW, 4, 0.7323, NA, NA, NA, NA
GOBLET, FOIL, HIGH, 3, 0.8155, NA, NA, NA, NA
SHAWL, FOIL, HIGH, 2, 0.5924, NA, NA, NA, NA
MARL, FOIL, LOW, 2, 1.2553, NA, NA, NA, NA
MONK, FOIL, HIGH, 2, 0.8466, NA, NA, NA, NA
PAT, FOIL, LOW, 2, 0.9628, NA, NA, NA, NA
BATTLE, STIM, HIGH, 6, 0.6314, 2.9660, 1.0381, 1.9279, 0.4837
TREND, STIM, LOW, 6, 0.7268, 2.3133, 1.1116, 1.2017, 0.4503
SUEDE, STIM, HIGH, 6, 0.7047, 2.4103, -0.7891, -3.0838, 0.6505
BRA, STIM, HIGH, 6, 0.6011, 2.7888, -2.6715, -0.8229, 0.4503
CATTLE, STIM, HIGH, 6, 0.7412, -1.1182, -0.8150, -0.3032, 0.5838
NO, STIM, LOW, 4, 1.1417, -0.5643, -0.9458, 0.3815, 0.4337
GREEDY, FOIL, LOW, 4, 0.9289, NA, NA, NA, NA
TIGER, FOIL, HIGH, 3, 0.8812, NA, NA, NA, NA
SHAME, STIM, LOW, 5, 1.0785, 2.7209, 2.2805, 0.4404, 0.3169
RIB, FOIL, HIGH, 5, 0.7884, NA, NA, NA, NA
DEAL, STIM, LOW, 5, 0.8469, 0.9449, -0.9774, 1.9222, 0.4337
REAP, STIM, LOW, 5, 0.7459, 1.9236, 1.0579, 0.8657, 0.5171
CRAB, STIM, HIGH, 6, 1.2542, -3.0175, 2.8438, 0.4219, 0.2669
ABYSS, STIM, LOW, 6, 1.1287, -2.8381, -2.3599, -0.4783, 0.5504
AGUE, STIM, LOW, 6, 0.6566, 1.6523, 1.6019, 0.0505, 0.4337
DRUM, FOIL, HIGH, 3, 1.5426, NA, NA, NA, NA
MOTE, STIM, LOW, 5, 0.8832, 0.3022, 1.6488, -1.3465, 0.5671
TOUCH, FOIL, LOW, 4, 1.0083, NA, NA, NA, NA
FAWN, STIM, HIGH, 6, 0.6224, 0.6177, 2.4482, -1.8305, 3.4193
DAISY, STIM, HIGH, 5, 0.8624, -3.0922, -1.5912, -1.5010, 0.3836
SUE, FOIL, LOW, 4, 0.8969, NA, NA, NA, NA
CLOUD, FOIL, HIGH, 4, 0.8628, NA, NA, NA, NA
BOLL, FOIL, LOW, 3, 0.7408, NA, NA, NA, NA
SALEP, FOIL, LOW, 2, 0.9085, NA, NA, NA, NA
COKE, FOIL, HIGH, 2, 3.0151, NA, NA, NA, NA
SOUP, STIM, HIGH, 6, 0.8125, -2.1406, 0.8787, -3.0192, 0.4670
MOOSE, STIM, HIGH, 6, 0.6365, -0.0419, -3.0864, 3.0444, 0.4003
PIANO, FOIL, HIGH, 1, 1.2372, NA, NA, NA, NA
CAREER, FOIL, LOW, 2, 0.9395, NA, NA, NA, NA
MUTINY, FOIL, LOW, 2, 0.7728, NA, NA, NA, NA
SACK, STIM, HIGH, 5, 0.8600, 2.3639, -0.7125, 3.0764, 3.9530
TIME, STIM, LOW, 5, 0.7069, -0.6234, -1.5558, 0.9324, 0.4837
PACT, STIM, LOW, 3, 0.8456, -1.1235, 0.0050, -1.1285, 0.3336
ZONE, STIM, LOW, 6, 1.7498, -1.0764, -0.9386, -0.1378, 1.1842
CALM, STIM, LOW, 6, 1.0302, 1.7276, 2.3818, -0.6542, 1.7180
HALF, FOIL, LOW, 2, 0.9046, NA, NA, NA, NA
