word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
SHOWER, STIM, HIGH, 4, 6.2238, -1.8621, 1.0744, -2.9365, 0.5838
RAKE, STIM, HIGH, 6, 2.0782, -0.6302, -1.8208, 1.1906, 0.7172
DISC, FOIL, HIGH, 3, 1.3722, NA, NA, NA, NA
TAIL, STIM, HIGH, 5, 1.5672, -1.4144, -1.1437, -0.2706, 0.5171
HOARSE, STIM, LOW, 6, 0.9488, -0.3667, -1.1557, 0.7890, 0.5838
BANANA, FOIL, HIGH, 2, 1.2086, NA, NA, NA, NA
BEST, FOIL, LOW, 3, 1.8525, NA, NA, NA, NA
TITLE, FOIL, LOW, 2, 2.3302, NA, NA, NA, NA
MAGIC, FOIL, LOW, 2, 2.1203, NA, NA, NA, NA
KNOW, STIM, LOW, 3, 1.1684, 3.0123, -2.5593, -0.7116, 0.6171
ROOM, FOIL, HIGH, 2, 1.3798, NA, NA, NA, NA
CIDER, STIM, HIGH, 6, 1.0538, -1.7113, -0.5431, -1.1682, 0.9007
HOUSE, FOIL, HIGH, 4, 2.0644, NA, NA, NA, NA
CAMERA, FOIL, HIGH, 2, 1.1675, NA, NA, NA, NA
HIM, STIM, LOW, 2, 1.3047, -2.6188, -1.9668, -0.6520, 0.5671
BRICK, STIM, HIGH, 2, 1.7535, 2.3354, 1.0225, 1.3129, 0.6338
THEN, FOIL, LOW, 2, 0.8843, NA, NA, NA, NA
DAMAGE, FOIL, LOW, 1, 1.1991, NA, NA, NA, NA
BENCH, STIM, HIGH, 2, 0.8462, 2.2239, 1.4193, 0.8046, 0.5671
CAVE, STIM, HIGH, 6, 1.0167, 0.6915, -0.3056, 0.9972, 0.4503
ANNEAL, STIM, LOW, 6, 1.2744, 1.1057, -1.1563, 2.2620, 0.4670
BLEW, FOIL, LOW, 1, 1.3914, NA, NA, NA, NA
LIZARD, STIM, HIGH, 6, 0.7145, 0.8806, 0.1702, 0.7103, 0.3503
SNOW, FOIL, HIGH, 2, 1.1308, NA, NA, NA, NA
VIOLIN, FOIL, HIGH, 1, 1.4384, NA, NA, NA, NA
BOLE, STIM, LOW, 5, 1.4396, 2.6689, 1.9552, 0.7138, 0.4837
DIRT, STIM, HIGH, 6, 0.6353, 2.8769, 1.5604, 1.3165, 0.5171
GRISLY, FOIL, LOW, 2, 0.9456, NA, NA, NA, NA
POND, FOIL, HIGH, 1, 0.9057, NA, NA, NA, NA
DUMB, STIM, LOW, 6, 0.7494, 0.9974, -2.1559, -3.1298, 0.3836
SWORD, STIM, HIGH, 6, 0.5707, -1.2774, 0.9232, -2.2007, 0.4837
COAST, FOIL, HIGH, 3, 1.5466, NA, NA, NA, NA
COURSE, FOIL, LOW, 2, 0.8028, NA, NA, NA, NA
SIMILE, FOIL, LOW, 1, 0.9777, NA, NA, NA, NA
BONE, FOIL, HIGH, 1, 1.6985, NA, NA, NA, NA
HONEY, FOIL, HIGH, 2, 1.0222, NA, NA, NA, NA
STYLE, STIM, LOW, 6, 0.7658, 1.8778, 1.1999, 0.6779, 0.5171
AGUE, STIM, LOW, 6, 0.6159, -2.2037, -2.4003, 0.1966, 0.5337
COIF, STIM, LOW, 6, 0.9095, -2.4543, -2.0207, -0.4336, 0.6505
STOVE, STIM, HIGH, 2, 0.8973, 3.1133, -1.2047, -1.9651, 0.6338
PEPPER, STIM, HIGH, 6, 2.0587, 2.9458, -0.1943, 3.1402, 0.5171
AIRY, STIM, LOW, 6, 1.3906, 1.8603, 1.4516, 0.4087, 0.6005
MOOD, STIM, LOW, 6, 1.4413, -2.1239, 0.7927, -2.9166, 0.3836
CAKE, FOIL, HIGH, 2, 1.9997, NA, NA, NA, NA
DESPOT, FOIL, LOW, 1, 1.3545, NA, NA, NA, NA
ROSE, FOIL, HIGH, 1, 0.6585, NA, NA, NA, NA
BRAVE, STIM, LOW, 2, 1.7526, -0.4913, -1.0723, 0.5810, 1.2510
EARTH, STIM, HIGH, 3, 1.5865, -2.7958, -1.1768, -1.6190, 0.5004
ANIMAL, FOIL, HIGH, 2, 0.8771, NA, NA, NA, NA
BOSOM, FOIL, HIGH, 2, 0.9557, NA, NA, NA, NA
QUEST, STIM, LOW, 6, 0.6348, -0.0153, 0.0547, -0.0699, 0.6171
JERID, FOIL, LOW, 2, 0.8685, NA, NA, NA, NA
TOLL, STIM, LOW, 6, 0.6485, -2.5876, -2.5507, -0.0369, 0.3503
RANGE, FOIL, LOW, 2, 1.1911, NA, NA, NA, NA
LAKE, STIM, HIGH, 6, 0.5278, 0.7021, 0.6788, 0.0233, 0.5671
INNATE, FOIL, LOW, 2, 1.3627, NA, NA, NA, NA
UNIT, STIM, LOW, 6, 0.7239, -0.2038, 2.1717, -2.3755, 0.6171
PIANO, FOIL, HIGH, 3, 0.6763, NA, NA, NA, NA
CHOIR, FOIL, HIGH, 2, 0.6844, NA, NA, NA, NA
EVERY, STIM, LOW, 6, 0.8075, 2.6951, 2.5437, 0.1514, 0.4670
LAZY, FOIL, LOW, 3, 2.5292, NA, NA, NA, NA
INN, FOIL, HIGH, 2, 1.4516, NA, NA, NA, NA
BAG, FOIL, HIGH, 3, 0.8965, NA, NA, NA, NA
GUN, STIM, HIGH, 6, 0.7766, 0.3973, 0.6850, -0.2877, 0.5838
SPEAR, FOIL, HIGH, 3, 1.7623, NA, NA, NA, NA
WREN, FOIL, HIGH, 3, 0.7686, NA, NA, NA, NA
CHAIR, FOIL, HIGH, 5, 1.4217, NA, NA, NA, NA
HOW, STIM, LOW, 5, 1.5053, -1.5955, 0.3728, -1.9682, 0.4003
PIE, FOIL, HIGH, 2, 0.7656, NA, NA, NA, NA
INFANT, FOIL, HIGH, 3, 0.7520, NA, NA, NA, NA
CEREAL, STIM, HIGH, 6, 0.8471, -0.0597, -0.3776, 0.3179, 0.6505
MANTLE, STIM, HIGH, 6, 0.7755, 1.3862, 1.3622, 0.0240, 0.7172
PILLOW, FOIL, HIGH, 3, 1.0335, NA, NA, NA, NA
RENT, STIM, LOW, 6, 0.9895, 1.5797, -0.4823, 2.0620, 0.5171
SCHEME, STIM, LOW, 6, 0.7674, 0.3836, -1.0029, 1.3865, 0.5671
SEVERE, STIM, LOW, 6, 1.0655, -2.7867, 2.2755, 1.2210, 0.5004
TOAST, STIM, HIGH, 6, 0.8363, 2.7735, -2.0435, -1.4661, 0.7839
CAGE, STIM, HIGH, 6, 0.7729, -2.8526, -2.6295, -0.2232, 0.5838
SWELL, FOIL, LOW, 3, 1.1614, NA, NA, NA, NA
DOVE, STIM, HIGH, 6, 0.8705, -2.1783, -2.6289, 0.4506, 0.5004
PATENT, FOIL, LOW, 3, 1.3601, NA, NA, NA, NA
APATHY, FOIL, LOW, 2, 0.7519, NA, NA, NA, NA
TENT, STIM, HIGH, 6, 0.6797, 1.9410, 1.8777, 0.0632, 0.8506
MYTH, FOIL, LOW, 3, 0.8391, NA, NA, NA, NA
ACCORD, STIM, LOW, 6, 0.6072, -0.5714, -0.3679, -0.2035, 0.5337
THINK, STIM, LOW, 6, 0.5745, 2.1340, 1.1980, 0.9360, 0.6839
CAR, STIM, HIGH, 5, 0.9361, -2.0200, 0.8593, -2.8793, 2.0849
SPREE, STIM, LOW, 6, 0.6011, 0.2150, -0.5141, 0.7291, 0.5504
WALRUS, FOIL, HIGH, 3, 0.8042, NA, NA, NA, NA
CANOE, STIM, HIGH, 6, 0.7038, 2.0661, 0.7675, 1.2986, 1.1008
FEEL, STIM, LOW, 6, 0.7511, -2.8236, 0.1218, -2.9455, 0.6005
SHEET, STIM, HIGH, 6, 0.5113, -0.8892, -1.0793, 0.1901, 0.8006
FLAME, FOIL, HIGH, 2, 0.8142, NA, NA, NA, NA
MUG, FOIL, HIGH, 2, 0.9393, NA, NA, NA, NA
DRUM, FOIL, HIGH, 2, 0.5423, NA, NA, NA, NA
CUSTOM, FOIL, LOW, 3, 0.5811, NA, NA, NA, NA
SERIAL, STIM, LOW, 6, 0.6637, -1.0700, -2.4629, 1.3929, 0.5337
TOWER, FOIL, HIGH, 2, 0.5833, NA, NA, NA, NA
POCKET, STIM, HIGH, 6, 0.6811, 2.2498, 2.1935, 0.0563, 0.6171
FLESH, FOIL, HIGH, 2, 0.5576, NA, NA, NA, NA
SPARE, FOIL, LOW, 3, 1.8742, NA, NA, NA, NA
PLEDGE, FOIL, LOW, 2, 0.6339, NA, NA, NA, NA
NUN, STIM, HIGH, 6, 0.7705, 1.1997, 1.6544, -0.4547, 0.6338
CHISEL, STIM, HIGH, 6, 0.7060, 0.5972, -2.9269, -2.7591, 0.5004
PILL, STIM, HIGH, 2, 0.7667, -3.1399, -1.0723, -2.0676, 0.7172
FIRST, STIM, LOW, 6, 0.4873, -0.1508, -0.3396, 0.1888, 0.6005
BOARD, FOIL, HIGH, 2, 0.6054, NA, NA, NA, NA
WAIT, FOIL, LOW, 3, 0.5172, NA, NA, NA, NA
IVY, FOIL, HIGH, 4, 0.9005, NA, NA, NA, NA
COST, STIM, LOW, 3, 1.9361, 2.7509, 2.1777, 0.5733, 0.2835
SHOWN, STIM, LOW, 4, 1.1119, 2.8754, 1.4619, 1.4136, 0.5504
KING, FOIL, HIGH, 2, 0.7103, NA, NA, NA, NA
WEAK, FOIL, LOW, 3, 0.5770, NA, NA, NA, NA
QUAKE, FOIL, LOW, 2, 0.6627, NA, NA, NA, NA
