model_name, participant, is_model, is_high, quantile_idx, rt, theta
Continuous, 1, true, true, 0.1, 0.18388, -3.1416
Continuous, 1, true, true, 0.1, 0.18445, -3.0159
Continuous, 1, true, true, 0.1, 0.1851, -2.8903
Continuous, 1, true, true, 0.1, 0.18583, -2.7646
Continuous, 1, true, true, 0.1, 0.18662, -2.6389
Continuous, 1, true, true, 0.1, 0.18746, -2.5133
Continuous, 1, true, true, 0.1, 0.18835, -2.3876
Continuous, 1, true, true, 0.1, 0.18927, -2.2619
Continuous, 1, true, true, 0.1, 0.1902, -2.1363
Continuous, 1, true, true, 0.1, 0.19114, -2.0106
Continuous, 1, true, true, 0.1, 0.19206, -1.885
Continuous, 1, true, true, 0.1, 0.19295, -1.7593
Continuous, 1, true, true, 0.1, 0.1938, -1.6336
Continuous, 1, true, true, 0.1, 0.19458, -1.508
Continuous, 1, true, true, 0.1, 0.19529, -1.3823
Continuous, 1, true, true, 0.1, 0.19591, -1.2566
Continuous, 1, true, true, 0.1, 0.19643, -1.131
Continuous, 1, true, true, 0.1, 0.19683, -1.0053
Continuous, 1, true, true, 0.1, 0.19711, -0.87965
Continuous, 1, true, true, 0.1, 0.19726, -0.75398
Continuous, 1, true, true, 0.1, 0.19728, -0.62832
Continuous, 1, true, true, 0.1, 0.19717, -0.50265
Continuous, 1, true, true, 0.1, 0.19693, -0.37699
Continuous, 1, true, true, 0.1, 0.19656, -0.25133
Continuous, 1, true, true, 0.1, 0.19608, -0.12566
Continuous, 1, true, true, 0.1, 0.19549, 1.1102e-15
Continuous, 1, true, true, 0.1, 0.19481, 0.12566
Continuous, 1, true, true, 0.1, 0.19404, 0.25133
Continuous, 1, true, true, 0.1, 0.19321, 0.37699
Continuous, 1, true, true, 0.1, 0.19233, 0.50265
Continuous, 1, true, true, 0.1, 0.19142, 0.62832
Continuous, 1, true, true, 0.1, 0.19048, 0.75398
Continuous, 1, true, true, 0.1, 0.18955, 0.87965
Continuous, 1, true, true, 0.1, 0.18862, 1.0053
Continuous, 1, true, true, 0.1, 0.18773, 1.131
Continuous, 1, true, true, 0.1, 0.18687, 1.2566
Continuous, 1, true, true, 0.1, 0.18606, 1.3823
