model_name, participant, is_model, is_high, quantile_idx, rt, theta
Continuous, 1, true, true, 0.1, 0.35952, -3.1416
Continuous, 1, true, true, 0.1, 0.36144, -3.0159
Continuous, 1, true, true, 0.1, 0.36289, -2.8903
Continuous, 1, true, true, 0.1, 0.3638, -2.7646
Continuous, 1, true, true, 0.1, 0.36416, -2.6389
Continuous, 1, true, true, 0.1, 0.36396, -2.5133
Continuous, 1, true, true, 0.1, 0.36319, -2.3876
Continuous, 1, true, true, 0.1, 0.36189, -2.2619
Continuous, 1, true, true, 0.1, 0.3601, -2.1363
Continuous, 1, true, true, 0.1, 0.35783, -2.0106
Continuous, 1, true, true, 0.1, 0.35513, -1.885
Continuous, 1, true, true, 0.1, 0.35212, -1.7593
Continuous, 1, true, true, 0.1, 0.34887, -1.6336
Continuous, 1, true, true, 0.1, 0.34537, -1.508
Continuous, 1, true, true, 0.1, 0.34179, -1.3823
Continuous, 1, true, true, 0.1, 0.33817, -1.2566
Continuous, 1, true, true, 0.1, 0.33455, -1.131
Continuous, 1, true, true, 0.1, 0.33104, -1.0053
Continuous, 1, true, true, 0.1, 0.32768, -0.87965
Continuous, 1, true, true, 0.1, 0.32448, -0.75398
Continuous, 1, true, true, 0.1, 0.32153, -0.62832
Continuous, 1, true, true, 0.1, 0.31886, -0.50265
Continuous, 1, true, true, 0.1, 0.31643, -0.37699
Continuous, 1, true, true, 0.1, 0.31431, -0.25133
Continuous, 1, true, true, 0.1, 0.31251, -0.12566
Continuous, 1, true, true, 0.1, 0.31103, 1.1102e-15
Continuous, 1, true, true, 0.1, 0.30987, 0.12566
Continuous, 1, true, true, 0.1, 0.30903, 0.25133
Continuous, 1, true, true, 0.1, 0.30849, 0.37699
Continuous, 1, true, true, 0.1, 0.30829, 0.50265
Continuous, 1, true, true, 0.1, 0.3084, 0.62832
Continuous, 1, true, true, 0.1, 0.30885, 0.75398
Continuous, 1, true, true, 0.1, 0.3096, 0.87965
Continuous, 1, true, true, 0.1, 0.31067, 1.0053
Continuous, 1, true, true, 0.1, 0.31207, 1.131
Continuous, 1, true, true, 0.1, 0.31378, 1.2566
Continuous, 1, true, true, 0.1, 0.31581, 1.3823
Continuous, 1, true, true, 0.1, 0.31816, 1.508
Continuous, 1, true, true, 0.1, 0.32077, 1.6336
Continuous, 1, true, true, 0.1, 0.32364, 1.7593
Continuous, 1, true, true, 0.1, 0.32677, 1.885
Continuous, 1, true, true, 0.1, 0.3301, 2.0106
Continuous, 1, true, true, 0.1, 0.33356, 2.1363
Continuous, 1, true, true, 0.1, 0.33716, 2.2619
Continuous, 1, true, true, 0.1, 0.34079, 2.3876
Continuous, 1, true, true, 0.1, 0.34438, 2.5133
Continuous, 1, true, true, 0.1, 0.34791, 2.6389
Continuous, 1, true, true, 0.1, 0.35124, 2.7646
Continuous, 1, true, true, 0.1, 0.35432, 2.8903
Continuous, 1, true, true, 0.1, 0.35712, 3.0159
Continuous, 1, true, true, 0.5, 0.68945, -3.1416
Continuous, 1, true, true, 0.5, 0.69491, -3.0159
Continuous, 1, true, true, 0.5, 0.69894, -2.8903
Continuous, 1, true, true, 0.5, 0.7015, -2.7646
Continuous, 1, true, true, 0.5, 0.70251, -2.6389
Continuous, 1, true, true, 0.5, 0.70194, -2.5133
Continuous, 1, true, true, 0.5, 0.6998, -2.3876
Continuous, 1, true, true, 0.5, 0.69616, -2.2619
Continuous, 1, true, true, 0.5, 0.6911, -2.1363
Continuous, 1, true, true, 0.5, 0.68469, -2.0106
Continuous, 1, true, true, 0.5, 0.67708, -1.885
Continuous, 1, true, true, 0.5, 0.66844, -1.7593
Continuous, 1, true, true, 0.5, 0.65894, -1.6336
Continuous, 1, true, true, 0.5, 0.64876, -1.508
Continuous, 1, true, true, 0.5, 0.6381, -1.3823
Continuous, 1, true, true, 0.5, 0.62717, -1.2566
Continuous, 1, true, true, 0.5, 0.61617, -1.131
Continuous, 1, true, true, 0.5, 0.60528, -1.0053
Continuous, 1, true, true, 0.5, 0.59467, -0.87965
Continuous, 1, true, true, 0.5, 0.58451, -0.75398
Continuous, 1, true, true, 0.5, 0.57494, -0.62832
Continuous, 1, true, true, 0.5, 0.56608, -0.50265
Continuous, 1, true, true, 0.5, 0.55803, -0.37699
Continuous, 1, true, true, 0.5, 0.55094, -0.25133
