-3.1416,-3.0159,-2.8903,-2.7646,-2.6389,-2.5133,-2.3876,-2.2619,-2.1363,-2.0106,-1.885,-1.7593,-1.6336,-1.508,-1.3823,-1.2566,-1.131,-1.0053,-0.87965,-0.75398,-0.62832,-0.50265,-0.37699,-0.25133,-0.12566,-4.4409e-16,0.12566,0.25133,0.37699,0.50265,0.62832,0.75398,0.87965,1.0053,1.131,1.2566,1.3823,1.508,1.6336,1.7593,1.885,2.0106,2.1363,2.2619,2.3876,2.5133,2.6389,2.7646,2.8903,3.0159
0.064055,0.064034,0.064765,0.066261,0.068555,0.071693,0.075737,0.080759,0.086844,0.094079,0.10255,0.11234,0.1235,0.13606,0.14998,0.16517,0.18143,0.19848,0.21594,0.23329,0.24995,0.26527,0.27859,0.28926,0.29675,0.30065,0.30076,0.29706,0.28976,0.27924,0.26606,0.25083,0.23422,0.21689,0.19943,0.18234,0.16603,0.15078,0.13678,0.12415,0.11291,0.10305,0.094508,0.087208,0.081063,0.075985,0.07189,0.068704,0.066365,0.064826
