participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
8, Cont, 1242.888, 2.1318, 0, 0.21719, 2.1867, 0, 0, -0.076752, 0.060342, 0
8, Thresh, 592.2609, 4.7582, 0, 0, 5.5047, 1.7793, 0.84715, -0.38471, 0.081144, 0
8, Hybrid, 597.9319, 4.6886, 0, 0.0072366, 5.5063, 1.8119, 0.84652, -0.3676, 0.00048419, 0
9, Cont, 2060.4881, 0.13517, 0, 0.00063035, 0.99166, 0, 0, -0.045575, 0.03252, 0
9, Thresh, 2061.5335, 1.4848, 0, 0, 1.6525, 0.9619, 0.091523, -0.069671, 0.075625, 0
9, Hybrid, 2066.1454, 3.4973, 0, 0.13813, 5.2215, 0.99109, 0.017526, -0.052158, 0.018784, 0
10, Cont, 2006.7869, 1.322, 0, 0.00011309, 3.25, 0, 0, -0.18937, 0.0010178, 0
10, Thresh, 1782.1414, 1.8831, 0, 0, 4.605, 1.8273, 0.94174, -0.45335, 0.033886, 0
10, Hybrid, 1884.7153, 1.7893, 0, 6.0649e-07, 3.9658, 2.26, 0.91949, -0.17378, 0.0043317, 0
11, Cont, 1766.2559, 0.80082, 0, 0.0036722, 1.0249, 0, 0, -0.055786, 0.13553, 0
11, Thresh, 1636.6055, 4.2998, 0, 0, 2.3812, 1.0023, 0.35203, -0.059564, 0.068503, 0
11, Hybrid, 1638.7007, 4.4029, 0, 0.013306, 2.3144, 0.97434, 0.34755, -0.075557, 0.15328, 0
12, Cont, 1485.6307, 1.6185, 0, 0.017433, 1.2287, 0, 0, 0.17435, 0.24684, 0
12, Thresh, 1018.4003, 4.9752, 0, 0, 4.1119, 1.3809, 0.68742, -0.062246, 0.11417, 0
12, Hybrid, 1023.645, 5.0278, 0, 0.10656, 3.8746, 1.3193, 0.68144, -0.024018, 0.15599, 0
13, Cont, 1559.9602, 0.41156, 0, 2.9999, 1.1624, 0, 0, -0.063626, 0.055099, 0
13, Thresh, 1559.1764, 3.14, 0, 0, 5.0484, 0.81603, 0.016655, -0.069406, 0.073286, 0
13, Hybrid, 1554.3401, 3.245, 0, 0.10525, 5.3135, 0.83095, 0.015783, -0.051611, 0.013128, 0
15, Cont, 1876.2026, 0.15151, 0, 0.00138, 0.92349, 0, 0, -0.036216, 0.16097, 0
15, Thresh, 1888.7372, 3.2385, 0, 0, 1.9053, 0.97767, 0.089861, -0.021496, 0.036514, 0
15, Hybrid, 1869.0896, 3.0064, 0, 0.0033593, 3.8799, 0.85146, 0.027359, -0.023621, 0.22029, 0
16, Cont, 1966.1052, 1.0006, 0, 0.015166, 1.5069, 0, 0, 0.095439, 0.045059, 0
16, Thresh, 1824.127, 2.544, 0, 0, 2.6922, 1.4936, 0.61975, -0.027308, 0.037966, 0
16, Hybrid, 1828.8014, 2.6019, 0, 0.22035, 2.7348, 1.4816, 0.62066, -0.04715, 0.090172, 0
17, Cont, 2002.4617, 0.13899, 0, 0.6253, 1.4806, 0, 0, 0.033586, 0.03745, 0
17, Thresh, 2019.5936, 4.2235, 0, 0, 3.8736, 1.3656, 0.035744, -0.02477, 0.16097, 0
17, Hybrid, 2010.1187, 1.3266, 0, 0.11068, 1.6102, 1.2823, 0.13392, -0.025874, 0.27957, 0
18, Cont, 2047.9314, 1.1653, 0, 0.015919, 1.4009, 0, 0, 0.15697, 0.42401, 0
18, Thresh, 1832.5236, 2.861, 0, 0, 2.965, 1.4457, 0.64763, 0.070768, 0.11204, 0
18, Hybrid, 1836.318, 2.928, 0, 0.20606, 3.0235, 1.4446, 0.64756, 0.12153, 0.024031, 0
19, Cont, 1615.4372, 0.52639, 0, 0.00042484, 0.92466, 0, 0, -0.035335, 0.018732, 0
19, Thresh, 1539.9982, 4.1961, 0, 0, 2.5969, 0.84953, 0.20212, -0.052158, 0.076107, 0
19, Hybrid, 1539.6526, 4.1393, 0, 0.20668, 2.5548, 0.82913, 0.2051, -0.018737, 0.0052471, 0
20, Cont, 1607.1677, 0.51773, 0, 0.44964, 0.88821, 0, 0, -0.085501, 0.024131, 0
20, Thresh, 1542.5071, 2.1632, 0, 0, 1.7161, 0.73522, 0.21092, -0.068152, 0.033906, 0
20, Hybrid, 1540.8796, 1.5573, 0, 0.13724, 1.4155, 0.68708, 0.27591, -0.051075, 0.0010402, 0
