participant, model_name, BIC, v1, v2, eta, a1, a2, pi, Ter, st, sa
16, Cont, 1983.7455, 0.99055, 0, 0.003782, 1.6073, 0, 0, 0.018, 0.063368, 0
16, Thresh, 1824.308, 2.5605, 0, 0, 2.7182, 1.5021, 0.61867, -0.042648, 0.056321, 0
16, Hybrid, 1823.2387, 2.9521, 0, 0.58221, 3.033, 1.4558, 0.62278, -0.0089586, 0.032582, 0
17, Cont, 2022.6135, 0.13374, 0, 3, 2.9138, 0, 0, -0.14416, 0.43207, 0
17, Thresh, 2119.5279, 1.7541, 0, 0, 2.1371, 1.5493, 0.13536, -0.1072, 0.012406, 0
17, Hybrid, 2081.5117, 1.5528, 0, 0.32188, 0.80599, 1.4508, 3.0753e-07, -0.12899, 0.25285, 0
18, Cont, 2086.079, 1.1542, 0, 0.1857, 1.5717, 0, 0, 0.058933, 0.3986, 0
18, Thresh, 1834.185, 2.9022, 0, 0, 3.1631, 1.5154, 0.64942, 0.063175, 0.024492, 0
18, Hybrid, 1840.2796, 2.9299, 0, 0.1525, 3.1684, 1.5101, 0.65225, 0.036323, 0.084725, 0
19, Cont, 1740.701, 0.83056, 0, 2.7557, 2.1214, 0, 0, -0.20497, 0.037652, 0
19, Thresh, 1700.9597, 3.3202, 0, 0, 2.385, 1.1207, 0.27269, -0.20084, 0.0068205, 0
19, Hybrid, 1707.1114, 3.3192, 0, 0.0032248, 2.3832, 1.1205, 0.2728, -0.20082, 0.026591, 0
20, Cont, 1730.6152, 0.75297, 0, 1.6592, 1.4682, 0, 0, -0.2421, 0.033886, 0
20, Thresh, 1727.076, 2.7338, 0, 0, 1.7983, 1.0812, 0.27078, -0.23746, 0.0008984, 0
20, Hybrid, 1815.3836, 0.89812, 0, 0.55949, 1.2564, 1.0931, 0.59748, -0.30593, 0.11567, 0
