word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
RIGHT, STIM, LOW, 6, 1.9518, 1.9122, 2.2979, -0.3857, 0.4170
THIS, STIM, LOW, 1, 0.5637, -1.6567, 0.0265, -1.6833, 0.3669
SUPPER, FOIL, HIGH, 1, 0.7250, NA, NA, NA, NA
CANE, FOIL, HIGH, 1, 0.5596, NA, NA, NA, NA
KEG, STIM, HIGH, 1, 0.9499, -2.5626, 2.2602, 1.4604, 0.2002
PLAICE, STIM, LOW, 6, 0.8713, 1.2627, 0.4209, 0.8418, 0.2835
GOAT, FOIL, HIGH, 1, 0.5727, NA, NA, NA, NA
VAIN, FOIL, LOW, 1, 0.5304, NA, NA, NA, NA
SOUL, STIM, LOW, 1, 0.4184, 3.0098, -1.0146, -2.2587, 0.4337
ROD, FOIL, HIGH, 1, 0.6584, NA, NA, NA, NA
BALLOT, STIM, LOW, 6, 0.7717, -1.8539, -1.2224, -0.6315, 0.3002
LUNG, STIM, HIGH, 1, 0.5934, -0.7318, -1.5905, 0.8587, 0.5004
BANNER, FOIL, HIGH, 1, 0.8022, NA, NA, NA, NA
LUCK, FOIL, LOW, 1, 0.8914, NA, NA, NA, NA
PAX, FOIL, LOW, 1, 0.7199, NA, NA, NA, NA
BIRD, STIM, HIGH, 6, 0.6899, 0.2024, 0.2687, -0.0663, 0.1168
BEARD, FOIL, HIGH, 1, 0.7216, NA, NA, NA, NA
EERIE, FOIL, LOW, 1, 0.6477, NA, NA, NA, NA
HELMET, STIM, HIGH, 1, 0.9318, -2.3152, 0.2868, -2.6020, 0.3669
HEAD, STIM, HIGH, 1, 0.6022, -2.6857, -2.5797, -0.1061, 0.3336
CANAL, STIM, HIGH, 1, 1.5052, 1.8441, 0.9463, 0.8978, 0.5004
BRAVE, STIM, LOW, 6, 1.5805, 1.0044, 2.1379, -1.1334, 0.2835
CLUE, STIM, LOW, 1, 0.8357, -1.3925, 2.0490, 2.8417, 0.2502
BULLET, FOIL, HIGH, 1, 0.9023, NA, NA, NA, NA
HEAVEN, FOIL, LOW, 6, 0.7095, NA, NA, NA, NA
SLOUGH, STIM, LOW, 1, 0.6935, 0.3663, -1.9966, 2.3629, 0.7005
SKULL, FOIL, HIGH, 1, 0.6558, NA, NA, NA, NA
OF, STIM, LOW, 6, 0.4839, 0.7640, 2.0689, -1.3049, 0.5004
CHAIN, STIM, HIGH, 6, 0.6842, -3.1021, -0.2707, -2.8315, 0.2335
KNOWN, FOIL, LOW, 1, 3.6563, NA, NA, NA, NA
LINEN, STIM, HIGH, 6, 0.7066, 2.0148, 0.9193, 1.0955, 0.3503
ELBOW, STIM, HIGH, 1, 0.9884, -0.9084, 0.9772, -1.8856, 0.8173
DEAR, FOIL, LOW, 1, 0.5333, NA, NA, NA, NA
BOAT, FOIL, HIGH, 1, 0.6267, NA, NA, NA, NA
LOAFER, FOIL, LOW, 1, 1.3938, NA, NA, NA, NA
VIGIL, FOIL, LOW, 1, 2.1666, NA, NA, NA, NA
BEAK, STIM, HIGH, 1, 0.7933, 1.1766, -1.0272, 2.2037, 0.2168
THAW, FOIL, LOW, 1, 0.7453, NA, NA, NA, NA
BREAD, FOIL, HIGH, 6, 0.6045, NA, NA, NA, NA
