word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
TAPIS, STIM, LOW, 6, 1.7744, 0.8211, 0.5520, 0.2691, 4.1698
PRIDE, FOIL, LOW, 1, 1.3890, NA, NA, NA, NA
SKILL, FOIL, LOW, 1, 0.8502, NA, NA, NA, NA
DAISY, FOIL, HIGH, 1, 0.5818, NA, NA, NA, NA
RIB, STIM, HIGH, 6, 0.6791, -0.4258, -0.4847, 0.0589, 6.4883
TONGUE, FOIL, HIGH, 1, 0.6613, NA, NA, NA, NA
SWARD, STIM, LOW, 6, 0.8562, -2.9483, -2.9402, -0.0081, 3.1357
HAS, FOIL, LOW, 1, 0.5934, NA, NA, NA, NA
VELVET, STIM, HIGH, 6, 0.5832, 0.8384, 0.9107, -0.0722, 3.6861
VACATE, FOIL, LOW, 1, 1.3070, NA, NA, NA, NA
CAMERA, FOIL, HIGH, 1, 0.5846, NA, NA, NA, NA
ARBOR, STIM, LOW, 6, 1.0092, 3.0040, -3.0481, -0.2311, 1.4344
FOREST, FOIL, HIGH, 1, 3.4225, NA, NA, NA, NA
ORGAN, STIM, HIGH, 6, 0.6014, -2.7929, -2.2376, -0.5552, 3.8529
TURTLE, FOIL, HIGH, 1, 2.0931, NA, NA, NA, NA
MALLET, STIM, HIGH, 6, 0.8524, 1.7260, 1.8697, -0.1437, 9.8908
COAL, STIM, HIGH, 6, 2.1949, -2.1687, -2.2715, 0.1028, 10.9416
PLANK, FOIL, HIGH, 1, 0.7950, NA, NA, NA, NA
LION, STIM, HIGH, 6, 1.1375, -1.7810, -1.7410, -0.0400, 1.2843
TRACE, STIM, LOW, 6, 2.5023, -0.4218, -0.4544, 0.0326, 5.9712
CITY, FOIL, HIGH, 1, 1.1231, NA, NA, NA, NA
NONE, STIM, LOW, 6, 5.5216, 2.8162, 2.8052, 0.0111, 2.0349
AN, STIM, LOW, 6, 7.4961, 2.8393, 2.4076, 0.4317, 11.1752
PLAN, STIM, LOW, 1, 2.7935, 1.9862, -2.3927, -1.9043, 8.5065
NAPKIN, STIM, HIGH, 6, 7.4320, -2.4224, -2.5622, 0.1398, 9.0736
APPLE, FOIL, HIGH, 1, 0.8467, NA, NA, NA, NA
FUR, STIM, HIGH, 6, 1.7175, -1.4743, -1.4881, 0.0138, 1.0341
PHASE, FOIL, LOW, 1, 0.7685, NA, NA, NA, NA
PEPPER, FOIL, HIGH, 1, 0.5220, NA, NA, NA, NA
MOTE, FOIL, LOW, 1, 0.5246, NA, NA, NA, NA
PAVIS, STIM, LOW, 6, 1.1121, 0.6918, 0.8814, -0.1896, 3.1524
MUG, STIM, HIGH, 6, 0.7323, -3.0951, 3.1416, 0.0465, 0.9507
PIN, STIM, HIGH, 1, 0.6782, -2.1770, -2.2721, 0.0952, 2.2684
EXCISE, STIM, LOW, 6, 3.9090, -1.1653, -1.3532, 0.1880, 1.0174
NUN, FOIL, HIGH, 1, 2.2071, NA, NA, NA, NA
SCORN, FOIL, LOW, 1, 0.6944, NA, NA, NA, NA
PEN, STIM, HIGH, 6, 2.9361, 0.9043, 0.7709, 0.1334, 3.4193
ENGINE, FOIL, HIGH, 1, 1.0150, NA, NA, NA, NA
LINKS, FOIL, LOW, 1, 0.5710, NA, NA, NA, NA
DART, FOIL, HIGH, 1, 0.5405, NA, NA, NA, NA
BAD, STIM, LOW, 1, 4.2710, 2.7803, -2.5232, -0.9797, 4.7536
FORBID, FOIL, LOW, 1, 0.5913, NA, NA, NA, NA
OUT, STIM, LOW, 1, 1.3541, -0.8470, -2.5564, 1.7095, 9.1736
RUBBER, FOIL, HIGH, 1, 3.2515, NA, NA, NA, NA
PILL, FOIL, HIGH, 1, 0.5562, NA, NA, NA, NA
