word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
WREN, STIM, HIGH, 6, 1.1265, -0.2517, 0.4813, -0.7330, 0.0667
DART, FOIL, HIGH, 1, 0.6657, NA, NA, NA, NA
VEST, STIM, HIGH, 6, 0.5187, -0.9819, -0.0843, -0.8976, 0.0667
ANKLE, STIM, HIGH, 6, 0.9362, -2.1395, -0.2655, -1.8740, 0.0667
NAVEL, STIM, HIGH, 2, 0.7631, 2.3122, 3.1416, -0.8294, 0.0500
FORK, STIM, HIGH, 6, 0.7439, -2.8674, 0.0471, -2.9146, 0.2168
AGENCY, FOIL, LOW, 5, 0.6085, NA, NA, NA, NA
DENSE, STIM, LOW, 2, 0.6691, 2.8762, -3.0942, -0.3128, 0.2669
FEET, STIM, HIGH, 6, 0.6050, -2.9629, -1.8747, -1.0882, 0.3503
TENURE, FOIL, LOW, 3, 1.3935, NA, NA, NA, NA
BALLOT, FOIL, LOW, 6, 0.7069, NA, NA, NA, NA
INHALE, STIM, LOW, 4, 1.2863, -2.3914, 1.3897, 2.5021, 0.2168
FLEA, FOIL, HIGH, 3, 1.1155, NA, NA, NA, NA
SADDLE, FOIL, HIGH, 2, 0.8893, NA, NA, NA, NA
NO, STIM, LOW, 6, 0.5292, -0.6524, 0.1266, -0.7790, 0.0834
NARES, STIM, LOW, 5, 1.1002, 0.6806, -1.5254, 2.2059, 0.3002
ALSO, FOIL, LOW, 4, 0.5602, NA, NA, NA, NA
DOVE, FOIL, HIGH, 3, 0.9727, NA, NA, NA, NA
NICE, FOIL, LOW, 2, 0.5205, NA, NA, NA, NA
LAIN, FOIL, LOW, 2, 1.0012, NA, NA, NA, NA
TRICK, STIM, LOW, 6, 0.9808, -1.6097, 0.7118, -2.3215, 0.0834
HOWLER, STIM, LOW, 6, 0.5745, -1.6534, -2.3011, 0.6477, 0.2002
GROCER, FOIL, HIGH, 2, 0.6502, NA, NA, NA, NA
PEA, STIM, HIGH, 6, 0.8553, -1.3851, -2.8609, 1.4759, 0.0834
PLANK, FOIL, HIGH, 3, 1.0210, NA, NA, NA, NA
WOOD, STIM, HIGH, 2, 0.7792, 1.3373, -1.4048, 2.7421, 0.3169
TOPIC, FOIL, LOW, 2, 0.9366, NA, NA, NA, NA
OWN, FOIL, LOW, 3, 1.0384, NA, NA, NA, NA
GRAVEL, FOIL, HIGH, 4, 1.3565, NA, NA, NA, NA
ABHOR, FOIL, LOW, 4, 1.2684, NA, NA, NA, NA
ASTUTE, FOIL, LOW, 2, 0.6579, NA, NA, NA, NA
MOAN, FOIL, LOW, 1, 0.6577, NA, NA, NA, NA
SNOW, STIM, HIGH, 6, 0.6214, -0.0424, -0.4011, 0.3587, 0.2502
KITE, FOIL, HIGH, 2, 0.9723, NA, NA, NA, NA
STAY, STIM, LOW, 6, 0.6301, 1.9097, -3.1214, -1.2521, 0.1334
DITCH, STIM, HIGH, 6, 0.8632, -1.1524, 1.8594, -3.0118, 0.2168
CHISEL, FOIL, HIGH, 4, 1.0367, NA, NA, NA, NA
THREAD, STIM, HIGH, 6, 0.9044, -2.7998, 2.6654, 0.8180, 0.0834
TACK, STIM, HIGH, 6, 0.7896, -2.3337, 1.1875, 2.7620, 0.1334
NEED, STIM, LOW, 6, 0.5979, -0.1021, -0.1553, 0.0532, 0.0667
THUMB, STIM, HIGH, 6, 1.1135, -1.8043, 2.8587, 1.6201, 0.0500
SMOOTH, STIM, LOW, 6, 0.8682, 1.2673, -0.0194, 1.2867, 0.0667
WORTH, FOIL, LOW, 3, 1.3254, NA, NA, NA, NA
LAKE, FOIL, HIGH, 2, 0.7386, NA, NA, NA, NA
THEFT, FOIL, LOW, 1, 0.5886, NA, NA, NA, NA
TELL, STIM, LOW, 6, 0.6000, 1.6333, -3.1012, -1.5487, 0.1501
USED, STIM, LOW, 6, 0.5608, -2.4619, 2.0163, 1.8050, 0.9340
RUM, FOIL, HIGH, 2, 0.7636, NA, NA, NA, NA
HIGHER, FOIL, LOW, 1, 0.6846, NA, NA, NA, NA
SOON, FOIL, LOW, 1, 0.8041, NA, NA, NA, NA
EAR, FOIL, HIGH, 3, 1.7545, NA, NA, NA, NA
FEAR, FOIL, LOW, 5, 0.9246, NA, NA, NA, NA
MIGHT, STIM, LOW, 6, 0.8609, -2.6352, 0.5629, 3.0851, 0.1001
POTATO, STIM, HIGH, 6, 0.5889, 0.6851, 1.1416, -0.4565, 0.1168
THAN, STIM, LOW, 6, 1.0669, -1.0074, -0.9527, -0.0547, 0.1001
TRAY, STIM, HIGH, 6, 0.6408, -2.1714, -1.9905, -0.1808, 0.1334
SATIN, STIM, HIGH, 6, 0.5799, -2.7380, 1.5165, 2.0287, 0.0667
DOUGH, FOIL, HIGH, 1, 0.7048, NA, NA, NA, NA
FENCE, STIM, HIGH, 6, 0.7252, 2.2374, -1.8202, -2.2256, 0.0667
MOHUR, FOIL, LOW, 2, 0.8069, NA, NA, NA, NA
SERIES, FOIL, LOW, 1, 0.8699, NA, NA, NA, NA
ONLY, FOIL, LOW, 1, 0.6526, NA, NA, NA, NA
POND, STIM, HIGH, 1, 0.6128, 0.3643, 1.5668, -1.2024, 0.0667
HILL, FOIL, HIGH, 2, 0.7532, NA, NA, NA, NA
BERRY, FOIL, HIGH, 3, 0.5395, NA, NA, NA, NA
SUEDE, STIM, HIGH, 6, 0.4958, -2.6152, -1.9427, -0.6724, 0.1501
FATHER, STIM, HIGH, 6, 0.4822, 3.0247, 0.3076, 2.7171, 0.2669
TAME, STIM, LOW, 6, 0.6393, 1.8082, -1.2938, 3.1020, 0.0834
JEEP, FOIL, HIGH, 1, 0.8336, NA, NA, NA, NA
ORNATE, STIM, LOW, 6, 0.5580, -1.7884, -1.6226, -0.1658, 0.3336
SHAPE, STIM, LOW, 6, 0.5274, -2.2035, -2.9472, 0.7437, 0.0500
JAW, FOIL, HIGH, 4, 1.4343, NA, NA, NA, NA
TITLE, FOIL, LOW, 3, 0.9768, NA, NA, NA, NA
ONION, STIM, HIGH, 2, 1.3343, -0.1246, -3.0101, 2.8855, 0.0834
BAWL, FOIL, LOW, 2, 0.6960, NA, NA, NA, NA
HEDGE, FOIL, HIGH, 4, 1.2428, NA, NA, NA, NA
THROW, STIM, LOW, 6, 0.7206, -0.7809, 3.1080, 2.3943, 0.1001
JOBBER, STIM, LOW, 6, 0.5515, 1.0733, 0.1433, 0.9300, 0.0334
CHALK, FOIL, HIGH, 5, 1.1432, NA, NA, NA, NA
PIQUE, STIM, LOW, 6, 0.6079, -1.2986, -0.3997, -0.8988, 0.2502
MUG, FOIL, HIGH, 3, 1.4402, NA, NA, NA, NA
