word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
JOIN, FOIL, LOW, 1, 0.7433, NA, NA, NA, NA
CASH, STIM, HIGH, 1, 1.7563, 1.3464, 1.5006, -0.1542, 0.7506
DELUGE, FOIL, LOW, 1, 0.7728, NA, NA, NA, NA
MOHUR, STIM, LOW, 6, 0.7423, 0.6261, 0.3345, 0.2916, 0.3169
VIOLIN, STIM, HIGH, 6, 0.6289, 2.6666, 2.7976, -0.1310, 0.2168
LIE, FOIL, LOW, 6, 0.7266, NA, NA, NA, NA
HORN, STIM, HIGH, 6, 0.5907, -0.1319, -0.4262, 0.2943, 0.8340
ZOO, FOIL, HIGH, 1, 1.1856, NA, NA, NA, NA
CHAIR, FOIL, HIGH, 1, 0.6505, NA, NA, NA, NA
SLOW, STIM, LOW, 6, 0.6220, -1.1494, -1.0171, -0.1323, 0.5171
SEINE, STIM, LOW, 6, 0.8318, -2.7509, -2.8425, 0.0917, 0.3836
SWIFT, FOIL, LOW, 1, 1.6518, NA, NA, NA, NA
ZONE, STIM, LOW, 6, 0.6764, -1.7344, -1.7192, -0.0153, 0.5838
PEPPER, FOIL, HIGH, 1, 0.7112, NA, NA, NA, NA
GUILT, FOIL, LOW, 1, 0.8270, NA, NA, NA, NA
FORT, STIM, HIGH, 6, 1.1279, 2.5724, 2.4810, 0.0914, 0.3169
NUN, STIM, HIGH, 2, 2.0889, 1.6394, -2.8966, -1.7471, 1.7513
BIRCH, FOIL, HIGH, 1, 1.4596, NA, NA, NA, NA
PLUG, FOIL, HIGH, 1, 0.8925, NA, NA, NA, NA
BUT, STIM, LOW, 6, 2.3660, -2.4024, -2.1137, -0.2886, 0.4003
THORN, STIM, HIGH, 6, 0.8569, -1.2924, -0.1478, -1.1446, 0.2669
CAMP, STIM, HIGH, 6, 0.6525, 2.3108, 2.4475, -0.1367, 2.2017
EAR, FOIL, HIGH, 1, 0.9162, NA, NA, NA, NA
WAX, FOIL, HIGH, 1, 0.6483, NA, NA, NA, NA
OX, STIM, HIGH, 6, 0.6268, 2.1545, -2.8063, -1.3224, 0.9507
WRACK, FOIL, LOW, 1, 0.7532, NA, NA, NA, NA
YACHT, STIM, HIGH, 6, 0.7832, -3.0406, -2.7023, -0.3384, 0.8006
BURY, STIM, LOW, 6, 1.0375, -1.5326, 0.8544, -2.3870, 0.3503
FOURTH, FOIL, LOW, 1, 0.9157, NA, NA, NA, NA
WAY, FOIL, LOW, 1, 5.6490, NA, NA, NA, NA
BOLT, FOIL, HIGH, 1, 0.8582, NA, NA, NA, NA
SPIRIT, STIM, LOW, 1, 0.7179, -2.8500, -2.8183, -0.0317, 1.9682
PEARL, FOIL, HIGH, 1, 1.4598, NA, NA, NA, NA
STRUT, STIM, LOW, 1, 2.3905, 2.1789, -1.0185, -3.0858, 0.5337
FAR, FOIL, LOW, 1, 0.7285, NA, NA, NA, NA
CAFE, STIM, HIGH, 1, 1.4351, -0.2084, -2.5202, 2.3118, 1.6179
OTTER, STIM, HIGH, 1, 1.9162, 2.8084, -3.0141, -0.4607, 0.3669
CAPE, STIM, HIGH, 6, 1.4223, 2.9866, -3.0740, -0.2226, 0.7506
PAUSE, STIM, LOW, 2, 2.4145, -1.8005, 0.0000, -1.8005, 0.0667
WARY, FOIL, LOW, 1, 0.5879, NA, NA, NA, NA
GRAVY, STIM, HIGH, 6, 0.7148, 1.2288, 0.5851, 0.6437, 0.3669
LAMENT, STIM, LOW, 6, 0.6872, 3.1039, 2.7258, 0.3781, 0.5171
BRUT, FOIL, LOW, 6, 0.8414, NA, NA, NA, NA
ARROW, FOIL, HIGH, 1, 0.6302, NA, NA, NA, NA
NAIL, FOIL, HIGH, 1, 0.6390, NA, NA, NA, NA
BANK, FOIL, HIGH, 1, 0.7751, NA, NA, NA, NA
BREAD, FOIL, HIGH, 1, 0.7159, NA, NA, NA, NA
IDIOM, FOIL, LOW, 1, 1.6085, NA, NA, NA, NA
BELL, STIM, HIGH, 6, 1.2087, -3.0710, -3.1165, 0.0455, 0.2835
CANE, STIM, HIGH, 6, 1.2867, -0.7731, -2.8408, 2.0678, 0.5838
THE, FOIL, LOW, 1, 1.1473, NA, NA, NA, NA
GOLD, STIM, HIGH, 6, 0.6210, -0.5011, -0.6445, 0.1434, 0.4503
JACKET, FOIL, HIGH, 1, 0.6233, NA, NA, NA, NA
SHAPE, STIM, LOW, 1, 0.7821, -1.5685, -2.5658, 0.9974, 0.6672
CLOUD, STIM, HIGH, 6, 0.6300, -0.2683, -0.0273, -0.2410, 0.3336
TOAST, FOIL, HIGH, 1, 0.8393, NA, NA, NA, NA
ABYSS, FOIL, LOW, 1, 1.2160, NA, NA, NA, NA
PITY, FOIL, LOW, 1, 0.5557, NA, NA, NA, NA
TULIP, FOIL, HIGH, 1, 0.5174, NA, NA, NA, NA
INCISE, STIM, LOW, 1, 0.6093, -2.5632, 3.1365, 0.5835, 0.2835
REAP, FOIL, LOW, 1, 0.7764, NA, NA, NA, NA
EGG, STIM, HIGH, 6, 0.6568, -0.8580, -0.8787, 0.0206, 1.3677
BEFORE, FOIL, LOW, 1, 0.7352, NA, NA, NA, NA
TOWN, STIM, HIGH, 1, 0.8814, -0.0572, 0.5442, -0.6014, 0.3503
TOLL, STIM, LOW, 6, 0.5503, -0.7145, -0.9596, 0.2451, 1.1342
HILL, STIM, HIGH, 6, 0.6028, -0.4795, -1.0025, 0.5230, 0.5171
REAR, FOIL, LOW, 1, 0.7772, NA, NA, NA, NA
PUPIL, FOIL, HIGH, 1, 1.0049, NA, NA, NA, NA
TWIG, STIM, HIGH, 6, 0.6765, 0.9436, -3.0457, -2.2938, 0.7339
WORK, STIM, LOW, 6, 0.7979, 2.1673, 2.4897, -0.3225, 0.5337
SIGHT, FOIL, LOW, 1, 0.9907, NA, NA, NA, NA
GLOOM, STIM, LOW, 1, 1.0664, 2.0526, 2.1247, -0.0721, 0.5004
ASTER, STIM, LOW, 6, 0.8644, -1.9293, -2.2181, 0.2888, 0.3336
SHE, STIM, LOW, 6, 0.6338, 3.0920, 2.9291, 0.1629, 0.6171
DEMON, FOIL, LOW, 1, 0.9469, NA, NA, NA, NA
ARTIST, FOIL, HIGH, 1, 2.2211, NA, NA, NA, NA
BREAST, STIM, HIGH, 6, 1.9610, 1.4535, 0.9034, 0.5501, 0.3669
SHORE, FOIL, HIGH, 1, 1.3692, NA, NA, NA, NA
CAVE, FOIL, HIGH, 1, 0.7552, NA, NA, NA, NA
DERAY, FOIL, LOW, 1, 0.9831, NA, NA, NA, NA
ADAGE, STIM, LOW, 6, 0.6957, -2.2961, -2.2655, -0.0306, 0.3836
MUCUS, STIM, HIGH, 6, 0.8965, 2.0101, 1.5760, 0.4341, 0.5337
RUM, STIM, HIGH, 6, 0.6000, -0.4623, -1.0726, 0.6103, 0.2835
RARE, FOIL, LOW, 4, 2.3208, NA, NA, NA, NA
PAGE, STIM, HIGH, 6, 1.1151, 2.7317, 2.3873, 0.3444, 0.3669
PREFIX, STIM, LOW, 6, 0.6795, 2.7714, 2.6057, 0.1657, 0.4003
RIB, STIM, HIGH, 6, 0.7724, -0.4884, -0.4266, -0.0618, 0.2835
TRAIN, FOIL, HIGH, 1, 0.7803, NA, NA, NA, NA
DRINK, STIM, HIGH, 6, 0.5970, -2.2034, -2.4598, 0.2563, 0.5504
NATION, STIM, LOW, 1, 0.7095, -1.2262, 0.0000, -1.2262, 0.3169
FIND, FOIL, LOW, 1, 0.7590, NA, NA, NA, NA
ZENITH, FOIL, LOW, 1, 0.7283, NA, NA, NA, NA
PIECE, FOIL, LOW, 1, 1.4742, NA, NA, NA, NA
OUT, STIM, LOW, 6, 0.6152, 2.4941, 1.9797, 0.5144, 0.3669
DAIS, FOIL, LOW, 6, 0.9218, NA, NA, NA, NA
TUBE, FOIL, HIGH, 1, 0.7380, NA, NA, NA, NA
ONE, FOIL, LOW, 1, 2.3093, NA, NA, NA, NA
STEAK, STIM, HIGH, 6, 0.7927, -0.7307, 0.0000, -0.7307, 0.0834
THEORY, STIM, LOW, 6, 0.5763, 0.6669, 0.3621, 0.3047, 0.1001
BAG, FOIL, HIGH, 1, 1.0547, NA, NA, NA, NA
BIBLE, FOIL, HIGH, 1, 1.9160, NA, NA, NA, NA
MOUSER, STIM, LOW, 1, 0.7149, 0.6885, 1.4509, -0.7624, 0.9340
CHIN, STIM, HIGH, 6, 0.7072, 0.2223, -0.6365, 0.8588, 0.3669
TONGUE, FOIL, HIGH, 1, 0.8985, NA, NA, NA, NA
MIMIC, FOIL, LOW, 1, 0.9569, NA, NA, NA, NA
BUTTER, STIM, HIGH, 6, 0.5840, -1.0886, -1.6914, 0.6028, 0.8173
JERK, STIM, LOW, 6, 1.0180, 3.0821, 2.8803, 0.2018, 0.3002
HOTEL, FOIL, HIGH, 1, 0.7484, NA, NA, NA, NA
INSULT, STIM, LOW, 6, 0.6632, 0.8483, 0.6841, 0.1642, 0.4003
CONE, STIM, HIGH, 6, 0.6082, -2.5765, -2.6159, 0.0394, 1.4678
RHUMB, FOIL, LOW, 1, 1.1117, NA, NA, NA, NA
COACH, FOIL, HIGH, 1, 1.1142, NA, NA, NA, NA
UNIT, FOIL, LOW, 1, 1.2648, NA, NA, NA, NA
ANKLE, STIM, HIGH, 6, 0.6729, 0.7537, 2.2195, -1.4658, 0.9841
CORN, FOIL, HIGH, 6, 0.6201, NA, NA, NA, NA
CALF, STIM, HIGH, 6, 0.7103, 2.8852, -3.0309, -0.3671, 0.3002
GIST, STIM, LOW, 6, 2.8129, -0.9437, -1.1659, 0.2222, 0.4670
TABLE, FOIL, HIGH, 1, 1.0983, NA, NA, NA, NA
ROSE, STIM, HIGH, 6, 0.7884, 3.0644, -2.7502, -0.4686, 0.3503
FRUIT, STIM, HIGH, 6, 0.7314, -1.5266, -1.0127, -0.5139, 0.3169
POPE, STIM, HIGH, 6, 0.8855, 0.3180, -0.8976, 1.2156, 0.2835
JERID, STIM, LOW, 6, 1.9623, -1.8570, -1.9040, 0.0470, 0.9507
REVIEW, STIM, LOW, 6, 0.7786, 2.4952, 2.4442, 0.0510, 0.7339
LEMON, FOIL, HIGH, 1, 0.6799, NA, NA, NA, NA
SLEAVE, FOIL, LOW, 1, 0.9137, NA, NA, NA, NA
REMARK, FOIL, LOW, 6, 1.0322, NA, NA, NA, NA
BATH, FOIL, HIGH, 1, 0.6144, NA, NA, NA, NA
WATT, FOIL, LOW, 1, 0.6516, NA, NA, NA, NA
CODE, FOIL, LOW, 1, 0.7385, NA, NA, NA, NA
TENNIS, STIM, HIGH, 6, 0.5777, 2.2035, 0.9428, 1.2607, 0.4670
OATH, FOIL, LOW, 1, 0.7348, NA, NA, NA, NA
NOSE, FOIL, HIGH, 1, 0.9281, NA, NA, NA, NA
SHEER, FOIL, LOW, 1, 0.7297, NA, NA, NA, NA
TALUK, STIM, LOW, 1, 0.6668, -2.9645, -0.0043, -2.9602, 0.1001
TASK, STIM, LOW, 6, 0.8632, 1.2626, 1.3018, -0.0392, 3.3359
URBAN, STIM, LOW, 6, 0.6687, -1.7548, -0.0153, -1.7395, 0.7673
EXCUSE, STIM, LOW, 6, 1.6675, -1.3590, -2.2208, 0.8618, 0.7005
DOCTOR, STIM, HIGH, 1, 0.9933, 1.4477, -1.8146, -3.0209, 0.1501
KEEN, FOIL, LOW, 1, 0.9611, NA, NA, NA, NA
RAT, FOIL, HIGH, 1, 0.7538, NA, NA, NA, NA
MY, FOIL, LOW, 1, 0.5580, NA, NA, NA, NA
CHAPEL, STIM, HIGH, 6, 0.6397, -2.5508, -2.3747, -0.1761, 1.2343
BRA, FOIL, HIGH, 1, 0.6134, NA, NA, NA, NA
HAT, FOIL, HIGH, 1, 0.7793, NA, NA, NA, NA
PULPIT, FOIL, HIGH, 1, 0.7591, NA, NA, NA, NA
GORE, STIM, LOW, 6, 1.2708, -0.5704, -0.6103, 0.0399, 0.2669
MUG, FOIL, HIGH, 1, 0.9410, NA, NA, NA, NA
TOUCH, STIM, LOW, 1, 1.0998, -2.4865, -2.1978, -0.2887, 0.3836
HEN, STIM, HIGH, 6, 0.7979, -2.5055, -2.4856, -0.0199, 0.2669
RAKE, STIM, HIGH, 6, 0.9524, -1.2506, -2.5053, 1.2547, 0.2502
PUDDLE, FOIL, HIGH, 6, 0.8888, NA, NA, NA, NA
BLAND, STIM, LOW, 1, 0.9578, 0.9262, -2.8491, -2.5078, 0.2502
THREW, STIM, LOW, 1, 0.8581, 2.8258, 2.4295, 0.3963, 0.2502
DITCH, FOIL, HIGH, 1, 0.7875, NA, NA, NA, NA
SELLER, FOIL, LOW, 1, 0.8887, NA, NA, NA, NA
RABBI, STIM, HIGH, 6, 1.0347, -2.4036, -2.7925, 0.3888, 0.3836
BUSY, FOIL, LOW, 1, 1.5206, NA, NA, NA, NA
SOUTH, FOIL, LOW, 1, 0.6590, NA, NA, NA, NA
SPICE, STIM, HIGH, 6, 0.7864, -0.0835, 0.0156, -0.0991, 0.5671
ELBOW, FOIL, HIGH, 1, 0.7341, NA, NA, NA, NA
BLAME, STIM, LOW, 6, 0.9087, 2.9591, 2.2143, 0.7448, 0.6338
HUE, FOIL, LOW, 1, 0.6515, NA, NA, NA, NA
SWAMP, STIM, HIGH, 6, 0.6138, 1.8753, 1.5144, 0.3609, 0.3336
FRIGID, STIM, LOW, 6, 0.9851, 0.8657, 2.6666, -1.8009, 0.5171
MEEK, FOIL, LOW, 1, 0.7725, NA, NA, NA, NA
BOW, STIM, HIGH, 6, 1.4920, 2.9463, -1.5484, -1.7885, 1.4511
SUGAR, STIM, HIGH, 6, 1.4753, 1.0465, 1.0642, -0.0177, 0.5004
HOUSE, STIM, HIGH, 6, 0.9981, -1.6971, -1.7480, 0.0509, 1.8180
MINK, FOIL, HIGH, 1, 1.3842, NA, NA, NA, NA
FUDGE, FOIL, HIGH, 1, 1.6731, NA, NA, NA, NA
HOSE, FOIL, HIGH, 4, 2.4182, NA, NA, NA, NA
REAPER, STIM, LOW, 3, 1.9419, 2.2365, -3.1365, -0.9102, 1.9682
SPREE, FOIL, LOW, 1, 1.6705, NA, NA, NA, NA
BYRE, FOIL, LOW, 1, 1.4539, NA, NA, NA, NA
SEVERE, STIM, LOW, 4, 1.5302, 1.4489, -3.1032, -1.7311, 0.5504
AT, STIM, LOW, 6, 1.2590, -0.7739, -0.7047, -0.0692, 0.5838
ADVICE, STIM, LOW, 1, 2.1158, 2.7197, -0.8221, -2.7414, 1.1676
PEAR, FOIL, HIGH, 1, 0.6849, NA, NA, NA, NA
TRUCK, STIM, HIGH, 6, 0.8696, 2.6368, 3.1232, -0.4864, 0.3503
BRANDY, FOIL, HIGH, 1, 0.6586, NA, NA, NA, NA
SPOON, FOIL, HIGH, 1, 0.5759, NA, NA, NA, NA
FROG, STIM, HIGH, 6, 0.6666, -0.1955, -0.1651, -0.0304, 0.5004
MEAN, STIM, LOW, 1, 0.8839, -3.1292, 0.7670, 2.3871, 0.4837
FRIEZE, STIM, LOW, 6, 1.0576, 2.4647, -2.6661, -1.1524, 0.2669
HIM, STIM, LOW, 4, 1.7301, 0.4653, -3.0577, -2.7602, 0.9674
OAK, FOIL, HIGH, 3, 0.7443, NA, NA, NA, NA
ROUTE, FOIL, LOW, 6, 1.1989, NA, NA, NA, NA
ROOF, FOIL, HIGH, 1, 1.0313, NA, NA, NA, NA
TRIPOD, STIM, HIGH, 6, 0.9728, -0.2877, -0.4728, 0.1851, 0.3836
REBUS, FOIL, LOW, 1, 0.7396, NA, NA, NA, NA
SYSTEM, FOIL, LOW, 2, 1.1488, NA, NA, NA, NA
TOY, STIM, HIGH, 1, 1.3048, 1.6541, 2.7737, -1.1196, 0.9674
AS, STIM, LOW, 6, 0.7794, 1.2982, 1.1192, 0.1790, 0.3836
APE, FOIL, HIGH, 2, 1.0323, NA, NA, NA, NA
KEVEL, STIM, LOW, 1, 0.6597, 2.7497, 0.0138, 2.7360, 0.2669
RAID, FOIL, LOW, 4, 0.9078, NA, NA, NA, NA
