word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
FLEA, FOIL, HIGH, 1, 3.8025, NA, NA, NA, NA
GENTLE, FOIL, LOW, 1, 0.7352, NA, NA, NA, NA
OVER, STIM, LOW, 6, 0.6360, -0.4396, -0.5851, 0.1455, 0.4337
MOOSE, STIM, HIGH, 6, 0.5648, 0.8771, -1.8989, 2.7760, 0.2669
PLUG, FOIL, HIGH, 6, 0.6519, NA, NA, NA, NA
UNREST, FOIL, LOW, 1, 0.5761, NA, NA, NA, NA
HAVE, FOIL, LOW, 1, 0.5464, NA, NA, NA, NA
CUSTOM, STIM, LOW, 6, 0.5398, 2.7043, 2.6593, 0.0450, 0.4503
MOAN, STIM, LOW, 6, 0.6510, -0.6641, -0.3492, -0.3149, 0.4003
SUDS, STIM, HIGH, 6, 0.6546, 1.4892, 1.5708, -0.0816, 0.1835
FEEL, FOIL, LOW, 1, 0.7263, NA, NA, NA, NA
CINQUE, FOIL, LOW, 1, 0.7257, NA, NA, NA, NA
CURB, STIM, HIGH, 6, 0.5965, -1.3326, -1.7052, 0.3727, 0.4837
BETEL, FOIL, LOW, 1, 0.6729, NA, NA, NA, NA
LEASE, STIM, LOW, 6, 0.4662, 0.8127, -1.2899, 2.1025, 0.3336
PONY, FOIL, HIGH, 6, 0.9255, NA, NA, NA, NA
BEG, STIM, LOW, 6, 0.4053, 0.7393, -0.4192, 1.1585, 0.5171
WORM, FOIL, HIGH, 1, 0.7021, NA, NA, NA, NA
PUPPY, STIM, HIGH, 6, 0.4982, 0.3038, -0.0888, 0.3925, 2.5186
WEED, STIM, HIGH, 6, 0.5298, 3.1348, 3.0299, 0.1049, 0.3503
SOCK, STIM, HIGH, 1, 1.7853, 1.3623, 3.1268, -1.7645, 0.1835
RAP, FOIL, LOW, 1, 0.7798, NA, NA, NA, NA
ANCHOR, FOIL, HIGH, 1, 0.9264, NA, NA, NA, NA
REMEDY, FOIL, LOW, 1, 0.9174, NA, NA, NA, NA
EARTH, STIM, HIGH, 6, 0.8515, -1.8630, -1.9683, 0.1053, 0.5504
PRIDE, FOIL, LOW, 1, 0.7821, NA, NA, NA, NA
PRAISE, FOIL, LOW, 6, 0.7952, NA, NA, NA, NA
PEAR, FOIL, HIGH, 3, 1.4466, NA, NA, NA, NA
GREEDY, STIM, LOW, 6, 0.7572, 1.7491, 1.0831, 0.6660, 0.1001
BRUTAL, FOIL, LOW, 1, 0.9673, NA, NA, NA, NA
BENCH, FOIL, HIGH, 4, 1.1685, NA, NA, NA, NA
CORK, STIM, HIGH, 6, 0.7063, -2.2741, 2.1155, 1.8935, 0.4170
YARD, FOIL, HIGH, 3, 0.7134, NA, NA, NA, NA
DESPOT, STIM, LOW, 6, 0.5747, 0.9724, 0.0000, 0.9724, 0.0667
PIE, STIM, HIGH, 6, 0.5274, -0.0253, -0.1147, 0.0894, 0.2002
BLOUSE, STIM, HIGH, 6, 0.6378, -0.6897, -1.0844, 0.3947, 0.4837
NOR, STIM, LOW, 6, 0.5508, 0.7325, -0.8729, 1.6054, 0.3169
POLE, FOIL, HIGH, 6, 0.8754, NA, NA, NA, NA
QUILT, STIM, HIGH, 6, 0.6868, 2.1662, 2.2811, -0.1149, 0.2502
GROW, STIM, LOW, 6, 0.6404, -3.0914, -2.8101, -0.2813, 0.1168
DART, FOIL, HIGH, 1, 1.7915, NA, NA, NA, NA
PEON, FOIL, LOW, 1, 0.6384, NA, NA, NA, NA
LIVER, FOIL, HIGH, 1, 0.9560, NA, NA, NA, NA
