word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
LOW, FOIL, LOW, 4, 2.8189, NA, NA, NA, NA
WAX, STIM, HIGH, 6, 0.5161, -1.4284, -0.1317, -1.2967, 0.1001
TOMATO, FOIL, HIGH, 1, 0.7523, NA, NA, NA, NA
HEAVEN, FOIL, LOW, 2, 0.9618, NA, NA, NA, NA
GOD, FOIL, LOW, 1, 0.9859, NA, NA, NA, NA
CLOTH, STIM, HIGH, 6, 0.6401, -0.0814, -2.7936, 2.7122, 0.2168
NOW, FOIL, LOW, 3, 2.3119, NA, NA, NA, NA
STEAL, STIM, LOW, 6, 0.5886, -2.1472, -0.8112, -1.3360, 0.5337
IOTA, STIM, LOW, 6, 0.5056, -2.6332, -1.8526, -0.7806, 0.3669
UMPIRE, FOIL, HIGH, 1, 1.1992, NA, NA, NA, NA
AUNT, STIM, HIGH, 6, 0.3698, 0.8699, 0.8407, 0.0292, 0.8840
TEMPLE, STIM, HIGH, 6, 0.5762, -3.1374, -1.4056, -1.7318, 0.5004
BOMB, STIM, HIGH, 4, 1.3696, -1.6886, 1.0980, -2.7866, 0.7005
LIP, STIM, HIGH, 6, 0.3694, -2.6545, 2.4507, 1.1780, 0.4670
RABBIT, FOIL, HIGH, 2, 0.8110, NA, NA, NA, NA
LAGAN, STIM, LOW, 6, 0.5343, -2.8798, -2.8916, 0.0118, 0.6505
BAND, FOIL, HIGH, 3, 4.3114, NA, NA, NA, NA
SHELL, STIM, HIGH, 6, 0.7019, 2.7745, 1.6384, 1.1361, 0.3336
PILLOW, FOIL, HIGH, 1, 1.3709, NA, NA, NA, NA
MEAT, FOIL, HIGH, 2, 1.7182, NA, NA, NA, NA
WORM, FOIL, HIGH, 4, 2.0608, NA, NA, NA, NA
POOR, FOIL, LOW, 5, 2.5343, NA, NA, NA, NA
FRUGAL, STIM, LOW, 6, 0.5153, -0.2077, -1.9978, 1.7902, 0.2835
LAMB, FOIL, HIGH, 2, 1.1866, NA, NA, NA, NA
HIS, STIM, LOW, 6, 0.8273, -1.4641, 1.0510, -2.5151, 0.1168
THOSE, FOIL, LOW, 2, 1.7167, NA, NA, NA, NA
TOY, STIM, HIGH, 6, 0.6003, -2.3711, 0.2704, -2.6415, 0.1334
COIN, STIM, HIGH, 6, 0.6644, -1.8995, 1.7798, 2.6039, 0.2669
MALE, FOIL, HIGH, 1, 0.9630, NA, NA, NA, NA
LEG, FOIL, HIGH, 2, 0.9164, NA, NA, NA, NA
VINE, STIM, HIGH, 6, 0.6252, -2.2827, -0.5043, -1.7784, 4.6368
NEVER, STIM, LOW, 6, 0.5426, -3.0183, 2.7264, 0.5386, 0.2002
DARE, STIM, LOW, 2, 1.2206, -0.4013, 1.2723, -1.6736, 0.2669
SIGIL, STIM, LOW, 5, 0.7374, 1.5242, 2.1704, -0.6462, 0.2835
COTTON, STIM, HIGH, 6, 0.5953, 1.4796, -1.2654, 2.7451, 0.6672
BUSH, FOIL, HIGH, 1, 0.7726, NA, NA, NA, NA
MINCE, FOIL, LOW, 4, 1.6137, NA, NA, NA, NA
MOST, FOIL, LOW, 1, 1.3563, NA, NA, NA, NA
PARDON, STIM, LOW, 6, 0.7090, -0.9713, -3.0497, 2.0785, 0.1334
ALLOW, FOIL, LOW, 1, 1.8749, NA, NA, NA, NA
TENNIS, FOIL, HIGH, 1, 0.8197, NA, NA, NA, NA
SUN, STIM, HIGH, 6, 0.7532, -2.6180, 3.1213, 0.5439, 0.4003
TRASH, STIM, HIGH, 6, 0.5877, -2.5954, 2.6914, 0.9964, 0.3503
SACK, STIM, HIGH, 6, 1.1748, -2.3140, 1.8652, 2.1040, 0.2168
DOOR, FOIL, HIGH, 1, 0.7017, NA, NA, NA, NA
NOPE, FOIL, LOW, 2, 0.7450, NA, NA, NA, NA
WRATH, FOIL, LOW, 2, 0.6908, NA, NA, NA, NA
PIE, FOIL, HIGH, 1, 1.1635, NA, NA, NA, NA
OUR, STIM, LOW, 4, 1.3399, 1.6509, 1.0918, 0.5592, 0.3002
EFFECT, FOIL, LOW, 1, 0.9427, NA, NA, NA, NA
MUCUS, FOIL, HIGH, 1, 0.8624, NA, NA, NA, NA
ONCE, FOIL, LOW, 4, 1.5179, NA, NA, NA, NA
SOAP, STIM, HIGH, 6, 0.4535, 1.1031, -0.4813, 1.5844, 0.3002
YARD, FOIL, HIGH, 3, 0.9742, NA, NA, NA, NA
EAR, FOIL, HIGH, 3, 0.9341, NA, NA, NA, NA
VEST, STIM, HIGH, 6, 0.6030, 2.7457, -1.4928, -2.0447, 0.3169
ROUTE, STIM, LOW, 6, 0.5046, 1.0809, -1.9622, 3.0431, 0.3336
UNJUST, STIM, LOW, 6, 0.5717, -0.4178, 1.0963, -1.5141, 0.3669
DIME, STIM, HIGH, 6, 0.4564, -1.1575, -2.4457, 1.2881, 0.1501
CLUE, STIM, LOW, 6, 0.3830, -1.4322, 0.0727, -1.5049, 0.0834
NICKEL, FOIL, HIGH, 2, 1.0812, NA, NA, NA, NA
ARTIST, STIM, HIGH, 6, 0.4989, -1.8421, -1.4296, -0.4125, 2.0516
CHEESE, STIM, HIGH, 6, 0.6320, 1.3073, 2.2784, -0.9711, 0.3669
HOOD, FOIL, HIGH, 1, 0.6483, NA, NA, NA, NA
CARRY, STIM, LOW, 6, 0.6233, 1.5461, -3.0743, -1.6628, 0.3503
WEIGH, FOIL, LOW, 3, 1.5522, NA, NA, NA, NA
RUST, STIM, HIGH, 6, 0.5320, -0.8219, -2.5673, 1.7454, 0.0834
CANDY, FOIL, HIGH, 1, 1.0948, NA, NA, NA, NA
RENT, FOIL, LOW, 2, 1.2903, NA, NA, NA, NA
FLAG, FOIL, HIGH, 2, 0.6971, NA, NA, NA, NA
DEITY, STIM, LOW, 6, 0.5397, -2.1053, 0.9367, -3.0420, 0.7172
CHURCH, FOIL, HIGH, 1, 2.8565, NA, NA, NA, NA
TOLD, STIM, LOW, 6, 0.6534, 2.0261, 1.6082, 0.4179, 0.0334
FORCE, FOIL, LOW, 3, 1.0364, NA, NA, NA, NA
HALL, STIM, HIGH, 6, 0.4803, 1.7464, 0.8529, 0.8935, 0.1001
PLIERS, FOIL, HIGH, 2, 1.0534, NA, NA, NA, NA
BRIBE, STIM, LOW, 6, 0.6031, 1.1816, -1.3663, 2.5479, 0.7839
TOIL, FOIL, LOW, 4, 1.3259, NA, NA, NA, NA
BOTTLE, STIM, HIGH, 6, 0.3869, -1.0183, -0.6780, -0.3403, 0.4337
SLEIGH, STIM, HIGH, 6, 0.5437, 2.7437, 0.6480, 2.0957, 2.3351
IDEA, STIM, LOW, 5, 1.7790, -0.9674, -1.7107, 0.7434, 0.5004
FORE, FOIL, LOW, 6, 0.8492, NA, NA, NA, NA
FLEA, STIM, HIGH, 6, 0.5540, -1.6723, -0.4382, -1.2340, 0.3169
FROM, STIM, LOW, 2, 0.7678, -1.2316, 3.0776, 1.9740, 0.4170
SAIL, STIM, HIGH, 4, 1.2933, 1.9585, 1.0665, 0.8920, 0.5004
WITH, FOIL, LOW, 1, 0.7617, NA, NA, NA, NA
SAME, STIM, LOW, 6, 0.5049, -1.2475, 2.6213, 2.4144, 0.2669
KISS, FOIL, HIGH, 2, 0.9153, NA, NA, NA, NA
ENGINE, FOIL, HIGH, 1, 0.7363, NA, NA, NA, NA
LEMON, STIM, HIGH, 6, 0.4937, -2.3865, 0.2671, -2.6536, 1.9515
MADE, FOIL, LOW, 5, 0.8885, NA, NA, NA, NA
SAUCE, STIM, HIGH, 6, 0.5810, 3.0040, -2.0232, -1.2560, 0.0667
DRUM, FOIL, HIGH, 6, 1.1568, NA, NA, NA, NA
PIOUS, STIM, LOW, 6, 0.5763, 1.6013, -0.6842, 2.2855, 0.4170
VELVET, FOIL, HIGH, 2, 1.6873, NA, NA, NA, NA
ZONE, STIM, LOW, 4, 1.2190, -2.0396, 1.1302, 3.1133, 0.3002
DEPUTY, STIM, LOW, 6, 0.5633, -0.7591, 0.0618, -0.8209, 0.6171
GENDER, FOIL, LOW, 1, 0.9813, NA, NA, NA, NA
POLYP, FOIL, LOW, 1, 0.9880, NA, NA, NA, NA
FRANK, FOIL, LOW, 1, 3.7875, NA, NA, NA, NA
TEETH, FOIL, HIGH, 4, 1.6376, NA, NA, NA, NA
ASSIST, STIM, LOW, 6, 0.5866, -2.9078, 0.1295, -3.0373, 0.5838
FOR, STIM, LOW, 6, 0.6537, 0.1675, 0.2125, -0.0451, 0.3669
MOMENT, FOIL, LOW, 1, 0.9056, NA, NA, NA, NA
GADID, FOIL, LOW, 1, 3.4393, NA, NA, NA, NA
SHOW, FOIL, LOW, 5, 1.0835, NA, NA, NA, NA
FARM, STIM, HIGH, 6, 0.4545, 1.7162, 1.1818, 0.5343, 0.0500
RITE, STIM, LOW, 6, 0.5029, -0.7662, -1.3928, 0.6266, 0.4837
APPEAR, STIM, LOW, 6, 0.4744, -0.9786, 2.5883, 2.7163, 0.3002
WIRE, STIM, HIGH, 6, 0.4406, 1.4406, -0.8787, 2.3193, 0.1835
TAR, FOIL, HIGH, 3, 1.4272, NA, NA, NA, NA
BANNER, STIM, HIGH, 6, 0.5151, -2.8128, -3.0703, 0.2575, 0.2502
PIG, FOIL, HIGH, 3, 2.3441, NA, NA, NA, NA
THERE, STIM, LOW, 6, 0.5496, 1.7179, -2.2887, -2.2766, 2.0516
WAIT, FOIL, LOW, 6, 0.5383, NA, NA, NA, NA
JAIL, FOIL, HIGH, 1, 1.0606, NA, NA, NA, NA
WAIL, STIM, LOW, 6, 0.3713, 2.7913, 1.5286, 1.2627, 1.2676
HONEY, FOIL, HIGH, 2, 2.1161, NA, NA, NA, NA
NOR, STIM, LOW, 6, 0.5983, 3.0698, -2.7012, -0.5122, 0.5004
QUIET, FOIL, LOW, 4, 1.0996, NA, NA, NA, NA
TRY, STIM, LOW, 4, 1.8688, 2.4783, 2.6262, -0.1479, 0.2502
ROOF, STIM, HIGH, 6, 0.6310, 2.9896, 2.2362, 0.7534, 0.4337
HOW, FOIL, LOW, 2, 0.9198, NA, NA, NA, NA
RATTLE, STIM, HIGH, 6, 0.4525, 1.5698, -0.7854, 2.3552, 2.8021
TUNNEL, STIM, HIGH, 6, 0.4919, 2.7420, 1.0632, 1.6788, 0.1168
REST, STIM, LOW, 6, 0.5246, -2.4853, -2.4779, -0.0074, 0.7172
BAT, STIM, HIGH, 6, 0.6638, -0.4604, -0.6592, 0.1988, 2.2851
BOSOM, FOIL, HIGH, 6, 0.5028, NA, NA, NA, NA
BROOK, FOIL, HIGH, 4, 1.3958, NA, NA, NA, NA
PICUL, FOIL, LOW, 1, 0.8913, NA, NA, NA, NA
UNCLE, STIM, HIGH, 6, 0.5895, 0.3644, 1.9083, -1.5439, 0.5504
LESSON, FOIL, LOW, 1, 0.7620, NA, NA, NA, NA
MOUTH, STIM, HIGH, 4, 1.4264, -1.0201, -1.0181, -0.0020, 2.1683
BRED, FOIL, LOW, 1, 0.9928, NA, NA, NA, NA
SOON, STIM, LOW, 6, 0.7035, -2.5836, 0.2944, -2.8780, 0.4503
