word, type, condition, recog_rating, recog_RT, target_angle, response_angle, response_error, response_RT
GYM, STIM, HIGH, 6, 1.2455, 0.0888, 0.0154, 0.0734, 0.3336
BY, STIM, LOW, 6, 0.6075, -0.7601, -2.8916, 2.1316, 0.3336
SIMILE, STIM, LOW, 6, 0.5503, -1.8311, -2.3526, 0.5215, 0.5671
REACH, FOIL, LOW, 1, 1.1112, NA, NA, NA, NA
NICKEL, FOIL, HIGH, 1, 0.9043, NA, NA, NA, NA
PARK, STIM, HIGH, 6, 0.6176, -1.6676, -2.0275, 0.3598, 0.4837
YARD, STIM, HIGH, 6, 0.6887, 1.8565, 1.0723, 0.7842, 1.2343
HAD, STIM, LOW, 6, 0.5491, -1.1052, -2.1294, 1.0242, 1.8681
WINDOW, STIM, HIGH, 6, 0.6354, -0.8634, -2.4562, 1.5928, 1.5011
ABLE, FOIL, LOW, 1, 0.6817, NA, NA, NA, NA
BEETLE, FOIL, HIGH, 1, 0.5793, NA, NA, NA, NA
GATE, STIM, HIGH, 6, 0.7478, -2.2322, -1.9455, -0.2867, 0.9841
IF, FOIL, LOW, 1, 0.6910, NA, NA, NA, NA
CHAPEL, FOIL, HIGH, 1, 0.6318, NA, NA, NA, NA
STRAW, STIM, HIGH, 6, 0.8379, -2.6482, -2.5835, -0.0647, 0.6005
LEMON, FOIL, HIGH, 1, 0.6559, NA, NA, NA, NA
SATIN, FOIL, HIGH, 1, 0.7058, NA, NA, NA, NA
MALE, FOIL, HIGH, 1, 0.5180, NA, NA, NA, NA
ICE, STIM, HIGH, 6, 0.6050, 1.2818, 1.1652, 0.1166, 0.6672
SNAKE, FOIL, HIGH, 1, 0.6850, NA, NA, NA, NA
STAY, STIM, LOW, 6, 3.1513, 1.0938, 2.7154, -1.6216, 0.6505
BUDGET, FOIL, LOW, 1, 0.7291, NA, NA, NA, NA
HOUSE, FOIL, HIGH, 1, 1.6998, NA, NA, NA, NA
LARK, FOIL, HIGH, 1, 0.5463, NA, NA, NA, NA
MERIT, FOIL, LOW, 1, 0.5868, NA, NA, NA, NA
PUBLIC, STIM, LOW, 6, 0.6255, -2.8825, -3.0136, 0.1310, 0.7672
WING, STIM, HIGH, 6, 0.6669, -1.7727, -2.0120, 0.2393, 0.3002
HOWLER, FOIL, LOW, 1, 0.6606, NA, NA, NA, NA
TRUISM, FOIL, LOW, 1, 0.6220, NA, NA, NA, NA
PIANO, FOIL, HIGH, 1, 0.7378, NA, NA, NA, NA
SPOON, STIM, HIGH, 6, 0.7195, -2.0528, 0.6197, -2.6725, 0.8340
SOFT, STIM, LOW, 6, 0.6644, 2.7541, -3.0576, -0.4715, 0.4170
SHIRT, FOIL, HIGH, 1, 1.4037, NA, NA, NA, NA
SAFETY, FOIL, LOW, 1, 0.7476, NA, NA, NA, NA
SHRUB, FOIL, HIGH, 3, 1.6578, NA, NA, NA, NA
STEAM, STIM, HIGH, 6, 1.0755, -1.1033, -0.5783, -0.5250, 0.3836
KNIGHT, STIM, HIGH, 6, 0.6189, -2.3185, 2.6283, 1.3364, 0.8006
CHANCE, STIM, LOW, 6, 0.6398, -2.0835, -2.2519, 0.1684, 2.9522
INN, STIM, HIGH, 6, 0.5812, 1.8242, 2.0228, -0.1986, 0.5171
STEW, STIM, HIGH, 6, 0.5381, 3.0804, -3.0349, -0.1680, 0.6171
GRAVY, STIM, HIGH, 6, 3.5831, 1.6682, 1.7945, -0.1263, 0.6672
SHONE, FOIL, LOW, 1, 0.7886, NA, NA, NA, NA
PILLOW, FOIL, HIGH, 1, 1.5015, NA, NA, NA, NA
MEAL, FOIL, HIGH, 1, 0.6618, NA, NA, NA, NA
LETTER, STIM, HIGH, 6, 0.7662, -1.9060, -1.9121, 0.0061, 0.4837
TREE, STIM, HIGH, 6, 1.3927, -3.0085, -3.0063, -0.0022, 0.3169
ZENITH, STIM, LOW, 6, 0.6342, 1.3256, 1.0420, 0.2837, 2.1683
MORASS, STIM, LOW, 1, 0.5180, -0.2902, 0.8336, -1.1239, 0.2335
DRESS, STIM, HIGH, 6, 0.6196, -2.5983, -2.6177, 0.0194, 0.2002
BOOT, STIM, HIGH, 6, 0.7839, 2.6632, 2.1588, 0.5044, 0.4837
SEVERE, FOIL, LOW, 1, 1.9299, NA, NA, NA, NA
FOOL, STIM, LOW, 6, 1.2797, -1.3220, 2.0206, 2.9406, 0.6171
LAZY, FOIL, LOW, 1, 0.7868, NA, NA, NA, NA
RATAL, FOIL, LOW, 1, 0.5934, NA, NA, NA, NA
SYMBOL, FOIL, LOW, 1, 0.6753, NA, NA, NA, NA
PUPIL, FOIL, HIGH, 1, 0.7131, NA, NA, NA, NA
DEITY, FOIL, LOW, 1, 0.6683, NA, NA, NA, NA
SCENE, FOIL, LOW, 1, 0.7191, NA, NA, NA, NA
ADMIRE, STIM, LOW, 6, 0.7261, -1.0812, -0.9925, -0.0887, 0.1835
HASTE, STIM, LOW, 6, 0.6401, 2.0297, 2.5154, -0.4858, 0.4337
NOR, STIM, LOW, 2, 2.0547, -0.9876, 0.9481, -1.9357, 0.7672
TOY, STIM, HIGH, 4, 1.3660, -1.3008, 0.4569, -1.7577, 0.9007
LEAST, STIM, LOW, 6, 0.9882, 0.5816, 1.5806, -0.9990, 0.7506
TOLD, STIM, LOW, 6, 0.5833, 2.1855, 3.0304, -0.8449, 0.8840
HAUL, STIM, LOW, 6, 0.7031, 2.2328, 2.2078, 0.0250, 0.5171
EASY, FOIL, LOW, 4, 1.1461, NA, NA, NA, NA
ROAD, FOIL, HIGH, 2, 1.2627, NA, NA, NA, NA
PHASE, FOIL, LOW, 5, 1.1915, NA, NA, NA, NA
BOOK, FOIL, HIGH, 4, 1.1794, NA, NA, NA, NA
RAIN, STIM, HIGH, 6, 0.7770, -0.6708, -0.3805, -0.2903, 0.8006
MAR, FOIL, LOW, 6, 0.8737, NA, NA, NA, NA
AXLE, FOIL, HIGH, 1, 0.7419, NA, NA, NA, NA
AND, STIM, LOW, 4, 1.4570, -1.3194, -0.0143, -1.3051, 0.3503
INFANT, FOIL, HIGH, 1, 0.6723, NA, NA, NA, NA
WHEN, STIM, LOW, 2, 0.8912, -0.5131, -1.0561, 0.5431, 0.8840
MUCIN, FOIL, LOW, 1, 0.7401, NA, NA, NA, NA
HUMOUR, FOIL, LOW, 4, 1.1589, NA, NA, NA, NA
CLAY, FOIL, HIGH, 4, 1.2622, NA, NA, NA, NA
TIME, STIM, LOW, 4, 1.1615, -0.7812, -2.3062, 1.5250, 1.1509
VICE, STIM, LOW, 6, 0.7378, -0.1205, -0.4728, 0.3523, 0.9674
WEAPON, FOIL, HIGH, 1, 1.9634, NA, NA, NA, NA
KNOWN, FOIL, LOW, 2, 1.0554, NA, NA, NA, NA
SLEIGH, FOIL, HIGH, 3, 0.5821, NA, NA, NA, NA
EVENT, FOIL, LOW, 1, 0.7033, NA, NA, NA, NA
VALLEY, FOIL, HIGH, 1, 0.8486, NA, NA, NA, NA
MUSCLE, STIM, HIGH, 6, 0.8022, -0.1019, 3.1365, 3.0447, 0.3336
SNAP, STIM, LOW, 6, 0.7738, -1.6862, 0.7410, -2.4272, 1.0174
PRIME, FOIL, LOW, 3, 1.3672, NA, NA, NA, NA
FATHER, FOIL, HIGH, 1, 0.7414, NA, NA, NA, NA
RODE, STIM, LOW, 3, 0.8722, 1.6054, 1.0938, 0.5117, 0.7339
TIGER, STIM, HIGH, 6, 0.8375, -1.2912, -0.2098, -1.0814, 0.3002
CHERRY, FOIL, HIGH, 1, 1.7944, NA, NA, NA, NA
ALSO, STIM, LOW, 6, 0.8801, 0.0863, 0.0000, 0.0863, 0.5838
BEARD, STIM, HIGH, 6, 0.8406, -0.6053, -0.5686, -0.0367, 0.6171
PAID, STIM, LOW, 6, 0.6149, 0.9829, 3.1369, -2.1540, 0.3669
YONDER, STIM, LOW, 6, 0.7249, -0.0978, 0.8611, -0.9589, 0.2835
ROCK, FOIL, HIGH, 1, 0.9134, NA, NA, NA, NA
TICKET, FOIL, HIGH, 1, 1.0602, NA, NA, NA, NA
SAND, STIM, HIGH, 5, 1.4969, 0.6620, 2.5281, -1.8661, 0.4337
WHY, STIM, LOW, 6, 1.0769, 1.0660, -2.7524, -2.4648, 0.9340
